# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 7.685904e-01
1.123324e-15 2.758154e-01
1.261857e-15 8.625339e-01
1.417474e-15 8.034862e-01
1.592283e-15 4.965397e-01
1.788650e-15 5.285303e-01
2.009233e-15 4.564493e-01
2.257020e-15 8.992432e-01
2.535364e-15 6.776826e-01
2.848036e-15 7.180020e-01
3.199267e-15 5.698396e-01
3.593814e-15 5.059263e-01
4.037017e-15 7.297215e-01
4.534879e-15 7.121078e-01
5.094138e-15 8.687584e-01
5.722368e-15 9.657860e-01
6.428073e-15 8.811010e-01
7.220809e-15 7.346910e-01
8.111308e-15 9.242987e-01
9.111628e-15 9.811520e-01
1.023531e-14 1.176647e+00
1.149757e-14 1.353420e+00
1.291550e-14 1.215337e+00
1.450829e-14 1.118969e+00
1.629751e-14 1.329482e+00
1.830738e-14 1.297828e+00
2.056512e-14 1.464338e+00
2.310130e-14 1.500550e+00
2.595024e-14 1.618307e+00
2.915053e-14 1.598298e+00
3.274549e-14 1.696738e+00
3.678380e-14 1.528845e+00
4.132012e-14 1.628821e+00
4.641589e-14 1.793558e+00
5.214008e-14 1.653691e+00
5.857021e-14 1.689500e+00
6.579332e-14 1.774022e+00
7.390722e-14 1.731160e+00
8.302176e-14 1.982886e+00
9.326033e-14 1.800074e+00
1.047616e-13 2.040098e+00
1.176812e-13 1.803570e+00
1.321941e-13 1.887298e+00
1.484968e-13 1.971702e+00
1.668101e-13 2.014879e+00
1.873817e-13 2.130376e+00
2.104904e-13 2.201092e+00
2.364489e-13 2.335146e+00
2.656088e-13 2.072668e+00
2.983647e-13 2.059363e+00
3.351603e-13 2.485328e+00
3.764936e-13 2.335002e+00
4.229243e-13 2.290003e+00
4.750810e-13 2.311897e+00
5.336699e-13 2.331699e+00
5.994843e-13 2.454432e+00
6.734151e-13 2.576488e+00
7.564633e-13 2.715921e+00
8.497534e-13 2.754947e+00
9.545485e-13 2.976929e+00
1.072267e-12 2.747113e+00
1.204504e-12 2.906073e+00
1.353048e-12 3.092111e+00
1.519911e-12 3.237190e+00
1.707353e-12 3.189082e+00
1.917910e-12 3.284109e+00
2.154435e-12 3.543930e+00
2.420128e-12 3.397850e+00
2.718588e-12 4.040359e+00
3.053856e-12 3.769846e+00
3.430469e-12 4.153386e+00
3.853529e-12 4.056759e+00
4.328761e-12 4.049765e+00
4.862602e-12 4.425232e+00
5.462277e-12 4.897734e+00
6.135907e-12 4.981067e+00
6.892612e-12 5.224601e+00
7.742637e-12 5.424018e+00
8.697490e-12 5.443647e+00
9.770100e-12 5.764965e+00
1.097499e-11 6.085620e+00
1.232847e-11 6.399118e+00
1.384886e-11 6.515947e+00
1.555676e-11 6.688899e+00
1.747528e-11 7.057840e+00
1.963041e-11 7.243124e+00
2.205131e-11 7.856268e+00
2.477076e-11 8.609992e+00
2.782559e-11 8.551635e+00
3.125716e-11 9.003741e+00
3.511192e-11 9.116061e+00
3.944206e-11 1.001453e+01
4.430621e-11 9.573468e+00
4.977024e-11 1.078358e+01
5.590810e-11 1.138939e+01
6.280291e-11 1.256432e+01
7.054802e-11 1.289001e+01
7.924829e-11 1.356032e+01
8.902151e-11 1.391540e+01
1.000000e-10 1.444815e+01
