# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.114258e-01
1.123324e-15 1.562500e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.731205e-01
2.535364e-15 2.686571e-01
2.848036e-15 3.363983e-01
3.199267e-15 2.904100e-01
3.593814e-15 5.562336e-01
4.037017e-15 6.179684e-01
4.534879e-15 8.984086e-01
5.094138e-15 9.030047e-01
5.722368e-15 1.042984e+00
6.428073e-15 1.037180e+00
7.220809e-15 1.162298e+00
8.111308e-15 1.437775e+00
9.111628e-15 1.657508e+00
1.023531e-14 1.777312e+00
1.149757e-14 1.586173e+00
1.291550e-14 1.842232e+00
1.450829e-14 1.856420e+00
1.629751e-14 1.898711e+00
1.830738e-14 1.928833e+00
2.056512e-14 2.382185e+00
2.310130e-14 2.377971e+00
2.595024e-14 2.246120e+00
2.915053e-14 2.513759e+00
3.274549e-14 2.817420e+00
3.678380e-14 3.056803e+00
4.132012e-14 2.789250e+00
4.641589e-14 2.904400e+00
5.214008e-14 3.028131e+00
5.857021e-14 3.262465e+00
6.579332e-14 3.429433e+00
7.390722e-14 3.499606e+00
8.302176e-14 3.487182e+00
9.326033e-14 3.732697e+00
1.047616e-13 3.691819e+00
1.176812e-13 3.787787e+00
1.321941e-13 3.721910e+00
1.484968e-13 3.938721e+00
1.668101e-13 4.071136e+00
1.873817e-13 4.510637e+00
2.104904e-13 4.689744e+00
2.364489e-13 4.482754e+00
2.656088e-13 4.706691e+00
2.983647e-13 5.001527e+00
3.351603e-13 4.931218e+00
3.764936e-13 5.143180e+00
4.229243e-13 4.999844e+00
4.750810e-13 5.544702e+00
5.336699e-13 5.272056e+00
5.994843e-13 5.377362e+00
6.734151e-13 5.451904e+00
7.564633e-13 5.836392e+00
8.497534e-13 5.693544e+00
9.545485e-13 6.033235e+00
1.072267e-12 6.360012e+00
1.204504e-12 6.247797e+00
1.353048e-12 6.634045e+00
1.519911e-12 6.369596e+00
1.707353e-12 6.486993e+00
1.917910e-12 6.427513e+00
2.154435e-12 7.324459e+00
2.420128e-12 6.903245e+00
2.718588e-12 7.114438e+00
3.053856e-12 7.071486e+00
3.430469e-12 7.330357e+00
3.853529e-12 7.410811e+00
4.328761e-12 7.863847e+00
4.862602e-12 7.763954e+00
5.462277e-12 8.225786e+00
6.135907e-12 7.814700e+00
6.892612e-12 8.381178e+00
7.742637e-12 8.958837e+00
8.697490e-12 8.716573e+00
9.770100e-12 8.770788e+00
1.097499e-11 8.704125e+00
1.232847e-11 9.279466e+00
1.384886e-11 9.460421e+00
1.555676e-11 9.159524e+00
1.747528e-11 1.029350e+01
1.963041e-11 1.009538e+01
2.205131e-11 1.038627e+01
2.477076e-11 1.031954e+01
2.782559e-11 1.068177e+01
3.125716e-11 1.129073e+01
3.511192e-11 1.134383e+01
3.944206e-11 1.205720e+01
4.430621e-11 1.222935e+01
4.977024e-11 1.249126e+01
5.590810e-11 1.264509e+01
6.280291e-11 1.354671e+01
7.054802e-11 1.463470e+01
7.924829e-11 1.406403e+01
8.902151e-11 1.524158e+01
1.000000e-10 1.479307e+01
