# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 5.312495e-01
1.123324e-15 3.201476e-01
1.261857e-15 5.066247e-01
1.417474e-15 2.159389e-01
1.592283e-15 2.613768e-01
1.788650e-15 5.073151e-01
2.009233e-15 6.832761e-01
2.257020e-15 4.856793e-01
2.535364e-15 5.099839e-01
2.848036e-15 4.476450e-01
3.199267e-15 5.140118e-01
3.593814e-15 6.541367e-01
4.037017e-15 6.526487e-01
4.534879e-15 7.349267e-01
5.094138e-15 8.929115e-01
5.722368e-15 9.092243e-01
6.428073e-15 1.021042e+00
7.220809e-15 6.928597e-01
8.111308e-15 1.002207e+00
9.111628e-15 9.601637e-01
1.023531e-14 1.136335e+00
1.149757e-14 1.042363e+00
1.291550e-14 9.957106e-01
1.450829e-14 1.205623e+00
1.629751e-14 1.451846e+00
1.830738e-14 1.178011e+00
2.056512e-14 1.343493e+00
2.310130e-14 1.306132e+00
2.595024e-14 1.359425e+00
2.915053e-14 1.366738e+00
3.274549e-14 1.444081e+00
3.678380e-14 1.456643e+00
4.132012e-14 1.493222e+00
4.641589e-14 1.528377e+00
5.214008e-14 1.588308e+00
5.857021e-14 1.558289e+00
6.579332e-14 1.650290e+00
7.390722e-14 1.531184e+00
8.302176e-14 1.618517e+00
9.326033e-14 1.717286e+00
1.047616e-13 1.652174e+00
1.176812e-13 1.789870e+00
1.321941e-13 1.643718e+00
1.484968e-13 1.887019e+00
1.668101e-13 1.832516e+00
1.873817e-13 2.249393e+00
2.104904e-13 1.964342e+00
2.364489e-13 2.052987e+00
2.656088e-13 2.025458e+00
2.983647e-13 2.153476e+00
3.351603e-13 2.093639e+00
3.764936e-13 2.441951e+00
4.229243e-13 2.366458e+00
4.750810e-13 2.225980e+00
5.336699e-13 2.320712e+00
5.994843e-13 2.439817e+00
6.734151e-13 2.461111e+00
7.564633e-13 2.407041e+00
8.497534e-13 2.767666e+00
9.545485e-13 2.674988e+00
1.072267e-12 2.824474e+00
1.204504e-12 2.643265e+00
1.353048e-12 3.005082e+00
1.519911e-12 2.881488e+00
1.707353e-12 3.132984e+00
1.917910e-12 3.266345e+00
2.154435e-12 3.429901e+00
2.420128e-12 3.546434e+00
2.718588e-12 3.548115e+00
3.053856e-12 3.747835e+00
3.430469e-12 4.123065e+00
3.853529e-12 3.983318e+00
4.328761e-12 4.151906e+00
4.862602e-12 4.657351e+00
5.462277e-12 4.656261e+00
6.135907e-12 4.647322e+00
6.892612e-12 5.018345e+00
7.742637e-12 5.457249e+00
8.697490e-12 5.633403e+00
9.770100e-12 6.044214e+00
1.097499e-11 5.848108e+00
1.232847e-11 6.382997e+00
1.384886e-11 6.729079e+00
1.555676e-11 7.567732e+00
1.747528e-11 7.482512e+00
1.963041e-11 8.111726e+00
2.205131e-11 8.123110e+00
2.477076e-11 8.262795e+00
2.782559e-11 8.921919e+00
3.125716e-11 9.076356e+00
3.511192e-11 9.751105e+00
3.944206e-11 1.033693e+01
4.430621e-11 1.056650e+01
4.977024e-11 1.165620e+01
5.590810e-11 1.191448e+01
6.280291e-11 1.274310e+01
7.054802e-11 1.355040e+01
7.924829e-11 1.396092e+01
8.902151e-11 1.475920e+01
1.000000e-10 1.567518e+01
