# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.562500e-01
1.123324e-15 1.562500e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 1.562500e-01
2.848036e-15 1.562500e-01
3.199267e-15 1.562500e-01
3.593814e-15 1.562500e-01
4.037017e-15 1.855691e-01
4.534879e-15 2.040623e-01
5.094138e-15 2.006062e-01
5.722368e-15 2.763981e-01
6.428073e-15 2.767303e-01
7.220809e-15 5.032752e-01
8.111308e-15 6.610468e-01
9.111628e-15 9.150083e-01
1.023531e-14 1.078403e+00
1.149757e-14 1.421628e+00
1.291550e-14 1.763476e+00
1.450829e-14 2.083394e+00
1.629751e-14 2.129940e+00
1.830738e-14 2.348469e+00
2.056512e-14 2.767377e+00
2.310130e-14 3.001430e+00
2.595024e-14 3.060232e+00
2.915053e-14 3.501351e+00
3.274549e-14 3.686730e+00
3.678380e-14 3.894994e+00
4.132012e-14 4.150569e+00
4.641589e-14 4.360717e+00
5.214008e-14 4.324635e+00
5.857021e-14 4.938036e+00
6.579332e-14 5.294652e+00
7.390722e-14 5.475950e+00
8.302176e-14 6.038138e+00
9.326033e-14 6.089976e+00
1.047616e-13 6.880563e+00
1.176812e-13 7.026362e+00
1.321941e-13 7.324943e+00
1.484968e-13 7.843500e+00
1.668101e-13 7.844763e+00
1.873817e-13 8.687474e+00
2.104904e-13 8.954388e+00
2.364489e-13 9.179054e+00
2.656088e-13 1.012179e+01
2.983647e-13 1.035612e+01
3.351603e-13 1.018019e+01
3.764936e-13 1.111515e+01
4.229243e-13 1.100602e+01
4.750810e-13 1.162165e+01
5.336699e-13 1.203094e+01
5.994843e-13 1.272000e+01
6.734151e-13 1.327417e+01
7.564633e-13 1.372367e+01
8.497534e-13 1.390027e+01
9.545485e-13 1.366364e+01
1.072267e-12 1.456532e+01
1.204504e-12 1.424781e+01
1.353048e-12 1.489960e+01
1.519911e-12 1.505531e+01
1.707353e-12 1.541221e+01
1.917910e-12 1.611995e+01
2.154435e-12 1.646731e+01
2.420128e-12 1.711859e+01
2.718588e-12 1.670326e+01
3.053856e-12 1.766443e+01
3.430469e-12 1.739193e+01
3.853529e-12 1.804302e+01
4.328761e-12 1.749398e+01
4.862602e-12 1.828953e+01
5.462277e-12 1.810450e+01
6.135907e-12 2.025369e+01
6.892612e-12 2.014903e+01
7.742637e-12 2.005931e+01
8.697490e-12 2.067961e+01
9.770100e-12 2.189195e+01
1.097499e-11 2.119026e+01
1.232847e-11 2.196518e+01
1.384886e-11 2.166908e+01
1.555676e-11 2.287442e+01
1.747528e-11 2.324858e+01
1.963041e-11 2.350424e+01
2.205131e-11 2.486302e+01
2.477076e-11 2.542699e+01
2.782559e-11 2.510455e+01
3.125716e-11 2.504677e+01
3.511192e-11 2.627915e+01
3.944206e-11 2.622903e+01
4.430621e-11 2.841828e+01
4.977024e-11 2.754298e+01
5.590810e-11 2.851723e+01
6.280291e-11 2.850132e+01
7.054802e-11 3.005864e+01
7.924829e-11 3.083206e+01
8.902151e-11 3.255426e+01
1.000000e-10 3.217812e+01
