# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.562500e-01
1.123324e-15 1.562500e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 1.562500e-01
2.848036e-15 1.562500e-01
3.199267e-15 1.562500e-01
3.593814e-15 1.562501e-01
4.037017e-15 1.587481e-01
4.534879e-15 1.562500e-01
5.094138e-15 1.650721e-01
5.722368e-15 1.796326e-01
6.428073e-15 1.893473e-01
7.220809e-15 2.326645e-01
8.111308e-15 2.291078e-01
9.111628e-15 3.534968e-01
1.023531e-14 4.825900e-01
1.149757e-14 6.269939e-01
1.291550e-14 1.038410e+00
1.450829e-14 1.454520e+00
1.629751e-14 1.586491e+00
1.830738e-14 2.147454e+00
2.056512e-14 2.200225e+00
2.310130e-14 2.479319e+00
2.595024e-14 2.547223e+00
2.915053e-14 3.040419e+00
3.274549e-14 3.434098e+00
3.678380e-14 3.742280e+00
4.132012e-14 4.024967e+00
4.641589e-14 4.551359e+00
5.214008e-14 4.837468e+00
5.857021e-14 5.197112e+00
6.579332e-14 5.497805e+00
7.390722e-14 5.994254e+00
8.302176e-14 6.615214e+00
9.326033e-14 7.066815e+00
1.047616e-13 7.857977e+00
1.176812e-13 8.662480e+00
1.321941e-13 8.806803e+00
1.484968e-13 9.844935e+00
1.668101e-13 1.036730e+01
1.873817e-13 1.092030e+01
2.104904e-13 1.173428e+01
2.364489e-13 1.214261e+01
2.656088e-13 1.321398e+01
2.983647e-13 1.375350e+01
3.351603e-13 1.452095e+01
3.764936e-13 1.507306e+01
4.229243e-13 1.619529e+01
4.750810e-13 1.743896e+01
5.336699e-13 1.822268e+01
5.994843e-13 1.966817e+01
6.734151e-13 2.107868e+01
7.564633e-13 2.194468e+01
8.497534e-13 2.188927e+01
9.545485e-13 2.295748e+01
1.072267e-12 2.356935e+01
1.204504e-12 2.497703e+01
1.353048e-12 2.589601e+01
1.519911e-12 2.532658e+01
1.707353e-12 2.662643e+01
1.917910e-12 2.882854e+01
2.154435e-12 2.972140e+01
2.420128e-12 3.030895e+01
2.718588e-12 2.981013e+01
3.053856e-12 3.334055e+01
3.430469e-12 3.239587e+01
3.853529e-12 3.463256e+01
4.328761e-12 3.464724e+01
4.862602e-12 3.559349e+01
5.462277e-12 3.597969e+01
6.135907e-12 3.947642e+01
6.892612e-12 3.831797e+01
7.742637e-12 3.758205e+01
8.697490e-12 3.856733e+01
9.770100e-12 3.947882e+01
1.097499e-11 3.987620e+01
1.232847e-11 4.374436e+01
1.384886e-11 4.309692e+01
1.555676e-11 4.254761e+01
1.747528e-11 4.572790e+01
1.963041e-11 4.527935e+01
2.205131e-11 4.555427e+01
2.477076e-11 4.600123e+01
2.782559e-11 4.663626e+01
3.125716e-11 5.037565e+01
3.511192e-11 4.873699e+01
3.944206e-11 4.925621e+01
4.430621e-11 5.122081e+01
4.977024e-11 5.158219e+01
5.590810e-11 5.342511e+01
6.280291e-11 5.647774e+01
7.054802e-11 5.289428e+01
7.924829e-11 5.705812e+01
8.902151e-11 5.555704e+01
1.000000e-10 5.934996e+01
