# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.562500e-01
1.123324e-15 1.562500e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 1.562500e-01
2.848036e-15 1.562500e-01
3.199267e-15 1.562500e-01
3.593814e-15 1.562500e-01
4.037017e-15 1.562500e-01
4.534879e-15 1.662960e-01
5.094138e-15 1.631629e-01
5.722368e-15 1.796761e-01
6.428073e-15 1.842037e-01
7.220809e-15 2.001765e-01
8.111308e-15 2.165478e-01
9.111628e-15 2.362254e-01
1.023531e-14 2.536536e-01
1.149757e-14 2.577786e-01
1.291550e-14 2.742639e-01
1.450829e-14 2.842023e-01
1.629751e-14 3.277517e-01
1.830738e-14 3.851571e-01
2.056512e-14 4.784210e-01
2.310130e-14 8.876347e-01
2.595024e-14 1.753587e+00
2.915053e-14 2.333705e+00
3.274549e-14 3.184379e+00
3.678380e-14 3.611631e+00
4.132012e-14 4.150803e+00
4.641589e-14 4.732196e+00
5.214008e-14 5.138237e+00
5.857021e-14 5.756894e+00
6.579332e-14 6.303817e+00
7.390722e-14 6.756730e+00
8.302176e-14 7.473784e+00
9.326033e-14 8.255104e+00
1.047616e-13 9.160456e+00
1.176812e-13 9.942011e+00
1.321941e-13 1.101758e+01
1.484968e-13 1.198837e+01
1.668101e-13 1.306584e+01
1.873817e-13 1.464190e+01
2.104904e-13 1.619572e+01
2.364489e-13 1.810142e+01
2.656088e-13 1.963797e+01
2.983647e-13 2.167566e+01
3.351603e-13 2.438379e+01
3.764936e-13 2.649091e+01
4.229243e-13 2.974880e+01
4.750810e-13 3.281795e+01
5.336699e-13 3.658713e+01
5.994843e-13 4.111439e+01
6.734151e-13 4.478245e+01
7.564633e-13 4.979174e+01
8.497534e-13 5.572292e+01
9.545485e-13 6.177590e+01
1.072267e-12 6.947421e+01
1.204504e-12 7.773106e+01
1.353048e-12 8.568536e+01
1.519911e-12 9.645594e+01
1.707353e-12 1.063685e+02
1.917910e-12 1.189671e+02
2.154435e-12 1.348694e+02
2.420128e-12 1.484260e+02
2.718588e-12 1.665204e+02
3.053856e-12 1.878119e+02
3.430469e-12 2.097034e+02
3.853529e-12 2.333242e+02
4.328761e-12 2.612577e+02
4.862602e-12 2.904625e+02
5.462277e-12 3.280347e+02
6.135907e-12 3.635403e+02
6.892612e-12 4.177000e+02
7.742637e-12 4.708479e+02
8.697490e-12 5.190026e+02
9.770100e-12 5.880728e+02
1.097499e-11 6.566096e+02
1.232847e-11 7.213306e+02
1.384886e-11 8.308862e+02
1.555676e-11 9.128875e+02
1.747528e-11 1.034444e+03
1.963041e-11 1.155897e+03
2.205131e-11 1.305552e+03
2.477076e-11 1.475945e+03
2.782559e-11 1.657106e+03
3.125716e-11 1.817707e+03
3.511192e-11 2.118371e+03
3.944206e-11 2.293056e+03
4.430621e-11 2.619254e+03
4.977024e-11 2.898614e+03
5.590810e-11 3.259611e+03
6.280291e-11 3.700316e+03
7.054802e-11 4.160805e+03
7.924829e-11 4.747839e+03
8.902151e-11 5.239017e+03
1.000000e-10 5.789008e+03
