# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.562500e-01
1.123324e-15 1.562500e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 1.562500e-01
2.848036e-15 1.562500e-01
3.199267e-15 1.562500e-01
3.593814e-15 1.562500e-01
4.037017e-15 1.562500e-01
4.534879e-15 1.562500e-01
5.094138e-15 1.562500e-01
5.722368e-15 1.741993e-01
6.428073e-15 1.778376e-01
7.220809e-15 1.812079e-01
8.111308e-15 1.933085e-01
9.111628e-15 2.176967e-01
1.023531e-14 2.178854e-01
1.149757e-14 2.336258e-01
1.291550e-14 2.533702e-01
1.450829e-14 2.983514e-01
1.629751e-14 3.371535e-01
1.830738e-14 4.239525e-01
2.056512e-14 6.984031e-01
2.310130e-14 1.039348e+00
2.595024e-14 1.691522e+00
2.915053e-14 2.232979e+00
3.274549e-14 2.691033e+00
3.678380e-14 3.377133e+00
4.132012e-14 3.738407e+00
4.641589e-14 4.118653e+00
5.214008e-14 4.747048e+00
5.857021e-14 5.243873e+00
6.579332e-14 5.739131e+00
7.390722e-14 6.460079e+00
8.302176e-14 7.177208e+00
9.326033e-14 7.951984e+00
1.047616e-13 8.944599e+00
1.176812e-13 9.640302e+00
1.321941e-13 1.081122e+01
1.484968e-13 1.167328e+01
1.668101e-13 1.307969e+01
1.873817e-13 1.458622e+01
2.104904e-13 1.597049e+01
2.364489e-13 1.761987e+01
2.656088e-13 1.943504e+01
2.983647e-13 2.195093e+01
3.351603e-13 2.410226e+01
3.764936e-13 2.718565e+01
4.229243e-13 2.965146e+01
4.750810e-13 3.258734e+01
5.336699e-13 3.578141e+01
5.994843e-13 3.951831e+01
6.734151e-13 4.374494e+01
7.564633e-13 4.909763e+01
8.497534e-13 5.371534e+01
9.545485e-13 5.920086e+01
1.072267e-12 6.617724e+01
1.204504e-12 7.217405e+01
1.353048e-12 8.118263e+01
1.519911e-12 8.916955e+01
1.707353e-12 9.965702e+01
1.917910e-12 1.086571e+02
2.154435e-12 1.211666e+02
2.420128e-12 1.339363e+02
2.718588e-12 1.467397e+02
3.053856e-12 1.619672e+02
3.430469e-12 1.795876e+02
3.853529e-12 1.999893e+02
4.328761e-12 2.278809e+02
4.862602e-12 2.483526e+02
5.462277e-12 2.734436e+02
6.135907e-12 3.047419e+02
6.892612e-12 3.353032e+02
7.742637e-12 3.707549e+02
8.697490e-12 4.188853e+02
9.770100e-12 4.443308e+02
1.097499e-11 5.042150e+02
1.232847e-11 5.390878e+02
1.384886e-11 5.924163e+02
1.555676e-11 6.643359e+02
1.747528e-11 7.014458e+02
1.963041e-11 7.165308e+02
2.205131e-11 8.866524e+02
2.477076e-11 9.776510e+02
2.782559e-11 1.033957e+03
3.125716e-11 1.115359e+03
3.511192e-11 1.266087e+03
3.944206e-11 1.379781e+03
4.430621e-11 1.443463e+03
4.977024e-11 1.639464e+03
5.590810e-11 1.771963e+03
6.280291e-11 1.804101e+03
7.054802e-11 2.075994e+03
7.924829e-11 2.248938e+03
8.902151e-11 2.199070e+03
1.000000e-10 2.201829e+03
