# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.562500e-01
1.123324e-15 1.562500e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 1.562500e-01
2.848036e-15 1.562500e-01
3.199267e-15 1.562500e-01
3.593814e-15 1.562500e-01
4.037017e-15 1.562500e-01
4.534879e-15 1.586611e-01
5.094138e-15 1.609116e-01
5.722368e-15 1.765317e-01
6.428073e-15 1.824021e-01
7.220809e-15 1.877706e-01
8.111308e-15 2.059225e-01
9.111628e-15 2.197986e-01
1.023531e-14 2.329876e-01
1.149757e-14 2.491131e-01
1.291550e-14 2.780245e-01
1.450829e-14 2.894413e-01
1.629751e-14 3.309174e-01
1.830738e-14 3.799842e-01
2.056512e-14 5.338096e-01
2.310130e-14 8.659766e-01
2.595024e-14 1.613756e+00
2.915053e-14 2.301564e+00
3.274549e-14 2.834565e+00
3.678380e-14 3.475518e+00
4.132012e-14 4.075997e+00
4.641589e-14 4.457551e+00
5.214008e-14 5.025177e+00
5.857021e-14 5.582200e+00
6.579332e-14 6.091175e+00
7.390722e-14 6.799918e+00
8.302176e-14 7.253677e+00
9.326033e-14 8.036184e+00
1.047616e-13 8.975616e+00
1.176812e-13 9.889687e+00
1.321941e-13 1.091136e+01
1.484968e-13 1.194063e+01
1.668101e-13 1.337195e+01
1.873817e-13 1.453383e+01
2.104904e-13 1.607017e+01
2.364489e-13 1.792220e+01
2.656088e-13 1.987609e+01
2.983647e-13 2.202466e+01
3.351603e-13 2.388436e+01
3.764936e-13 2.646760e+01
4.229243e-13 3.017333e+01
4.750810e-13 3.280321e+01
5.336699e-13 3.705788e+01
5.994843e-13 4.015014e+01
6.734151e-13 4.519453e+01
7.564633e-13 5.042772e+01
8.497534e-13 5.562122e+01
9.545485e-13 6.225913e+01
1.072267e-12 6.890391e+01
1.204504e-12 7.791409e+01
1.353048e-12 8.604313e+01
1.519911e-12 9.652550e+01
1.707353e-12 1.068303e+02
1.917910e-12 1.196276e+02
2.154435e-12 1.339645e+02
2.420128e-12 1.461872e+02
2.718588e-12 1.678333e+02
3.053856e-12 1.842777e+02
3.430469e-12 2.115478e+02
3.853529e-12 2.341419e+02
4.328761e-12 2.614372e+02
4.862602e-12 2.928984e+02
5.462277e-12 3.323079e+02
6.135907e-12 3.697683e+02
6.892612e-12 4.057395e+02
7.742637e-12 4.608509e+02
8.697490e-12 5.216399e+02
9.770100e-12 5.892773e+02
1.097499e-11 6.558356e+02
1.232847e-11 7.272565e+02
1.384886e-11 8.322771e+02
1.555676e-11 9.110458e+02
1.747528e-11 1.020194e+03
1.963041e-11 1.176893e+03
2.205131e-11 1.294270e+03
2.477076e-11 1.479715e+03
2.782559e-11 1.651803e+03
3.125716e-11 1.849611e+03
3.511192e-11 2.059264e+03
3.944206e-11 2.337178e+03
4.430621e-11 2.595469e+03
4.977024e-11 2.914257e+03
5.590810e-11 3.268342e+03
6.280291e-11 3.684981e+03
7.054802e-11 4.109014e+03
7.924829e-11 4.614794e+03
8.902151e-11 5.226478e+03
1.000000e-10 5.797616e+03
