# x[h^-1_cMpc]  F_mean
0.000000e+00 9.999755e-01
1.562500e-01 9.999426e-01
3.125000e-01 9.999184e-01
4.687500e-01 9.998873e-01
6.250000e-01 9.998635e-01
7.812500e-01 9.998353e-01
9.375000e-01 9.998057e-01
1.093750e+00 9.997789e-01
1.250000e+00 9.997474e-01
1.406250e+00 9.997164e-01
1.562500e+00 9.996846e-01
1.718750e+00 9.996504e-01
1.875000e+00 9.996105e-01
2.031250e+00 9.995801e-01
2.187500e+00 9.995466e-01
2.343750e+00 9.995165e-01
2.500000e+00 9.994849e-01
2.656250e+00 9.994455e-01
2.812500e+00 9.994188e-01
2.968750e+00 9.993819e-01
3.125000e+00 9.993508e-01
3.281250e+00 9.993206e-01
3.437500e+00 9.992942e-01
3.593750e+00 9.992628e-01
3.750000e+00 9.992360e-01
3.906250e+00 9.992089e-01
4.062500e+00 9.991784e-01
4.218750e+00 9.991492e-01
4.375000e+00 9.991225e-01
4.531250e+00 9.990972e-01
4.687500e+00 9.990693e-01
4.843750e+00 9.990416e-01
5.000000e+00 9.990135e-01
5.156250e+00 9.989805e-01
5.312500e+00 9.989523e-01
5.468750e+00 9.989264e-01
5.625000e+00 9.988995e-01
5.781250e+00 9.988626e-01
5.937500e+00 9.988354e-01
6.093750e+00 9.988123e-01
6.250000e+00 9.987861e-01
6.406250e+00 9.987554e-01
6.562500e+00 9.987231e-01
6.718750e+00 9.987006e-01
6.875000e+00 9.986645e-01
7.031250e+00 9.986355e-01
7.187500e+00 9.986064e-01
7.343750e+00 9.985784e-01
7.500000e+00 9.985541e-01
7.656250e+00 9.985253e-01
7.812500e+00 9.985029e-01
7.968750e+00 9.984609e-01
8.125000e+00 9.984328e-01
8.281250e+00 9.984061e-01
8.437500e+00 9.983750e-01
8.593750e+00 9.983364e-01
8.750000e+00 9.983007e-01
8.906250e+00 9.982677e-01
9.062500e+00 9.982374e-01
9.218750e+00 9.982080e-01
9.375000e+00 9.981673e-01
9.531250e+00 9.981367e-01
9.687500e+00 9.981018e-01
9.843750e+00 9.980705e-01
1.000000e+01 9.980419e-01
1.015625e+01 9.980105e-01
1.031250e+01 9.979779e-01
1.046875e+01 9.979516e-01
1.062500e+01 9.979221e-01
1.078125e+01 9.978928e-01
1.093750e+01 9.978524e-01
1.109375e+01 9.978209e-01
1.125000e+01 9.977897e-01
1.140625e+01 9.977623e-01
1.156250e+01 9.977341e-01
1.171875e+01 9.977080e-01
1.187500e+01 9.976754e-01
1.203125e+01 9.976464e-01
1.218750e+01 9.976146e-01
1.234375e+01 9.975789e-01
1.250000e+01 9.975460e-01
1.265625e+01 9.975196e-01
1.281250e+01 9.974801e-01
1.296875e+01 9.974400e-01
1.312500e+01 9.974003e-01
1.328125e+01 9.973717e-01
1.343750e+01 9.973421e-01
1.359375e+01 9.973121e-01
1.375000e+01 9.972871e-01
1.390625e+01 9.972625e-01
1.406250e+01 9.972332e-01
1.421875e+01 9.972026e-01
1.437500e+01 9.971766e-01
1.453125e+01 9.971531e-01
1.468750e+01 9.971291e-01
1.484375e+01 9.971019e-01
1.500000e+01 9.970759e-01
1.515625e+01 9.970467e-01
1.531250e+01 9.970195e-01
1.546875e+01 9.969915e-01
1.562500e+01 9.969641e-01
1.578125e+01 9.969362e-01
1.593750e+01 9.969097e-01
1.609375e+01 9.968845e-01
1.625000e+01 9.968526e-01
1.640625e+01 9.968229e-01
1.656250e+01 9.967897e-01
1.671875e+01 9.967586e-01
1.687500e+01 9.967231e-01
1.703125e+01 9.966826e-01
1.718750e+01 9.966576e-01
1.734375e+01 9.966275e-01
1.750000e+01 9.966002e-01
1.765625e+01 9.965698e-01
1.781250e+01 9.965262e-01
1.796875e+01 9.964988e-01
1.812500e+01 9.964713e-01
1.828125e+01 9.964370e-01
1.843750e+01 9.963964e-01
1.859375e+01 9.963670e-01
1.875000e+01 9.963427e-01
1.890625e+01 9.963100e-01
1.906250e+01 9.962701e-01
1.921875e+01 9.962363e-01
1.937500e+01 9.962045e-01
1.953125e+01 9.961719e-01
1.968750e+01 9.961399e-01
1.984375e+01 9.961057e-01
2.000000e+01 9.960757e-01
2.015625e+01 9.960484e-01
2.031250e+01 9.960201e-01
2.046875e+01 9.959856e-01
2.062500e+01 9.959518e-01
2.078125e+01 9.959219e-01
2.093750e+01 9.958978e-01
2.109375e+01 9.958763e-01
2.125000e+01 9.958531e-01
2.140625e+01 9.958289e-01
2.156250e+01 9.957977e-01
2.171875e+01 9.957732e-01
2.187500e+01 9.957397e-01
2.203125e+01 9.957135e-01
2.218750e+01 9.956831e-01
2.234375e+01 9.956546e-01
2.250000e+01 9.956253e-01
2.265625e+01 9.955936e-01
2.281250e+01 9.955656e-01
2.296875e+01 9.955386e-01
2.312500e+01 9.955069e-01
2.328125e+01 9.954779e-01
2.343750e+01 9.954535e-01
