# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.562500e-01
1.123324e-15 1.562500e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 1.605687e-01
2.848036e-15 1.855857e-01
3.199267e-15 2.210687e-01
3.593814e-15 2.023854e-01
4.037017e-15 3.284223e-01
4.534879e-15 4.129074e-01
5.094138e-15 6.004709e-01
5.722368e-15 5.350044e-01
6.428073e-15 7.663628e-01
7.220809e-15 1.219391e+00
8.111308e-15 1.215914e+00
9.111628e-15 1.431668e+00
1.023531e-14 1.688251e+00
1.149757e-14 1.900102e+00
1.291550e-14 1.969317e+00
1.450829e-14 2.311758e+00
1.629751e-14 2.133864e+00
1.830738e-14 2.358272e+00
2.056512e-14 2.559108e+00
2.310130e-14 2.815052e+00
2.595024e-14 2.843124e+00
2.915053e-14 3.086703e+00
3.274549e-14 3.112441e+00
3.678380e-14 3.418247e+00
4.132012e-14 3.502110e+00
4.641589e-14 3.707992e+00
5.214008e-14 3.682654e+00
5.857021e-14 3.796681e+00
6.579332e-14 4.460522e+00
7.390722e-14 4.397973e+00
8.302176e-14 4.638749e+00
9.326033e-14 4.967070e+00
1.047616e-13 5.128989e+00
1.176812e-13 4.958892e+00
1.321941e-13 5.227017e+00
1.484968e-13 5.353228e+00
1.668101e-13 5.445765e+00
1.873817e-13 5.825771e+00
2.104904e-13 6.184825e+00
2.364489e-13 6.008202e+00
2.656088e-13 6.202686e+00
2.983647e-13 6.370646e+00
3.351603e-13 6.462768e+00
3.764936e-13 7.119612e+00
4.229243e-13 6.877353e+00
4.750810e-13 6.835508e+00
5.336699e-13 7.512835e+00
5.994843e-13 7.291613e+00
6.734151e-13 7.531488e+00
7.564633e-13 7.941842e+00
8.497534e-13 8.441357e+00
9.545485e-13 8.647398e+00
1.072267e-12 8.610702e+00
1.204504e-12 9.141820e+00
1.353048e-12 8.706237e+00
1.519911e-12 8.716427e+00
1.707353e-12 9.138643e+00
1.917910e-12 8.905160e+00
2.154435e-12 9.804919e+00
2.420128e-12 1.020134e+01
2.718588e-12 9.607676e+00
3.053856e-12 9.916324e+00
3.430469e-12 9.491634e+00
3.853529e-12 1.013338e+01
4.328761e-12 1.072624e+01
4.862602e-12 1.064426e+01
5.462277e-12 1.069619e+01
6.135907e-12 1.091892e+01
6.892612e-12 1.175483e+01
7.742637e-12 1.172551e+01
8.697490e-12 1.170329e+01
9.770100e-12 1.192438e+01
1.097499e-11 1.182139e+01
1.232847e-11 1.243693e+01
1.384886e-11 1.227176e+01
1.555676e-11 1.234482e+01
1.747528e-11 1.306018e+01
1.963041e-11 1.253312e+01
2.205131e-11 1.391683e+01
2.477076e-11 1.404267e+01
2.782559e-11 1.417113e+01
3.125716e-11 1.414365e+01
3.511192e-11 1.480350e+01
3.944206e-11 1.527573e+01
4.430621e-11 1.524938e+01
4.977024e-11 1.531862e+01
5.590810e-11 1.691207e+01
6.280291e-11 1.660654e+01
7.054802e-11 1.619380e+01
7.924829e-11 1.816165e+01
8.902151e-11 1.704476e+01
1.000000e-10 1.853161e+01
