# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.562500e-01
1.123324e-15 1.562500e-01
1.261857e-15 1.562500e-01
1.417474e-15 2.711251e-01
1.592283e-15 2.091968e-01
1.788650e-15 1.576746e-01
2.009233e-15 3.030255e-01
2.257020e-15 3.021698e-01
2.535364e-15 6.786343e-01
2.848036e-15 6.193914e-01
3.199267e-15 8.880182e-01
3.593814e-15 8.175970e-01
4.037017e-15 9.937931e-01
4.534879e-15 8.683113e-01
5.094138e-15 9.850398e-01
5.722368e-15 1.111375e+00
6.428073e-15 1.232471e+00
7.220809e-15 1.176307e+00
8.111308e-15 1.324137e+00
9.111628e-15 1.337797e+00
1.023531e-14 1.608687e+00
1.149757e-14 1.703823e+00
1.291550e-14 1.537542e+00
1.450829e-14 1.531029e+00
1.629751e-14 1.733334e+00
1.830738e-14 1.785220e+00
2.056512e-14 2.029833e+00
2.310130e-14 2.144793e+00
2.595024e-14 2.112803e+00
2.915053e-14 1.871968e+00
3.274549e-14 2.378750e+00
3.678380e-14 2.470741e+00
4.132012e-14 2.352478e+00
4.641589e-14 2.479803e+00
5.214008e-14 2.539987e+00
5.857021e-14 2.680199e+00
6.579332e-14 2.733565e+00
7.390722e-14 2.860736e+00
8.302176e-14 2.809696e+00
9.326033e-14 3.384433e+00
1.047616e-13 3.122810e+00
1.176812e-13 3.047446e+00
1.321941e-13 3.152408e+00
1.484968e-13 3.330241e+00
1.668101e-13 3.384573e+00
1.873817e-13 3.221549e+00
2.104904e-13 3.615348e+00
2.364489e-13 3.495030e+00
2.656088e-13 3.834118e+00
2.983647e-13 3.738524e+00
3.351603e-13 3.848066e+00
3.764936e-13 3.792039e+00
4.229243e-13 3.882213e+00
4.750810e-13 3.913528e+00
5.336699e-13 4.047156e+00
5.994843e-13 3.913379e+00
6.734151e-13 4.165012e+00
7.564633e-13 4.612375e+00
8.497534e-13 4.272935e+00
9.545485e-13 4.426450e+00
1.072267e-12 4.752715e+00
1.204504e-12 4.802394e+00
1.353048e-12 4.873589e+00
1.519911e-12 4.857951e+00
1.707353e-12 4.648111e+00
1.917910e-12 5.261428e+00
2.154435e-12 5.220174e+00
2.420128e-12 5.708170e+00
2.718588e-12 5.432572e+00
3.053856e-12 5.634666e+00
3.430469e-12 5.458883e+00
3.853529e-12 5.873314e+00
4.328761e-12 6.059319e+00
4.862602e-12 6.131431e+00
5.462277e-12 6.949809e+00
6.135907e-12 6.907816e+00
6.892612e-12 6.577865e+00
7.742637e-12 6.871682e+00
8.697490e-12 6.819986e+00
9.770100e-12 6.698883e+00
1.097499e-11 6.920515e+00
1.232847e-11 7.640796e+00
1.384886e-11 7.485292e+00
1.555676e-11 7.941531e+00
1.747528e-11 7.884481e+00
1.963041e-11 8.106015e+00
2.205131e-11 8.497911e+00
2.477076e-11 9.080286e+00
2.782559e-11 9.227240e+00
3.125716e-11 9.490864e+00
3.511192e-11 9.656590e+00
3.944206e-11 9.411655e+00
4.430621e-11 1.033967e+01
4.977024e-11 1.096408e+01
5.590810e-11 1.091401e+01
6.280291e-11 1.141300e+01
7.054802e-11 1.214094e+01
7.924829e-11 1.239992e+01
8.902151e-11 1.261783e+01
1.000000e-10 1.338639e+01
