# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.562500e-01
1.123324e-15 1.562500e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 2.115280e-01
2.848036e-15 2.140132e-01
3.199267e-15 2.194175e-01
3.593814e-15 4.870941e-01
4.037017e-15 6.852274e-01
4.534879e-15 6.642623e-01
5.094138e-15 7.839614e-01
5.722368e-15 7.881908e-01
6.428073e-15 1.045581e+00
7.220809e-15 1.307529e+00
8.111308e-15 1.283494e+00
9.111628e-15 1.677478e+00
1.023531e-14 1.795062e+00
1.149757e-14 1.565983e+00
1.291550e-14 1.766683e+00
1.450829e-14 1.970292e+00
1.629751e-14 2.205344e+00
1.830738e-14 2.157049e+00
2.056512e-14 2.314842e+00
2.310130e-14 2.516027e+00
2.595024e-14 2.767568e+00
2.915053e-14 2.657855e+00
3.274549e-14 2.822707e+00
3.678380e-14 2.852437e+00
4.132012e-14 2.878522e+00
4.641589e-14 2.943512e+00
5.214008e-14 3.418311e+00
5.857021e-14 3.412066e+00
6.579332e-14 3.779297e+00
7.390722e-14 3.844712e+00
8.302176e-14 3.737858e+00
9.326033e-14 3.900665e+00
1.047616e-13 3.962324e+00
1.176812e-13 4.612654e+00
1.321941e-13 4.273584e+00
1.484968e-13 4.510413e+00
1.668101e-13 4.634778e+00
1.873817e-13 4.481956e+00
2.104904e-13 4.919148e+00
2.364489e-13 5.242002e+00
2.656088e-13 5.260002e+00
2.983647e-13 5.529833e+00
3.351603e-13 5.558947e+00
3.764936e-13 5.461122e+00
4.229243e-13 5.679648e+00
4.750810e-13 5.292713e+00
5.336699e-13 5.720305e+00
5.994843e-13 5.996870e+00
6.734151e-13 6.134803e+00
7.564633e-13 6.206534e+00
8.497534e-13 6.635888e+00
9.545485e-13 6.721214e+00
1.072267e-12 6.753033e+00
1.204504e-12 6.735468e+00
1.353048e-12 6.597334e+00
1.519911e-12 6.570630e+00
1.707353e-12 7.152966e+00
1.917910e-12 7.452797e+00
2.154435e-12 7.077190e+00
2.420128e-12 7.954851e+00
2.718588e-12 7.797830e+00
3.053856e-12 8.206045e+00
3.430469e-12 8.755659e+00
3.853529e-12 8.264379e+00
4.328761e-12 8.525568e+00
4.862602e-12 9.033384e+00
5.462277e-12 9.378627e+00
6.135907e-12 8.800203e+00
6.892612e-12 9.494613e+00
7.742637e-12 9.517374e+00
8.697490e-12 9.053509e+00
9.770100e-12 9.721952e+00
1.097499e-11 9.957738e+00
1.232847e-11 9.569684e+00
1.384886e-11 1.001863e+01
1.555676e-11 1.071014e+01
1.747528e-11 1.059581e+01
1.963041e-11 1.030508e+01
2.205131e-11 1.108969e+01
2.477076e-11 1.071094e+01
2.782559e-11 1.150999e+01
3.125716e-11 1.158610e+01
3.511192e-11 1.255727e+01
3.944206e-11 1.229920e+01
4.430621e-11 1.279898e+01
4.977024e-11 1.378351e+01
5.590810e-11 1.415599e+01
6.280291e-11 1.425893e+01
7.054802e-11 1.429191e+01
7.924829e-11 1.477582e+01
8.902151e-11 1.459362e+01
1.000000e-10 1.573574e+01
