# x[h^-1_cMpc]  F_mean
0.000000e+00 7.220970e-01
1.562500e-01 7.015284e-01
3.125000e-01 6.925203e-01
4.687500e-01 6.873743e-01
6.250000e-01 6.836167e-01
7.812500e-01 6.782333e-01
9.375000e-01 6.706229e-01
1.093750e+00 6.621103e-01
1.250000e+00 6.490467e-01
1.406250e+00 6.398136e-01
1.562500e+00 6.337784e-01
1.718750e+00 6.256921e-01
1.875000e+00 6.150803e-01
2.031250e+00 6.066843e-01
2.187500e+00 6.007857e-01
2.343750e+00 5.946732e-01
2.500000e+00 5.879516e-01
2.656250e+00 5.793636e-01
2.812500e+00 5.707488e-01
2.968750e+00 5.619945e-01
3.125000e+00 5.516393e-01
3.281250e+00 5.407796e-01
3.437500e+00 5.336158e-01
3.593750e+00 5.251793e-01
3.750000e+00 5.147745e-01
3.906250e+00 5.077785e-01
4.062500e+00 5.010395e-01
4.218750e+00 4.954159e-01
4.375000e+00 4.875076e-01
4.531250e+00 4.805548e-01
4.687500e+00 4.744060e-01
4.843750e+00 4.669614e-01
5.000000e+00 4.599469e-01
5.156250e+00 4.540107e-01
5.312500e+00 4.493668e-01
5.468750e+00 4.438284e-01
5.625000e+00 4.373049e-01
5.781250e+00 4.306946e-01
5.937500e+00 4.248166e-01
6.093750e+00 4.177425e-01
6.250000e+00 4.113367e-01
6.406250e+00 4.061042e-01
6.562500e+00 4.009178e-01
6.718750e+00 3.964376e-01
6.875000e+00 3.917450e-01
7.031250e+00 3.876914e-01
7.187500e+00 3.847979e-01
7.343750e+00 3.794632e-01
7.500000e+00 3.743354e-01
7.656250e+00 3.711026e-01
7.812500e+00 3.677946e-01
7.968750e+00 3.627046e-01
8.125000e+00 3.586515e-01
8.281250e+00 3.541574e-01
8.437500e+00 3.500139e-01
8.593750e+00 3.454007e-01
8.750000e+00 3.412753e-01
8.906250e+00 3.383225e-01
9.062500e+00 3.355012e-01
9.218750e+00 3.330527e-01
9.375000e+00 3.296507e-01
9.531250e+00 3.261982e-01
9.687500e+00 3.220114e-01
9.843750e+00 3.190425e-01
1.000000e+01 3.161069e-01
1.015625e+01 3.129118e-01
1.031250e+01 3.088190e-01
1.046875e+01 3.047718e-01
1.062500e+01 3.014369e-01
1.078125e+01 2.969268e-01
1.093750e+01 2.932563e-01
1.109375e+01 2.897407e-01
1.125000e+01 2.862932e-01
1.140625e+01 2.846155e-01
1.156250e+01 2.825694e-01
1.171875e+01 2.800907e-01
1.187500e+01 2.773318e-01
1.203125e+01 2.748931e-01
1.218750e+01 2.716779e-01
1.234375e+01 2.685919e-01
1.250000e+01 2.648275e-01
1.265625e+01 2.616665e-01
1.281250e+01 2.567255e-01
1.296875e+01 2.525531e-01
1.312500e+01 2.486991e-01
1.328125e+01 2.452779e-01
1.343750e+01 2.418263e-01
1.359375e+01 2.380953e-01
1.375000e+01 2.334869e-01
1.390625e+01 2.306053e-01
1.406250e+01 2.277610e-01
1.421875e+01 2.248314e-01
1.437500e+01 2.217213e-01
1.453125e+01 2.192983e-01
1.468750e+01 2.156792e-01
1.484375e+01 2.120945e-01
1.500000e+01 2.095545e-01
1.515625e+01 2.070014e-01
1.531250e+01 2.043296e-01
1.546875e+01 2.013843e-01
1.562500e+01 1.990041e-01
1.578125e+01 1.967442e-01
1.593750e+01 1.952202e-01
1.609375e+01 1.922200e-01
1.625000e+01 1.890659e-01
1.640625e+01 1.873532e-01
1.656250e+01 1.857485e-01
1.671875e+01 1.847916e-01
1.687500e+01 1.836378e-01
1.703125e+01 1.821051e-01
1.718750e+01 1.808944e-01
1.734375e+01 1.783137e-01
1.750000e+01 1.765213e-01
1.765625e+01 1.745686e-01
1.781250e+01 1.732108e-01
1.796875e+01 1.711356e-01
1.812500e+01 1.690452e-01
1.828125e+01 1.676481e-01
1.843750e+01 1.660689e-01
1.859375e+01 1.646916e-01
1.875000e+01 1.629058e-01
1.890625e+01 1.606650e-01
1.906250e+01 1.591128e-01
1.921875e+01 1.575132e-01
1.937500e+01 1.556581e-01
1.953125e+01 1.536405e-01
1.968750e+01 1.521187e-01
1.984375e+01 1.506430e-01
