# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.109599e-01
1.123324e-15 1.562500e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 1.562500e-01
2.848036e-15 1.562500e-01
3.199267e-15 1.562500e-01
3.593814e-15 1.562500e-01
4.037017e-15 1.562500e-01
4.534879e-15 1.562500e-01
5.094138e-15 1.562500e-01
5.722368e-15 1.562500e-01
6.428073e-15 1.562500e-01
7.220809e-15 1.562500e-01
8.111308e-15 1.641988e-01
9.111628e-15 1.829362e-01
1.023531e-14 1.916433e-01
1.149757e-14 2.032844e-01
1.291550e-14 2.210619e-01
1.450829e-14 2.339609e-01
1.629751e-14 2.774634e-01
1.830738e-14 3.344446e-01
2.056512e-14 4.929193e-01
2.310130e-14 7.987878e-01
2.595024e-14 1.422318e+00
2.915053e-14 1.881877e+00
3.274549e-14 2.410177e+00
3.678380e-14 2.859126e+00
4.132012e-14 3.105579e+00
4.641589e-14 3.507028e+00
5.214008e-14 4.050826e+00
5.857021e-14 4.518910e+00
6.579332e-14 4.933603e+00
7.390722e-14 5.411941e+00
8.302176e-14 6.052662e+00
9.326033e-14 6.537714e+00
1.047616e-13 7.116104e+00
1.176812e-13 7.821625e+00
1.321941e-13 8.708083e+00
1.484968e-13 9.859812e+00
1.668101e-13 1.041374e+01
1.873817e-13 1.183756e+01
2.104904e-13 1.280932e+01
2.364489e-13 1.436099e+01
2.656088e-13 1.601394e+01
2.983647e-13 1.791162e+01
3.351603e-13 1.975426e+01
3.764936e-13 2.145018e+01
4.229243e-13 2.417133e+01
4.750810e-13 2.667146e+01
5.336699e-13 2.963826e+01
5.994843e-13 3.254467e+01
6.734151e-13 3.682864e+01
7.564633e-13 4.147598e+01
8.497534e-13 4.472338e+01
9.545485e-13 5.024075e+01
1.072267e-12 5.591925e+01
1.204504e-12 6.319266e+01
1.353048e-12 6.919169e+01
1.519911e-12 7.795632e+01
1.707353e-12 8.456417e+01
1.917910e-12 9.550147e+01
2.154435e-12 1.052043e+02
2.420128e-12 1.191854e+02
2.718588e-12 1.334478e+02
3.053856e-12 1.483572e+02
3.430469e-12 1.642210e+02
3.853529e-12 1.851060e+02
4.328761e-12 2.061440e+02
4.862602e-12 2.277191e+02
5.462277e-12 2.619411e+02
6.135907e-12 2.923949e+02
6.892612e-12 3.217380e+02
7.742637e-12 3.550477e+02
8.697490e-12 4.015144e+02
9.770100e-12 4.562015e+02
1.097499e-11 5.144280e+02
1.232847e-11 5.662944e+02
1.384886e-11 6.302471e+02
1.555676e-11 7.050094e+02
1.747528e-11 8.020360e+02
1.963041e-11 8.855091e+02
2.205131e-11 9.907367e+02
2.477076e-11 1.090814e+03
2.782559e-11 1.265478e+03
3.125716e-11 1.420947e+03
3.511192e-11 1.584923e+03
3.944206e-11 1.778283e+03
4.430621e-11 1.956916e+03
4.977024e-11 2.168894e+03
5.590810e-11 2.446305e+03
6.280291e-11 2.755986e+03
7.054802e-11 3.236488e+03
7.924829e-11 3.566226e+03
8.902151e-11 3.848101e+03
1.000000e-10 4.378023e+03
