# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 2.749026e-01
1.123324e-15 2.613610e-01
1.261857e-15 3.424666e-01
1.417474e-15 4.957257e-01
1.592283e-15 5.408726e-01
1.788650e-15 4.383870e-01
2.009233e-15 6.197797e-01
2.257020e-15 7.186207e-01
2.535364e-15 6.443548e-01
2.848036e-15 4.183850e-01
3.199267e-15 6.327761e-01
3.593814e-15 1.020098e+00
4.037017e-15 6.393589e-01
4.534879e-15 7.492176e-01
5.094138e-15 7.891975e-01
5.722368e-15 9.002286e-01
6.428073e-15 1.156365e+00
7.220809e-15 1.036162e+00
8.111308e-15 8.734725e-01
9.111628e-15 1.102005e+00
1.023531e-14 1.268142e+00
1.149757e-14 1.176550e+00
1.291550e-14 1.346662e+00
1.450829e-14 1.303686e+00
1.629751e-14 1.424185e+00
1.830738e-14 1.396157e+00
2.056512e-14 1.624616e+00
2.310130e-14 1.568713e+00
2.595024e-14 1.515197e+00
2.915053e-14 1.750598e+00
3.274549e-14 1.745007e+00
3.678380e-14 1.761847e+00
4.132012e-14 1.691678e+00
4.641589e-14 1.908985e+00
5.214008e-14 1.741693e+00
5.857021e-14 1.889112e+00
6.579332e-14 1.809194e+00
7.390722e-14 1.873829e+00
8.302176e-14 1.740291e+00
9.326033e-14 2.120908e+00
1.047616e-13 2.165707e+00
1.176812e-13 1.984164e+00
1.321941e-13 2.060710e+00
1.484968e-13 2.154573e+00
1.668101e-13 2.505796e+00
1.873817e-13 2.282451e+00
2.104904e-13 2.156842e+00
2.364489e-13 2.472728e+00
2.656088e-13 2.213399e+00
2.983647e-13 2.474552e+00
3.351603e-13 2.281005e+00
3.764936e-13 2.601150e+00
4.229243e-13 2.641048e+00
4.750810e-13 2.548266e+00
5.336699e-13 2.828431e+00
5.994843e-13 2.729964e+00
6.734151e-13 2.902598e+00
7.564633e-13 2.999839e+00
8.497534e-13 2.961020e+00
9.545485e-13 2.968606e+00
1.072267e-12 3.019560e+00
1.204504e-12 2.932140e+00
1.353048e-12 3.298148e+00
1.519911e-12 3.108187e+00
1.707353e-12 3.316769e+00
1.917910e-12 3.674750e+00
2.154435e-12 3.668971e+00
2.420128e-12 3.692631e+00
2.718588e-12 3.968586e+00
3.053856e-12 3.865576e+00
3.430469e-12 4.072634e+00
3.853529e-12 3.999696e+00
4.328761e-12 4.332308e+00
4.862602e-12 4.192345e+00
5.462277e-12 4.808377e+00
6.135907e-12 4.944293e+00
6.892612e-12 5.117010e+00
7.742637e-12 5.411417e+00
8.697490e-12 5.028757e+00
9.770100e-12 5.307096e+00
1.097499e-11 5.358265e+00
1.232847e-11 5.708314e+00
1.384886e-11 5.745960e+00
1.555676e-11 6.466161e+00
1.747528e-11 6.680312e+00
1.963041e-11 6.311099e+00
2.205131e-11 6.994555e+00
2.477076e-11 7.105246e+00
2.782559e-11 7.981845e+00
3.125716e-11 7.762171e+00
3.511192e-11 8.355328e+00
3.944206e-11 8.576104e+00
4.430621e-11 9.145351e+00
4.977024e-11 9.765185e+00
5.590810e-11 9.666247e+00
6.280291e-11 1.018808e+01
7.054802e-11 1.093530e+01
7.924829e-11 1.168383e+01
8.902151e-11 1.210036e+01
1.000000e-10 1.271756e+01
