# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.562500e-01
1.123324e-15 1.127973e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 1.562500e-01
2.848036e-15 1.562500e-01
3.199267e-15 1.562500e-01
3.593814e-15 1.562500e-01
4.037017e-15 1.562500e-01
4.534879e-15 1.562500e-01
5.094138e-15 1.562500e-01
5.722368e-15 1.562500e-01
6.428073e-15 1.562500e-01
7.220809e-15 1.562500e-01
8.111308e-15 1.720168e-01
9.111628e-15 1.901111e-01
1.023531e-14 2.424783e-01
1.149757e-14 3.724049e-01
1.291550e-14 4.719837e-01
1.450829e-14 6.113533e-01
1.629751e-14 8.505421e-01
1.830738e-14 1.397302e+00
2.056512e-14 1.483388e+00
2.310130e-14 1.808145e+00
2.595024e-14 1.955972e+00
2.915053e-14 2.267679e+00
3.274549e-14 2.538335e+00
3.678380e-14 2.689065e+00
4.132012e-14 3.319281e+00
4.641589e-14 3.559579e+00
5.214008e-14 3.819780e+00
5.857021e-14 4.176529e+00
6.579332e-14 4.695846e+00
7.390722e-14 5.196294e+00
8.302176e-14 5.462466e+00
9.326033e-14 5.981096e+00
1.047616e-13 6.690434e+00
1.176812e-13 7.416649e+00
1.321941e-13 7.996241e+00
1.484968e-13 8.845584e+00
1.668101e-13 9.452701e+00
1.873817e-13 1.028337e+01
2.104904e-13 1.147510e+01
2.364489e-13 1.222087e+01
2.656088e-13 1.305339e+01
2.983647e-13 1.476303e+01
3.351603e-13 1.552997e+01
3.764936e-13 1.675805e+01
4.229243e-13 1.784310e+01
4.750810e-13 1.984894e+01
5.336699e-13 2.109773e+01
5.994843e-13 2.290408e+01
6.734151e-13 2.493722e+01
7.564633e-13 2.508884e+01
8.497534e-13 2.804254e+01
9.545485e-13 2.867690e+01
1.072267e-12 3.051600e+01
1.204504e-12 3.320965e+01
1.353048e-12 3.349299e+01
1.519911e-12 3.727403e+01
1.707353e-12 3.974942e+01
1.917910e-12 4.125073e+01
2.154435e-12 4.171217e+01
2.420128e-12 4.630997e+01
2.718588e-12 4.733414e+01
3.053856e-12 4.908294e+01
3.430469e-12 5.163459e+01
3.853529e-12 5.121736e+01
4.328761e-12 5.370437e+01
4.862602e-12 5.548038e+01
5.462277e-12 5.834452e+01
6.135907e-12 6.169400e+01
6.892612e-12 5.886307e+01
7.742637e-12 6.560559e+01
8.697490e-12 6.050744e+01
9.770100e-12 6.430828e+01
1.097499e-11 6.597169e+01
1.232847e-11 7.176944e+01
1.384886e-11 6.718577e+01
1.555676e-11 6.950683e+01
1.747528e-11 7.265002e+01
1.963041e-11 7.653177e+01
2.205131e-11 7.406135e+01
2.477076e-11 7.925233e+01
2.782559e-11 8.024853e+01
3.125716e-11 8.640461e+01
3.511192e-11 8.139600e+01
3.944206e-11 8.258360e+01
4.430621e-11 8.647853e+01
4.977024e-11 8.940126e+01
5.590810e-11 8.955066e+01
6.280291e-11 9.288340e+01
7.054802e-11 8.765890e+01
7.924829e-11 8.962572e+01
8.902151e-11 9.510519e+01
1.000000e-10 9.261390e+01
