# x[h^-1_cMpc]  F_mean
0.000000e+00 7.769351e-01
1.562500e-01 7.581600e-01
3.125000e-01 7.505568e-01
4.687500e-01 7.457264e-01
6.250000e-01 7.401253e-01
7.812500e-01 7.342004e-01
9.375000e-01 7.296343e-01
1.093750e+00 7.221154e-01
1.250000e+00 7.163729e-01
1.406250e+00 7.103107e-01
1.562500e+00 7.069526e-01
1.718750e+00 7.023165e-01
1.875000e+00 6.986198e-01
2.031250e+00 6.941028e-01
2.187500e+00 6.906045e-01
2.343750e+00 6.840985e-01
2.500000e+00 6.771771e-01
2.656250e+00 6.705973e-01
2.812500e+00 6.655628e-01
2.968750e+00 6.618546e-01
3.125000e+00 6.572878e-01
3.281250e+00 6.508652e-01
3.437500e+00 6.449571e-01
3.593750e+00 6.405913e-01
3.750000e+00 6.340396e-01
3.906250e+00 6.282059e-01
4.062500e+00 6.245241e-01
4.218750e+00 6.212919e-01
4.375000e+00 6.169261e-01
4.531250e+00 6.102966e-01
4.687500e+00 6.056174e-01
4.843750e+00 6.023185e-01
5.000000e+00 5.983394e-01
5.156250e+00 5.926913e-01
5.312500e+00 5.882837e-01
5.468750e+00 5.848232e-01
5.625000e+00 5.806606e-01
5.781250e+00 5.778522e-01
5.937500e+00 5.747655e-01
6.093750e+00 5.708663e-01
6.250000e+00 5.664663e-01
6.406250e+00 5.638978e-01
6.562500e+00 5.617493e-01
6.718750e+00 5.596014e-01
6.875000e+00 5.548705e-01
7.031250e+00 5.514327e-01
7.187500e+00 5.480497e-01
7.343750e+00 5.438312e-01
7.500000e+00 5.403273e-01
7.656250e+00 5.365632e-01
7.812500e+00 5.334727e-01
7.968750e+00 5.306163e-01
8.125000e+00 5.289073e-01
8.281250e+00 5.266790e-01
8.437500e+00 5.235288e-01
8.593750e+00 5.218481e-01
8.750000e+00 5.202420e-01
8.906250e+00 5.183207e-01
9.062500e+00 5.167751e-01
9.218750e+00 5.147782e-01
9.375000e+00 5.130756e-01
9.531250e+00 5.114617e-01
9.687500e+00 5.095118e-01
9.843750e+00 5.065927e-01
1.000000e+01 5.040479e-01
1.015625e+01 5.026504e-01
1.031250e+01 5.015658e-01
1.046875e+01 4.993906e-01
1.062500e+01 4.980143e-01
1.078125e+01 4.960728e-01
1.093750e+01 4.932035e-01
1.109375e+01 4.890271e-01
1.125000e+01 4.857856e-01
1.140625e+01 4.831831e-01
1.156250e+01 4.813000e-01
1.171875e+01 4.793326e-01
1.187500e+01 4.774611e-01
1.203125e+01 4.755773e-01
1.218750e+01 4.724184e-01
1.234375e+01 4.697774e-01
1.250000e+01 4.657810e-01
1.265625e+01 4.627580e-01
1.281250e+01 4.609773e-01
1.296875e+01 4.585502e-01
1.312500e+01 4.554183e-01
1.328125e+01 4.520264e-01
1.343750e+01 4.484430e-01
1.359375e+01 4.448435e-01
1.375000e+01 4.421009e-01
1.390625e+01 4.389320e-01
1.406250e+01 4.360500e-01
1.421875e+01 4.339212e-01
1.437500e+01 4.315546e-01
1.453125e+01 4.280624e-01
1.468750e+01 4.257129e-01
1.484375e+01 4.227462e-01
1.500000e+01 4.206811e-01
1.515625e+01 4.175973e-01
1.531250e+01 4.144154e-01
1.546875e+01 4.120206e-01
1.562500e+01 4.100435e-01
1.578125e+01 4.082488e-01
1.593750e+01 4.063457e-01
1.609375e+01 4.034970e-01
1.625000e+01 4.007961e-01
1.640625e+01 3.979653e-01
1.656250e+01 3.958836e-01
1.671875e+01 3.931706e-01
1.687500e+01 3.905683e-01
1.703125e+01 3.890723e-01
1.718750e+01 3.874965e-01
1.734375e+01 3.859892e-01
1.750000e+01 3.850757e-01
1.765625e+01 3.845147e-01
1.781250e+01 3.840843e-01
1.796875e+01 3.830281e-01
1.812500e+01 3.814417e-01
1.828125e+01 3.795888e-01
1.843750e+01 3.786665e-01
1.859375e+01 3.775039e-01
1.875000e+01 3.766563e-01
1.890625e+01 3.759721e-01
1.906250e+01 3.751638e-01
1.921875e+01 3.745890e-01
1.937500e+01 3.735330e-01
1.953125e+01 3.720933e-01
1.968750e+01 3.715787e-01
1.984375e+01 3.709602e-01
2.000000e+01 3.700114e-01
2.015625e+01 3.694318e-01
2.031250e+01 3.687544e-01
2.046875e+01 3.670406e-01
2.062500e+01 3.653216e-01
2.078125e+01 3.635138e-01
2.093750e+01 3.615379e-01
2.109375e+01 3.601479e-01
2.125000e+01 3.577396e-01
2.140625e+01 3.558349e-01
2.156250e+01 3.537160e-01
2.171875e+01 3.521955e-01
2.187500e+01 3.507095e-01
2.203125e+01 3.492121e-01
2.218750e+01 3.476116e-01
2.234375e+01 3.454065e-01
2.250000e+01 3.424837e-01
2.265625e+01 3.403393e-01
2.281250e+01 3.371410e-01
2.296875e+01 3.338766e-01
2.312500e+01 3.322843e-01
2.328125e+01 3.294975e-01
2.343750e+01 3.261052e-01
2.359375e+01 3.228383e-01
2.375000e+01 3.208308e-01
2.390625e+01 3.189365e-01
2.406250e+01 3.165619e-01
2.421875e+01 3.146080e-01
2.437500e+01 3.125983e-01
2.453125e+01 3.104207e-01
2.468750e+01 3.085103e-01
2.484375e+01 3.064591e-01
2.500000e+01 3.039422e-01
2.515625e+01 3.016587e-01
2.531250e+01 2.999008e-01
2.546875e+01 2.975963e-01
2.562500e+01 2.962272e-01
2.578125e+01 2.949754e-01
2.593750e+01 2.934596e-01
2.609375e+01 2.917944e-01
2.625000e+01 2.892699e-01
2.640625e+01 2.867373e-01
2.656250e+01 2.846813e-01
2.671875e+01 2.829861e-01
2.687500e+01 2.811519e-01
2.703125e+01 2.795380e-01
2.718750e+01 2.784291e-01
2.734375e+01 2.766127e-01
2.750000e+01 2.737097e-01
2.765625e+01 2.711852e-01
2.781250e+01 2.692697e-01
2.796875e+01 2.668678e-01
2.812500e+01 2.650285e-01
2.828125e+01 2.633785e-01
2.843750e+01 2.609081e-01
2.859375e+01 2.588101e-01
2.875000e+01 2.563786e-01
2.890625e+01 2.531486e-01
2.906250e+01 2.515653e-01
2.921875e+01 2.498017e-01
2.937500e+01 2.481894e-01
2.953125e+01 2.471746e-01
2.968750e+01 2.465015e-01
2.984375e+01 2.448483e-01
3.000000e+01 2.429015e-01
3.015625e+01 2.396216e-01
3.031250e+01 2.375758e-01
3.046875e+01 2.361149e-01
3.062500e+01 2.344225e-01
3.078125e+01 2.332876e-01
3.093750e+01 2.319933e-01
3.109375e+01 2.310049e-01
3.125000e+01 2.302721e-01
3.140625e+01 2.289399e-01
3.156250e+01 2.276836e-01
3.171875e+01 2.256973e-01
3.187500e+01 2.236710e-01
3.203125e+01 2.213818e-01
3.218750e+01 2.195479e-01
3.234375e+01 2.176731e-01
3.250000e+01 2.155345e-01
3.265625e+01 2.131495e-01
3.281250e+01 2.118132e-01
3.296875e+01 2.107335e-01
3.312500e+01 2.101237e-01
3.328125e+01 2.091593e-01
3.343750e+01 2.084228e-01
3.359375e+01 2.074842e-01
3.375000e+01 2.063899e-01
3.390625e+01 2.044504e-01
3.406250e+01 2.035071e-01
3.421875e+01 2.028555e-01
3.437500e+01 2.021616e-01
3.453125e+01 2.017202e-01
3.468750e+01 2.014216e-01
3.484375e+01 2.004654e-01
3.500000e+01 1.996833e-01
3.515625e+01 1.985101e-01
3.531250e+01 1.979117e-01
3.546875e+01 1.970650e-01
3.562500e+01 1.954139e-01
3.578125e+01 1.943240e-01
3.593750e+01 1.937609e-01
3.609375e+01 1.925854e-01
3.625000e+01 1.917855e-01
3.640625e+01 1.906541e-01
3.656250e+01 1.895463e-01
3.671875e+01 1.891261e-01
3.687500e+01 1.882204e-01
3.703125e+01 1.871512e-01
3.718750e+01 1.864554e-01
3.734375e+01 1.857259e-01
3.750000e+01 1.849982e-01
3.765625e+01 1.840444e-01
3.781250e+01 1.833364e-01
3.796875e+01 1.822340e-01
3.812500e+01 1.808605e-01
3.828125e+01 1.797633e-01
3.843750e+01 1.788217e-01
3.859375e+01 1.783989e-01
3.875000e+01 1.780797e-01
3.890625e+01 1.779333e-01
3.906250e+01 1.777968e-01
3.921875e+01 1.776120e-01
3.937500e+01 1.768473e-01
3.953125e+01 1.766815e-01
3.968750e+01 1.765929e-01
3.984375e+01 1.763963e-01
4.000000e+01 1.760953e-01
4.015625e+01 1.755276e-01
4.031250e+01 1.748332e-01
4.046875e+01 1.741999e-01
4.062500e+01 1.737436e-01
4.078125e+01 1.732743e-01
4.093750e+01 1.729869e-01
4.109375e+01 1.726567e-01
4.125000e+01 1.724288e-01
4.140625e+01 1.714618e-01
4.156250e+01 1.703003e-01
4.171875e+01 1.693933e-01
4.187500e+01 1.688405e-01
4.203125e+01 1.682294e-01
4.218750e+01 1.677239e-01
4.234375e+01 1.672280e-01
4.250000e+01 1.665753e-01
4.265625e+01 1.660327e-01
4.281250e+01 1.651407e-01
4.296875e+01 1.648227e-01
4.312500e+01 1.646422e-01
4.328125e+01 1.645213e-01
4.343750e+01 1.642449e-01
4.359375e+01 1.639158e-01
4.375000e+01 1.636831e-01
4.390625e+01 1.633572e-01
4.406250e+01 1.631774e-01
4.421875e+01 1.628468e-01
4.437500e+01 1.625705e-01
4.453125e+01 1.623202e-01
4.468750e+01 1.619097e-01
4.484375e+01 1.600246e-01
4.500000e+01 1.588811e-01
4.515625e+01 1.582249e-01
4.531250e+01 1.564561e-01
4.546875e+01 1.551695e-01
4.562500e+01 1.536734e-01
4.578125e+01 1.527158e-01
4.593750e+01 1.517043e-01
4.609375e+01 1.504982e-01
4.625000e+01 1.497781e-01
4.640625e+01 1.490755e-01
4.656250e+01 1.484676e-01
4.671875e+01 1.469628e-01
4.687500e+01 1.459559e-01
4.703125e+01 1.443790e-01
4.718750e+01 1.432772e-01
4.734375e+01 1.410371e-01
4.750000e+01 1.387136e-01
4.765625e+01 1.371557e-01
4.781250e+01 1.359313e-01
4.796875e+01 1.351414e-01
4.812500e+01 1.345004e-01
