# x[h^-1_cMpc]  F_mean
0.000000e+00 7.406126e-01
1.562500e-01 7.140857e-01
3.125000e-01 7.034266e-01
4.687500e-01 6.976304e-01
6.250000e-01 6.935493e-01
7.812500e-01 6.909371e-01
9.375000e-01 6.878332e-01
1.093750e+00 6.817760e-01
1.250000e+00 6.657290e-01
1.406250e+00 6.548354e-01
1.562500e+00 6.467735e-01
1.718750e+00 6.405075e-01
1.875000e+00 6.329875e-01
2.031250e+00 6.240366e-01
2.187500e+00 6.166020e-01
2.343750e+00 6.090155e-01
2.500000e+00 5.970015e-01
2.656250e+00 5.852733e-01
2.812500e+00 5.763994e-01
2.968750e+00 5.659749e-01
3.125000e+00 5.563582e-01
3.281250e+00 5.467745e-01
3.437500e+00 5.381607e-01
3.593750e+00 5.307756e-01
3.750000e+00 5.204487e-01
3.906250e+00 5.116169e-01
4.062500e+00 5.059277e-01
4.218750e+00 5.010021e-01
4.375000e+00 4.929492e-01
4.531250e+00 4.853171e-01
4.687500e+00 4.792422e-01
4.843750e+00 4.733807e-01
5.000000e+00 4.664333e-01
5.156250e+00 4.578041e-01
5.312500e+00 4.520283e-01
5.468750e+00 4.463344e-01
5.625000e+00 4.410492e-01
5.781250e+00 4.353092e-01
5.937500e+00 4.291987e-01
6.093750e+00 4.244774e-01
6.250000e+00 4.175767e-01
6.406250e+00 4.110966e-01
6.562500e+00 4.069547e-01
6.718750e+00 4.039437e-01
6.875000e+00 3.994041e-01
7.031250e+00 3.938132e-01
7.187500e+00 3.908686e-01
7.343750e+00 3.875160e-01
7.500000e+00 3.828515e-01
7.656250e+00 3.784211e-01
7.812500e+00 3.748342e-01
7.968750e+00 3.716126e-01
8.125000e+00 3.664111e-01
8.281250e+00 3.613814e-01
8.437500e+00 3.578214e-01
8.593750e+00 3.531628e-01
8.750000e+00 3.480117e-01
8.906250e+00 3.442628e-01
9.062500e+00 3.412412e-01
9.218750e+00 3.375361e-01
9.375000e+00 3.331509e-01
9.531250e+00 3.286728e-01
9.687500e+00 3.246453e-01
9.843750e+00 3.213718e-01
1.000000e+01 3.174424e-01
1.015625e+01 3.138598e-01
1.031250e+01 3.109090e-01
1.046875e+01 3.068921e-01
1.062500e+01 3.026454e-01
1.078125e+01 2.986891e-01
1.093750e+01 2.953458e-01
1.109375e+01 2.918334e-01
1.125000e+01 2.882823e-01
1.140625e+01 2.847211e-01
1.156250e+01 2.816747e-01
1.171875e+01 2.791595e-01
1.187500e+01 2.770558e-01
1.203125e+01 2.737268e-01
1.218750e+01 2.700530e-01
1.234375e+01 2.671035e-01
1.250000e+01 2.635500e-01
1.265625e+01 2.596096e-01
1.281250e+01 2.558388e-01
1.296875e+01 2.521985e-01
1.312500e+01 2.490224e-01
1.328125e+01 2.454348e-01
1.343750e+01 2.424061e-01
1.359375e+01 2.396059e-01
1.375000e+01 2.357954e-01
1.390625e+01 2.327478e-01
1.406250e+01 2.304173e-01
1.421875e+01 2.264637e-01
1.437500e+01 2.221546e-01
1.453125e+01 2.170291e-01
1.468750e+01 2.128958e-01
1.484375e+01 2.086385e-01
1.500000e+01 2.041287e-01
1.515625e+01 2.006906e-01
1.531250e+01 1.990882e-01
1.546875e+01 1.954052e-01
1.562500e+01 1.919772e-01
1.578125e+01 1.892835e-01
1.593750e+01 1.872072e-01
1.609375e+01 1.848112e-01
1.625000e+01 1.824995e-01
1.640625e+01 1.807252e-01
1.656250e+01 1.797172e-01
1.671875e+01 1.789662e-01
1.687500e+01 1.775970e-01
1.703125e+01 1.763957e-01
1.718750e+01 1.748377e-01
1.734375e+01 1.735248e-01
1.750000e+01 1.721554e-01
1.765625e+01 1.706269e-01
1.781250e+01 1.692883e-01
1.796875e+01 1.681036e-01
1.812500e+01 1.658613e-01
1.828125e+01 1.642483e-01
1.843750e+01 1.632493e-01
1.859375e+01 1.618173e-01
1.875000e+01 1.596265e-01
1.890625e+01 1.586643e-01
1.906250e+01 1.572081e-01
1.921875e+01 1.557929e-01
1.937500e+01 1.541585e-01
1.953125e+01 1.526700e-01
1.968750e+01 1.514981e-01
1.984375e+01 1.504234e-01
2.000000e+01 1.489168e-01
2.015625e+01 1.472938e-01
2.031250e+01 1.459068e-01
2.046875e+01 1.447903e-01
2.062500e+01 1.433217e-01
2.078125e+01 1.417529e-01
2.093750e+01 1.397016e-01
2.109375e+01 1.373876e-01
2.125000e+01 1.352509e-01
2.140625e+01 1.339352e-01
2.156250e+01 1.331133e-01
2.171875e+01 1.321879e-01
2.187500e+01 1.308012e-01
2.203125e+01 1.290537e-01
2.218750e+01 1.277442e-01
2.234375e+01 1.267550e-01
2.250000e+01 1.248096e-01
2.265625e+01 1.233931e-01
2.281250e+01 1.219877e-01
2.296875e+01 1.202816e-01
2.312500e+01 1.189342e-01
2.328125e+01 1.171647e-01
2.343750e+01 1.159250e-01
2.359375e+01 1.145532e-01
2.375000e+01 1.124697e-01
2.390625e+01 1.112090e-01
2.406250e+01 1.102238e-01
2.421875e+01 1.085447e-01
2.437500e+01 1.071961e-01
2.453125e+01 1.057665e-01
2.468750e+01 1.047189e-01
2.484375e+01 1.036461e-01
2.500000e+01 1.026441e-01
2.515625e+01 1.017048e-01
2.531250e+01 1.009791e-01
2.546875e+01 1.000005e-01
2.562500e+01 9.907653e-02
2.578125e+01 9.848623e-02
2.593750e+01 9.758680e-02
2.609375e+01 9.604474e-02
2.625000e+01 9.415586e-02
2.640625e+01 9.336559e-02
2.656250e+01 9.260689e-02
2.671875e+01 9.165947e-02
2.687500e+01 9.046478e-02
2.703125e+01 8.930345e-02
2.718750e+01 8.827780e-02
2.734375e+01 8.664194e-02
2.750000e+01 8.529352e-02
2.765625e+01 8.429377e-02
2.781250e+01 8.353965e-02
2.796875e+01 8.241238e-02
2.812500e+01 8.086010e-02
2.828125e+01 7.971333e-02
2.843750e+01 7.807986e-02
2.859375e+01 7.698445e-02
2.875000e+01 7.503599e-02
2.890625e+01 7.407211e-02
2.906250e+01 7.338543e-02
2.921875e+01 7.259351e-02
2.937500e+01 7.200345e-02
2.953125e+01 7.151943e-02
2.968750e+01 7.066974e-02
2.984375e+01 6.973124e-02
3.000000e+01 6.837771e-02
3.015625e+01 6.761200e-02
3.031250e+01 6.658049e-02
3.046875e+01 6.579423e-02
3.062500e+01 6.484392e-02
3.078125e+01 6.357132e-02
3.093750e+01 6.285303e-02
3.109375e+01 6.204487e-02
3.125000e+01 6.090716e-02
3.140625e+01 5.996852e-02
3.156250e+01 5.944627e-02
3.171875e+01 5.911162e-02
3.187500e+01 5.839287e-02
3.203125e+01 5.716999e-02
3.218750e+01 5.556552e-02
3.234375e+01 5.476730e-02
3.250000e+01 5.398363e-02
3.265625e+01 5.326005e-02
3.281250e+01 5.243529e-02
3.296875e+01 5.186476e-02
3.312500e+01 5.116702e-02
3.328125e+01 5.043750e-02
3.343750e+01 4.975617e-02
3.359375e+01 4.887897e-02
3.375000e+01 4.827704e-02
3.390625e+01 4.745936e-02
3.406250e+01 4.710790e-02
3.421875e+01 4.663699e-02
3.437500e+01 4.560864e-02
3.453125e+01 4.501772e-02
3.468750e+01 4.468132e-02
3.484375e+01 4.438886e-02
3.500000e+01 4.420722e-02
3.515625e+01 4.389729e-02
3.531250e+01 4.317341e-02
3.546875e+01 4.240286e-02
3.562500e+01 4.171519e-02
3.578125e+01 4.107770e-02
3.593750e+01 3.996592e-02
3.609375e+01 3.918859e-02
3.625000e+01 3.875772e-02
3.640625e+01 3.831491e-02
3.656250e+01 3.773030e-02
3.671875e+01 3.706393e-02
3.687500e+01 3.654263e-02
3.703125e+01 3.620518e-02
3.718750e+01 3.558033e-02
3.734375e+01 3.517655e-02
3.750000e+01 3.495374e-02
3.765625e+01 3.472032e-02
3.781250e+01 3.446809e-02
3.796875e+01 3.397437e-02
3.812500e+01 3.375587e-02
3.828125e+01 3.355337e-02
3.843750e+01 3.343891e-02
3.859375e+01 3.312284e-02
3.875000e+01 3.269055e-02
3.890625e+01 3.252054e-02
3.906250e+01 3.230375e-02
3.921875e+01 3.221598e-02
3.937500e+01 3.209122e-02
3.953125e+01 3.182712e-02
3.968750e+01 3.116504e-02
3.984375e+01 3.094469e-02
4.000000e+01 3.081130e-02
4.015625e+01 3.005633e-02
4.031250e+01 2.954891e-02
4.046875e+01 2.933677e-02
4.062500e+01 2.878510e-02
4.078125e+01 2.837553e-02
4.093750e+01 2.807931e-02
4.109375e+01 2.762062e-02
4.125000e+01 2.729752e-02
4.140625e+01 2.700116e-02
4.156250e+01 2.684586e-02
4.171875e+01 2.659203e-02
