# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.047507e-01
1.123324e-15 1.093274e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 1.562500e-01
2.848036e-15 1.562500e-01
3.199267e-15 1.562500e-01
3.593814e-15 1.562500e-01
4.037017e-15 1.562500e-01
4.534879e-15 1.562500e-01
5.094138e-15 1.562500e-01
5.722368e-15 1.562500e-01
6.428073e-15 1.568621e-01
7.220809e-15 1.584746e-01
8.111308e-15 1.729519e-01
9.111628e-15 1.915936e-01
1.023531e-14 1.998083e-01
1.149757e-14 2.122906e-01
1.291550e-14 2.223227e-01
1.450829e-14 2.409070e-01
1.629751e-14 2.697527e-01
1.830738e-14 3.184619e-01
2.056512e-14 4.132796e-01
2.310130e-14 8.103782e-01
2.595024e-14 1.485607e+00
2.915053e-14 2.073090e+00
3.274549e-14 2.536866e+00
3.678380e-14 3.017613e+00
4.132012e-14 3.553403e+00
4.641589e-14 3.869346e+00
5.214008e-14 4.294661e+00
5.857021e-14 4.716468e+00
6.579332e-14 5.097154e+00
7.390722e-14 5.627603e+00
8.302176e-14 6.209911e+00
9.326033e-14 6.713522e+00
1.047616e-13 7.361626e+00
1.176812e-13 8.129280e+00
1.321941e-13 8.815366e+00
1.484968e-13 9.638494e+00
1.668101e-13 1.077545e+01
1.873817e-13 1.199005e+01
2.104904e-13 1.312305e+01
2.364489e-13 1.449197e+01
2.656088e-13 1.587815e+01
2.983647e-13 1.790556e+01
3.351603e-13 1.933063e+01
3.764936e-13 2.192150e+01
4.229243e-13 2.409960e+01
4.750810e-13 2.705753e+01
5.336699e-13 2.990000e+01
5.994843e-13 3.310438e+01
6.734151e-13 3.615023e+01
7.564633e-13 4.082381e+01
8.497534e-13 4.520533e+01
9.545485e-13 5.022252e+01
1.072267e-12 5.597811e+01
1.204504e-12 6.254116e+01
1.353048e-12 6.997971e+01
1.519911e-12 7.738684e+01
1.707353e-12 8.603587e+01
1.917910e-12 9.693541e+01
2.154435e-12 1.084725e+02
2.420128e-12 1.200010e+02
2.718588e-12 1.341705e+02
3.053856e-12 1.483364e+02
3.430469e-12 1.688550e+02
3.853529e-12 1.891922e+02
4.328761e-12 2.126552e+02
4.862602e-12 2.373378e+02
5.462277e-12 2.635288e+02
6.135907e-12 2.989652e+02
6.892612e-12 3.351016e+02
7.742637e-12 3.670516e+02
8.697490e-12 4.253154e+02
9.770100e-12 4.656652e+02
1.097499e-11 5.293373e+02
1.232847e-11 5.953799e+02
1.384886e-11 6.669446e+02
1.555676e-11 7.379337e+02
1.747528e-11 8.479561e+02
1.963041e-11 9.441533e+02
2.205131e-11 1.042237e+03
2.477076e-11 1.178461e+03
2.782559e-11 1.320485e+03
3.125716e-11 1.511378e+03
3.511192e-11 1.681739e+03
3.944206e-11 1.862271e+03
4.430621e-11 2.100742e+03
4.977024e-11 2.370130e+03
5.590810e-11 2.682962e+03
6.280291e-11 3.010811e+03
7.054802e-11 3.311522e+03
7.924829e-11 3.756277e+03
8.902151e-11 4.233770e+03
1.000000e-10 4.780235e+03
