# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.113116e-01
1.123324e-15 1.221112e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 1.562500e-01
2.848036e-15 1.562500e-01
3.199267e-15 1.562500e-01
3.593814e-15 1.562500e-01
4.037017e-15 1.562500e-01
4.534879e-15 1.868694e-01
5.094138e-15 1.773814e-01
5.722368e-15 2.771409e-01
6.428073e-15 2.730374e-01
7.220809e-15 5.039730e-01
8.111308e-15 7.664329e-01
9.111628e-15 1.038151e+00
1.023531e-14 1.144238e+00
1.149757e-14 1.330020e+00
1.291550e-14 1.565865e+00
1.450829e-14 1.736486e+00
1.629751e-14 1.988631e+00
1.830738e-14 2.145535e+00
2.056512e-14 2.310004e+00
2.310130e-14 2.489622e+00
2.595024e-14 2.691024e+00
2.915053e-14 2.940278e+00
3.274549e-14 3.189466e+00
3.678380e-14 3.271156e+00
4.132012e-14 3.259476e+00
4.641589e-14 3.628654e+00
5.214008e-14 4.248654e+00
5.857021e-14 4.263990e+00
6.579332e-14 4.537282e+00
7.390722e-14 4.888772e+00
8.302176e-14 4.840203e+00
9.326033e-14 5.135614e+00
1.047616e-13 5.548223e+00
1.176812e-13 5.515941e+00
1.321941e-13 5.991354e+00
1.484968e-13 6.543299e+00
1.668101e-13 6.897532e+00
1.873817e-13 7.363245e+00
2.104904e-13 7.712526e+00
2.364489e-13 7.889535e+00
2.656088e-13 8.649741e+00
2.983647e-13 8.343000e+00
3.351603e-13 8.802136e+00
3.764936e-13 9.076206e+00
4.229243e-13 9.489159e+00
4.750810e-13 1.000951e+01
5.336699e-13 1.012433e+01
5.994843e-13 1.032042e+01
6.734151e-13 1.085420e+01
7.564633e-13 1.097766e+01
8.497534e-13 1.172419e+01
9.545485e-13 1.183278e+01
1.072267e-12 1.223237e+01
1.204504e-12 1.151433e+01
1.353048e-12 1.222448e+01
1.519911e-12 1.251688e+01
1.707353e-12 1.288714e+01
1.917910e-12 1.407408e+01
2.154435e-12 1.311682e+01
2.420128e-12 1.391384e+01
2.718588e-12 1.480806e+01
3.053856e-12 1.482047e+01
3.430469e-12 1.451144e+01
3.853529e-12 1.583529e+01
4.328761e-12 1.552270e+01
4.862602e-12 1.445738e+01
5.462277e-12 1.590358e+01
6.135907e-12 1.544776e+01
6.892612e-12 1.673194e+01
7.742637e-12 1.666865e+01
8.697490e-12 1.715879e+01
9.770100e-12 1.709467e+01
1.097499e-11 1.761849e+01
1.232847e-11 1.792838e+01
1.384886e-11 1.820406e+01
1.555676e-11 1.910239e+01
1.747528e-11 1.766441e+01
1.963041e-11 1.957999e+01
2.205131e-11 1.978227e+01
2.477076e-11 2.089215e+01
2.782559e-11 2.007588e+01
3.125716e-11 2.167702e+01
3.511192e-11 2.038598e+01
3.944206e-11 2.244234e+01
4.430621e-11 2.301529e+01
4.977024e-11 2.329143e+01
5.590810e-11 2.260869e+01
6.280291e-11 2.382612e+01
7.054802e-11 2.488291e+01
7.924829e-11 2.616861e+01
8.902151e-11 2.638251e+01
1.000000e-10 2.746263e+01
