# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.047986e-01
1.123324e-15 1.562500e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 1.562500e-01
2.848036e-15 1.562500e-01
3.199267e-15 1.562500e-01
3.593814e-15 1.562500e-01
4.037017e-15 1.562500e-01
4.534879e-15 1.562500e-01
5.094138e-15 1.562500e-01
5.722368e-15 1.562500e-01
6.428073e-15 1.562500e-01
7.220809e-15 1.643210e-01
8.111308e-15 1.690003e-01
9.111628e-15 1.927416e-01
1.023531e-14 1.941236e-01
1.149757e-14 2.072759e-01
1.291550e-14 2.243787e-01
1.450829e-14 2.395760e-01
1.629751e-14 2.741253e-01
1.830738e-14 3.077833e-01
2.056512e-14 4.556759e-01
2.310130e-14 8.095782e-01
2.595024e-14 1.398602e+00
2.915053e-14 2.050535e+00
3.274549e-14 2.346414e+00
3.678380e-14 2.881263e+00
4.132012e-14 3.302133e+00
4.641589e-14 3.796151e+00
5.214008e-14 4.170012e+00
5.857021e-14 4.629212e+00
6.579332e-14 5.006578e+00
7.390722e-14 5.426153e+00
8.302176e-14 6.137253e+00
9.326033e-14 6.574742e+00
1.047616e-13 7.471064e+00
1.176812e-13 8.137481e+00
1.321941e-13 8.818063e+00
1.484968e-13 9.622106e+00
1.668101e-13 1.086994e+01
1.873817e-13 1.177569e+01
2.104904e-13 1.312788e+01
2.364489e-13 1.430173e+01
2.656088e-13 1.574773e+01
2.983647e-13 1.742847e+01
3.351603e-13 1.990819e+01
3.764936e-13 2.189192e+01
4.229243e-13 2.409762e+01
4.750810e-13 2.691973e+01
5.336699e-13 2.994469e+01
5.994843e-13 3.280224e+01
6.734151e-13 3.661641e+01
7.564633e-13 4.062896e+01
8.497534e-13 4.555045e+01
9.545485e-13 5.054228e+01
1.072267e-12 5.581420e+01
1.204504e-12 6.256442e+01
1.353048e-12 6.937644e+01
1.519911e-12 7.771074e+01
1.707353e-12 8.708373e+01
1.917910e-12 9.500468e+01
2.154435e-12 1.079118e+02
2.420128e-12 1.208166e+02
2.718588e-12 1.364714e+02
3.053856e-12 1.487303e+02
3.430469e-12 1.673071e+02
3.853529e-12 1.862368e+02
4.328761e-12 2.135822e+02
4.862602e-12 2.376816e+02
5.462277e-12 2.662612e+02
6.135907e-12 3.018911e+02
6.892612e-12 3.306686e+02
7.742637e-12 3.764215e+02
8.697490e-12 4.195046e+02
9.770100e-12 4.654700e+02
1.097499e-11 5.293056e+02
1.232847e-11 5.942683e+02
1.384886e-11 6.613970e+02
1.555676e-11 7.570686e+02
1.747528e-11 8.459743e+02
1.963041e-11 9.458261e+02
2.205131e-11 1.053048e+03
2.477076e-11 1.187394e+03
2.782559e-11 1.331971e+03
3.125716e-11 1.464212e+03
3.511192e-11 1.648380e+03
3.944206e-11 1.903384e+03
4.430621e-11 2.106432e+03
4.977024e-11 2.388639e+03
5.590810e-11 2.689505e+03
6.280291e-11 3.000424e+03
7.054802e-11 3.367371e+03
7.924829e-11 3.791366e+03
8.902151e-11 4.286613e+03
1.000000e-10 4.717999e+03
