# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.562500e-01
1.123324e-15 1.562500e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 1.562500e-01
2.848036e-15 1.806122e-01
3.199267e-15 1.624353e-01
3.593814e-15 2.064505e-01
4.037017e-15 2.814509e-01
4.534879e-15 3.727459e-01
5.094138e-15 3.396504e-01
5.722368e-15 5.406389e-01
6.428073e-15 7.246720e-01
7.220809e-15 6.445935e-01
8.111308e-15 1.032827e+00
9.111628e-15 1.417795e+00
1.023531e-14 1.424045e+00
1.149757e-14 1.684606e+00
1.291550e-14 1.892264e+00
1.450829e-14 1.893330e+00
1.629751e-14 2.151494e+00
1.830738e-14 2.302468e+00
2.056512e-14 2.259688e+00
2.310130e-14 2.563422e+00
2.595024e-14 3.020679e+00
2.915053e-14 2.896713e+00
3.274549e-14 3.075906e+00
3.678380e-14 3.174017e+00
4.132012e-14 3.403371e+00
4.641589e-14 3.783237e+00
5.214008e-14 4.040481e+00
5.857021e-14 4.167182e+00
6.579332e-14 4.165439e+00
7.390722e-14 4.270356e+00
8.302176e-14 4.666736e+00
9.326033e-14 5.039468e+00
1.047616e-13 5.105404e+00
1.176812e-13 5.440081e+00
1.321941e-13 5.212562e+00
1.484968e-13 5.985493e+00
1.668101e-13 5.905771e+00
1.873817e-13 6.094292e+00
2.104904e-13 6.488005e+00
2.364489e-13 6.932977e+00
2.656088e-13 7.720896e+00
2.983647e-13 7.224324e+00
3.351603e-13 7.861442e+00
3.764936e-13 7.946436e+00
4.229243e-13 7.810196e+00
4.750810e-13 7.643670e+00
5.336699e-13 8.338324e+00
5.994843e-13 8.954416e+00
6.734151e-13 8.738794e+00
7.564633e-13 8.651153e+00
8.497534e-13 9.262804e+00
9.545485e-13 8.701370e+00
1.072267e-12 8.805767e+00
1.204504e-12 9.942929e+00
1.353048e-12 9.993060e+00
1.519911e-12 9.956858e+00
1.707353e-12 1.007713e+01
1.917910e-12 1.035131e+01
2.154435e-12 1.111308e+01
2.420128e-12 1.094019e+01
2.718588e-12 1.156529e+01
3.053856e-12 1.140014e+01
3.430469e-12 1.168647e+01
3.853529e-12 1.201733e+01
4.328761e-12 1.191206e+01
4.862602e-12 1.203856e+01
5.462277e-12 1.221272e+01
6.135907e-12 1.222654e+01
6.892612e-12 1.318338e+01
7.742637e-12 1.304400e+01
8.697490e-12 1.267656e+01
9.770100e-12 1.380154e+01
1.097499e-11 1.387853e+01
1.232847e-11 1.358536e+01
1.384886e-11 1.402342e+01
1.555676e-11 1.368299e+01
1.747528e-11 1.551157e+01
1.963041e-11 1.476206e+01
2.205131e-11 1.561018e+01
2.477076e-11 1.507947e+01
2.782559e-11 1.614079e+01
3.125716e-11 1.600364e+01
3.511192e-11 1.675432e+01
3.944206e-11 1.612416e+01
4.430621e-11 1.735960e+01
4.977024e-11 1.725031e+01
5.590810e-11 1.879390e+01
6.280291e-11 1.851776e+01
7.054802e-11 1.887876e+01
7.924829e-11 1.919974e+01
8.902151e-11 1.943280e+01
1.000000e-10 1.999976e+01
