# x[h^-1_cMpc]  F_mean
0.000000e+00 4.095970e-01
1.562500e-01 3.746141e-01
3.125000e-01 3.519578e-01
4.687500e-01 3.329906e-01
6.250000e-01 3.161549e-01
7.812500e-01 3.033101e-01
9.375000e-01 2.915837e-01
1.093750e+00 2.800969e-01
1.250000e+00 2.696459e-01
1.406250e+00 2.598110e-01
1.562500e+00 2.506018e-01
1.718750e+00 2.415017e-01
1.875000e+00 2.323374e-01
2.031250e+00 2.239483e-01
2.187500e+00 2.171977e-01
2.343750e+00 2.099427e-01
2.500000e+00 2.029728e-01
2.656250e+00 1.948460e-01
2.812500e+00 1.888126e-01
2.968750e+00 1.831873e-01
3.125000e+00 1.777509e-01
3.281250e+00 1.723615e-01
3.437500e+00 1.671840e-01
3.593750e+00 1.619366e-01
3.750000e+00 1.562940e-01
3.906250e+00 1.518985e-01
4.062500e+00 1.477850e-01
4.218750e+00 1.428798e-01
4.375000e+00 1.385376e-01
4.531250e+00 1.343659e-01
4.687500e+00 1.301582e-01
4.843750e+00 1.256635e-01
5.000000e+00 1.214229e-01
5.156250e+00 1.170251e-01
5.312500e+00 1.130484e-01
5.468750e+00 1.099820e-01
5.625000e+00 1.073651e-01
5.781250e+00 1.036044e-01
5.937500e+00 9.981064e-02
6.093750e+00 9.602445e-02
6.250000e+00 9.353642e-02
6.406250e+00 9.099492e-02
6.562500e+00 8.780471e-02
6.718750e+00 8.526308e-02
6.875000e+00 8.229933e-02
7.031250e+00 8.038060e-02
7.187500e+00 7.849765e-02
7.343750e+00 7.656087e-02
7.500000e+00 7.501054e-02
7.656250e+00 7.323508e-02
7.812500e+00 7.166868e-02
7.968750e+00 7.003674e-02
8.125000e+00 6.813079e-02
8.281250e+00 6.574569e-02
8.437500e+00 6.375280e-02
8.593750e+00 6.181365e-02
8.750000e+00 6.001834e-02
8.906250e+00 5.858886e-02
9.062500e+00 5.692198e-02
9.218750e+00 5.569739e-02
9.375000e+00 5.456265e-02
9.531250e+00 5.323755e-02
9.687500e+00 5.189779e-02
9.843750e+00 5.039667e-02
1.000000e+01 4.867550e-02
1.015625e+01 4.728057e-02
1.031250e+01 4.605135e-02
1.046875e+01 4.466212e-02
1.062500e+01 4.342100e-02
1.078125e+01 4.161930e-02
1.093750e+01 4.012176e-02
1.109375e+01 3.846744e-02
1.125000e+01 3.719275e-02
1.140625e+01 3.609956e-02
1.156250e+01 3.490673e-02
1.171875e+01 3.378405e-02
1.187500e+01 3.300136e-02
1.203125e+01 3.176985e-02
1.218750e+01 3.088787e-02
1.234375e+01 2.947339e-02
1.250000e+01 2.842731e-02
1.265625e+01 2.738960e-02
1.281250e+01 2.617301e-02
1.296875e+01 2.467184e-02
1.312500e+01 2.361913e-02
1.328125e+01 2.271243e-02
1.343750e+01 2.170410e-02
1.359375e+01 2.046982e-02
1.375000e+01 1.955594e-02
1.390625e+01 1.880060e-02
1.406250e+01 1.770315e-02
1.421875e+01 1.669180e-02
1.437500e+01 1.589415e-02
1.453125e+01 1.499582e-02
1.468750e+01 1.450506e-02
1.484375e+01 1.390300e-02
1.500000e+01 1.345158e-02
1.515625e+01 1.290182e-02
1.531250e+01 1.236829e-02
1.546875e+01 1.185841e-02
1.562500e+01 1.144112e-02
1.578125e+01 1.106699e-02
1.593750e+01 1.076649e-02
1.609375e+01 1.027895e-02
1.625000e+01 1.000719e-02
1.640625e+01 9.803003e-03
1.656250e+01 9.519562e-03
1.671875e+01 9.247418e-03
1.687500e+01 8.950873e-03
1.703125e+01 8.725131e-03
1.718750e+01 8.540108e-03
1.734375e+01 8.208857e-03
1.750000e+01 7.960594e-03
1.765625e+01 7.789142e-03
1.781250e+01 7.688497e-03
1.796875e+01 7.574136e-03
1.812500e+01 7.327513e-03
1.828125e+01 7.151937e-03
1.843750e+01 7.018785e-03
1.859375e+01 6.861881e-03
1.875000e+01 6.564276e-03
1.890625e+01 6.432933e-03
1.906250e+01 6.283018e-03
