# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.102422e-01
1.123324e-15 1.562500e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 1.562500e-01
2.848036e-15 1.562500e-01
3.199267e-15 1.562500e-01
3.593814e-15 1.562500e-01
4.037017e-15 1.562500e-01
4.534879e-15 1.562500e-01
5.094138e-15 1.562500e-01
5.722368e-15 1.562500e-01
6.428073e-15 1.628597e-01
7.220809e-15 1.654510e-01
8.111308e-15 1.847054e-01
9.111628e-15 1.981667e-01
1.023531e-14 2.336530e-01
1.149757e-14 3.429079e-01
1.291550e-14 4.809828e-01
1.450829e-14 7.920127e-01
1.629751e-14 1.055159e+00
1.830738e-14 1.242381e+00
2.056512e-14 1.587203e+00
2.310130e-14 1.913542e+00
2.595024e-14 2.419736e+00
2.915053e-14 2.619925e+00
3.274549e-14 2.701928e+00
3.678380e-14 3.251880e+00
4.132012e-14 3.393330e+00
4.641589e-14 3.821300e+00
5.214008e-14 4.157738e+00
5.857021e-14 4.749726e+00
6.579332e-14 5.309166e+00
7.390722e-14 5.797914e+00
8.302176e-14 5.875108e+00
9.326033e-14 6.546435e+00
1.047616e-13 7.275115e+00
1.176812e-13 7.797113e+00
1.321941e-13 8.787540e+00
1.484968e-13 9.175682e+00
1.668101e-13 1.060035e+01
1.873817e-13 1.129789e+01
2.104904e-13 1.254229e+01
2.364489e-13 1.319896e+01
2.656088e-13 1.443987e+01
2.983647e-13 1.546814e+01
3.351603e-13 1.697375e+01
3.764936e-13 1.914973e+01
4.229243e-13 1.918247e+01
4.750810e-13 2.130211e+01
5.336699e-13 2.225343e+01
5.994843e-13 2.471486e+01
6.734151e-13 2.628970e+01
7.564633e-13 2.733527e+01
8.497534e-13 2.862269e+01
9.545485e-13 3.113009e+01
1.072267e-12 3.161222e+01
1.204504e-12 3.608558e+01
1.353048e-12 3.538783e+01
1.519911e-12 3.926070e+01
1.707353e-12 4.061001e+01
1.917910e-12 4.250414e+01
2.154435e-12 4.509231e+01
2.420128e-12 4.664322e+01
2.718588e-12 4.913286e+01
3.053856e-12 4.946857e+01
3.430469e-12 5.300991e+01
3.853529e-12 5.265096e+01
4.328761e-12 5.503799e+01
4.862602e-12 5.665512e+01
5.462277e-12 5.708333e+01
6.135907e-12 6.003901e+01
6.892612e-12 6.220531e+01
7.742637e-12 6.496707e+01
8.697490e-12 6.559797e+01
9.770100e-12 6.816026e+01
1.097499e-11 6.800925e+01
1.232847e-11 7.373504e+01
1.384886e-11 7.416365e+01
1.555676e-11 7.536745e+01
1.747528e-11 7.885037e+01
1.963041e-11 7.966668e+01
2.205131e-11 7.662683e+01
2.477076e-11 8.322548e+01
2.782559e-11 8.046028e+01
3.125716e-11 8.596934e+01
3.511192e-11 8.789114e+01
3.944206e-11 8.444772e+01
4.430621e-11 8.432791e+01
4.977024e-11 8.715237e+01
5.590810e-11 9.019242e+01
6.280291e-11 9.205583e+01
7.054802e-11 9.884911e+01
7.924829e-11 9.872628e+01
8.902151e-11 9.811465e+01
1.000000e-10 9.573938e+01
