# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.562500e-01
1.123324e-15 1.562500e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 1.562500e-01
2.848036e-15 1.562500e-01
3.199267e-15 1.562500e-01
3.593814e-15 1.703851e-01
4.037017e-15 1.562500e-01
4.534879e-15 1.587210e-01
5.094138e-15 1.724028e-01
5.722368e-15 1.908451e-01
6.428073e-15 2.586260e-01
7.220809e-15 2.555030e-01
8.111308e-15 3.779596e-01
9.111628e-15 6.706414e-01
1.023531e-14 1.019036e+00
1.149757e-14 1.071662e+00
1.291550e-14 1.492113e+00
1.450829e-14 1.690078e+00
1.629751e-14 1.905002e+00
1.830738e-14 2.013690e+00
2.056512e-14 2.421898e+00
2.310130e-14 2.594968e+00
2.595024e-14 2.805203e+00
2.915053e-14 3.288261e+00
3.274549e-14 3.320963e+00
3.678380e-14 3.572944e+00
4.132012e-14 3.984134e+00
4.641589e-14 4.163069e+00
5.214008e-14 4.540025e+00
5.857021e-14 4.746489e+00
6.579332e-14 5.095827e+00
7.390722e-14 5.491398e+00
8.302176e-14 5.814566e+00
9.326033e-14 6.360270e+00
1.047616e-13 6.965181e+00
1.176812e-13 7.128281e+00
1.321941e-13 7.555140e+00
1.484968e-13 8.235858e+00
1.668101e-13 8.473746e+00
1.873817e-13 8.838086e+00
2.104904e-13 9.450380e+00
2.364489e-13 9.770907e+00
2.656088e-13 1.045517e+01
2.983647e-13 1.145425e+01
3.351603e-13 1.178123e+01
3.764936e-13 1.182625e+01
4.229243e-13 1.311792e+01
4.750810e-13 1.365365e+01
5.336699e-13 1.317241e+01
5.994843e-13 1.439165e+01
6.734151e-13 1.492433e+01
7.564633e-13 1.523362e+01
8.497534e-13 1.573490e+01
9.545485e-13 1.601856e+01
1.072267e-12 1.603830e+01
1.204504e-12 1.676824e+01
1.353048e-12 1.672365e+01
1.519911e-12 1.790367e+01
1.707353e-12 1.881149e+01
1.917910e-12 1.965638e+01
2.154435e-12 1.959650e+01
2.420128e-12 1.989014e+01
2.718588e-12 2.027613e+01
3.053856e-12 2.077034e+01
3.430469e-12 2.169654e+01
3.853529e-12 2.219191e+01
4.328761e-12 2.252690e+01
4.862602e-12 2.281863e+01
5.462277e-12 2.286060e+01
6.135907e-12 2.367897e+01
6.892612e-12 2.378309e+01
7.742637e-12 2.566436e+01
8.697490e-12 2.552815e+01
9.770100e-12 2.566602e+01
1.097499e-11 2.659240e+01
1.232847e-11 2.779716e+01
1.384886e-11 2.652651e+01
1.555676e-11 2.846192e+01
1.747528e-11 2.915171e+01
1.963041e-11 3.140948e+01
2.205131e-11 3.085159e+01
2.477076e-11 2.958016e+01
2.782559e-11 3.262175e+01
3.125716e-11 3.030468e+01
3.511192e-11 3.218495e+01
3.944206e-11 3.249393e+01
4.430621e-11 3.282979e+01
4.977024e-11 3.452636e+01
5.590810e-11 3.488909e+01
6.280291e-11 3.568933e+01
7.054802e-11 3.757184e+01
7.924829e-11 3.710174e+01
8.902151e-11 3.726697e+01
1.000000e-10 3.880578e+01
