# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.121113e-01
1.123324e-15 1.112930e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 1.562500e-01
2.848036e-15 1.562500e-01
3.199267e-15 1.562500e-01
3.593814e-15 1.562500e-01
4.037017e-15 1.562500e-01
4.534879e-15 1.562500e-01
5.094138e-15 1.562500e-01
5.722368e-15 1.562500e-01
6.428073e-15 1.644537e-01
7.220809e-15 1.722931e-01
8.111308e-15 1.904917e-01
9.111628e-15 1.943569e-01
1.023531e-14 1.998802e-01
1.149757e-14 2.226093e-01
1.291550e-14 2.377795e-01
1.450829e-14 2.550942e-01
1.629751e-14 2.970568e-01
1.830738e-14 3.950966e-01
2.056512e-14 5.814403e-01
2.310130e-14 7.870324e-01
2.595024e-14 1.426532e+00
2.915053e-14 2.182548e+00
3.274549e-14 2.598220e+00
3.678380e-14 3.027910e+00
4.132012e-14 3.438041e+00
4.641589e-14 3.943298e+00
5.214008e-14 4.447979e+00
5.857021e-14 4.915964e+00
6.579332e-14 5.426416e+00
7.390722e-14 6.209055e+00
8.302176e-14 6.635936e+00
9.326033e-14 7.239902e+00
1.047616e-13 7.918400e+00
1.176812e-13 8.739055e+00
1.321941e-13 9.674239e+00
1.484968e-13 1.083888e+01
1.668101e-13 1.155078e+01
1.873817e-13 1.319847e+01
2.104904e-13 1.456747e+01
2.364489e-13 1.617776e+01
2.656088e-13 1.794133e+01
2.983647e-13 1.974375e+01
3.351603e-13 2.179944e+01
3.764936e-13 2.425438e+01
4.229243e-13 2.716494e+01
4.750810e-13 2.990196e+01
5.336699e-13 3.289097e+01
5.994843e-13 3.615722e+01
6.734151e-13 4.004489e+01
7.564633e-13 4.475439e+01
8.497534e-13 4.989769e+01
9.545485e-13 5.617679e+01
1.072267e-12 6.116004e+01
1.204504e-12 6.871760e+01
1.353048e-12 7.675779e+01
1.519911e-12 8.619885e+01
1.707353e-12 9.550140e+01
1.917910e-12 1.067907e+02
2.154435e-12 1.184413e+02
2.420128e-12 1.326189e+02
2.718588e-12 1.473250e+02
3.053856e-12 1.644828e+02
3.430469e-12 1.825174e+02
3.853529e-12 2.051234e+02
4.328761e-12 2.339782e+02
4.862602e-12 2.592999e+02
5.462277e-12 2.864726e+02
6.135907e-12 3.235477e+02
6.892612e-12 3.541887e+02
7.742637e-12 4.026538e+02
8.697490e-12 4.537318e+02
9.770100e-12 5.108582e+02
1.097499e-11 5.440217e+02
1.232847e-11 6.146023e+02
1.384886e-11 6.824227e+02
1.555676e-11 7.920528e+02
1.747528e-11 8.826546e+02
1.963041e-11 9.869520e+02
2.205131e-11 1.125451e+03
2.477076e-11 1.242995e+03
2.782559e-11 1.417205e+03
3.125716e-11 1.549424e+03
3.511192e-11 1.748475e+03
3.944206e-11 1.960541e+03
4.430621e-11 2.170443e+03
4.977024e-11 2.487250e+03
5.590810e-11 2.827129e+03
6.280291e-11 3.064560e+03
7.054802e-11 3.492771e+03
7.924829e-11 3.823250e+03
8.902151e-11 4.116617e+03
1.000000e-10 4.927844e+03
