# x[h^-1_cMpc]  F_mean
0.000000e+00 4.407178e-01
1.562500e-01 3.931567e-01
3.125000e-01 3.585389e-01
4.687500e-01 3.361593e-01
6.250000e-01 3.183975e-01
7.812500e-01 2.996676e-01
9.375000e-01 2.844538e-01
1.093750e+00 2.688771e-01
1.250000e+00 2.542220e-01
1.406250e+00 2.422448e-01
1.562500e+00 2.295757e-01
1.718750e+00 2.178566e-01
1.875000e+00 2.062352e-01
2.031250e+00 1.952805e-01
2.187500e+00 1.865276e-01
2.343750e+00 1.776322e-01
2.500000e+00 1.694718e-01
2.656250e+00 1.615220e-01
2.812500e+00 1.541541e-01
2.968750e+00 1.459782e-01
3.125000e+00 1.380552e-01
3.281250e+00 1.319804e-01
3.437500e+00 1.258530e-01
3.593750e+00 1.189408e-01
3.750000e+00 1.130374e-01
3.906250e+00 1.079435e-01
4.062500e+00 1.033227e-01
4.218750e+00 9.769411e-02
4.375000e+00 9.184966e-02
4.531250e+00 8.619987e-02
4.687500e+00 8.133391e-02
4.843750e+00 7.705901e-02
5.000000e+00 7.389719e-02
5.156250e+00 7.016500e-02
5.312500e+00 6.698316e-02
5.468750e+00 6.373597e-02
5.625000e+00 6.065198e-02
5.781250e+00 5.744336e-02
5.937500e+00 5.448997e-02
6.093750e+00 5.177644e-02
6.250000e+00 4.955272e-02
6.406250e+00 4.749528e-02
6.562500e+00 4.577292e-02
6.718750e+00 4.371339e-02
6.875000e+00 4.180123e-02
7.031250e+00 4.018419e-02
7.187500e+00 3.862886e-02
7.343750e+00 3.723309e-02
7.500000e+00 3.593279e-02
7.656250e+00 3.450241e-02
7.812500e+00 3.295056e-02
7.968750e+00 3.154715e-02
8.125000e+00 3.011115e-02
8.281250e+00 2.858130e-02
8.437500e+00 2.763835e-02
8.593750e+00 2.678465e-02
8.750000e+00 2.573241e-02
8.906250e+00 2.469817e-02
9.062500e+00 2.368280e-02
9.218750e+00 2.287056e-02
9.375000e+00 2.194975e-02
9.531250e+00 2.108950e-02
9.687500e+00 2.033311e-02
9.843750e+00 1.942499e-02
1.000000e+01 1.848416e-02
1.015625e+01 1.769311e-02
1.031250e+01 1.697815e-02
1.046875e+01 1.616041e-02
1.062500e+01 1.545649e-02
1.078125e+01 1.465544e-02
1.093750e+01 1.377788e-02
1.109375e+01 1.282276e-02
1.125000e+01 1.195067e-02
1.140625e+01 1.135051e-02
1.156250e+01 1.057229e-02
1.171875e+01 1.004431e-02
1.187500e+01 9.502535e-03
1.203125e+01 9.075535e-03
1.218750e+01 8.560183e-03
1.234375e+01 7.990548e-03
1.250000e+01 7.721804e-03
1.265625e+01 7.383607e-03
1.281250e+01 7.096370e-03
1.296875e+01 6.793997e-03
1.312500e+01 6.382065e-03
1.328125e+01 5.880483e-03
1.343750e+01 5.360180e-03
1.359375e+01 5.037623e-03
1.375000e+01 4.717939e-03
1.390625e+01 4.475552e-03
1.406250e+01 4.133253e-03
1.421875e+01 3.858734e-03
1.437500e+01 3.616061e-03
1.453125e+01 3.396371e-03
1.468750e+01 3.227514e-03
1.484375e+01 3.104392e-03
1.500000e+01 2.881459e-03
1.515625e+01 2.747864e-03
1.531250e+01 2.651105e-03
1.546875e+01 2.555675e-03
1.562500e+01 2.372054e-03
1.578125e+01 2.259217e-03
1.593750e+01 2.186554e-03
1.609375e+01 2.082370e-03
1.625000e+01 2.017115e-03
1.640625e+01 1.938933e-03
1.656250e+01 1.895678e-03
1.671875e+01 1.869577e-03
1.687500e+01 1.851921e-03
1.703125e+01 1.834574e-03
