# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.562500e-01
1.123324e-15 1.136363e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 1.562500e-01
2.848036e-15 1.562500e-01
3.199267e-15 1.562500e-01
3.593814e-15 1.562500e-01
4.037017e-15 1.562500e-01
4.534879e-15 1.562500e-01
5.094138e-15 1.562500e-01
5.722368e-15 1.866380e-01
6.428073e-15 2.159800e-01
7.220809e-15 2.285437e-01
8.111308e-15 3.018914e-01
9.111628e-15 3.491970e-01
1.023531e-14 6.066479e-01
1.149757e-14 8.774412e-01
1.291550e-14 9.147385e-01
1.450829e-14 1.442291e+00
1.629751e-14 1.599940e+00
1.830738e-14 2.058824e+00
2.056512e-14 2.093719e+00
2.310130e-14 2.462948e+00
2.595024e-14 2.947472e+00
2.915053e-14 2.979133e+00
3.274549e-14 3.199846e+00
3.678380e-14 3.558181e+00
4.132012e-14 3.650058e+00
4.641589e-14 4.176071e+00
5.214008e-14 4.554105e+00
5.857021e-14 4.701441e+00
6.579332e-14 5.326026e+00
7.390722e-14 5.504094e+00
8.302176e-14 5.995875e+00
9.326033e-14 6.156289e+00
1.047616e-13 6.819436e+00
1.176812e-13 7.420253e+00
1.321941e-13 7.709387e+00
1.484968e-13 8.481609e+00
1.668101e-13 9.010878e+00
1.873817e-13 9.508406e+00
2.104904e-13 1.051481e+01
2.364489e-13 1.121351e+01
2.656088e-13 1.128420e+01
2.983647e-13 1.213090e+01
3.351603e-13 1.289853e+01
3.764936e-13 1.384504e+01
4.229243e-13 1.427321e+01
4.750810e-13 1.522435e+01
5.336699e-13 1.598758e+01
5.994843e-13 1.568847e+01
6.734151e-13 1.715228e+01
7.564633e-13 1.758489e+01
8.497534e-13 1.871892e+01
9.545485e-13 1.972702e+01
1.072267e-12 1.996281e+01
1.204504e-12 2.126822e+01
1.353048e-12 2.138687e+01
1.519911e-12 2.179299e+01
1.707353e-12 2.173816e+01
1.917910e-12 2.421524e+01
2.154435e-12 2.407037e+01
2.420128e-12 2.435522e+01
2.718588e-12 2.510356e+01
3.053856e-12 2.672986e+01
3.430469e-12 2.624962e+01
3.853529e-12 2.642183e+01
4.328761e-12 2.756766e+01
4.862602e-12 2.873330e+01
5.462277e-12 2.916079e+01
6.135907e-12 2.850315e+01
6.892612e-12 3.092367e+01
7.742637e-12 3.026455e+01
8.697490e-12 3.230129e+01
9.770100e-12 3.414748e+01
1.097499e-11 3.198467e+01
1.232847e-11 3.205763e+01
1.384886e-11 3.472330e+01
1.555676e-11 3.479655e+01
1.747528e-11 3.421296e+01
1.963041e-11 3.676465e+01
2.205131e-11 3.495120e+01
2.477076e-11 3.910510e+01
2.782559e-11 4.023345e+01
3.125716e-11 3.848493e+01
3.511192e-11 4.171201e+01
3.944206e-11 4.101786e+01
4.430621e-11 4.166830e+01
4.977024e-11 4.286780e+01
5.590810e-11 4.422530e+01
6.280291e-11 4.217368e+01
7.054802e-11 4.506086e+01
7.924829e-11 4.514715e+01
8.902151e-11 4.614724e+01
1.000000e-10 4.771874e+01
