# x[h^-1_cMpc]  F_mean
0.000000e+00 4.249635e-01
1.562500e-01 3.841747e-01
3.125000e-01 3.571855e-01
4.687500e-01 3.392239e-01
6.250000e-01 3.215839e-01
7.812500e-01 3.039072e-01
9.375000e-01 2.889114e-01
1.093750e+00 2.732147e-01
1.250000e+00 2.602306e-01
1.406250e+00 2.487767e-01
1.562500e+00 2.403673e-01
1.718750e+00 2.301544e-01
1.875000e+00 2.206261e-01
2.031250e+00 2.116223e-01
2.187500e+00 2.037295e-01
2.343750e+00 1.954940e-01
2.500000e+00 1.874037e-01
2.656250e+00 1.792556e-01
2.812500e+00 1.717896e-01
2.968750e+00 1.648939e-01
3.125000e+00 1.589855e-01
3.281250e+00 1.525400e-01
3.437500e+00 1.465655e-01
3.593750e+00 1.383294e-01
3.750000e+00 1.309083e-01
3.906250e+00 1.249418e-01
4.062500e+00 1.198707e-01
4.218750e+00 1.151205e-01
4.375000e+00 1.105699e-01
4.531250e+00 1.056633e-01
4.687500e+00 1.015624e-01
4.843750e+00 9.644783e-02
5.000000e+00 9.151061e-02
5.156250e+00 8.763144e-02
5.312500e+00 8.373417e-02
5.468750e+00 8.003375e-02
5.625000e+00 7.572878e-02
5.781250e+00 7.166016e-02
5.937500e+00 6.881169e-02
6.093750e+00 6.616369e-02
6.250000e+00 6.341829e-02
6.406250e+00 6.133996e-02
6.562500e+00 5.977933e-02
6.718750e+00 5.828370e-02
6.875000e+00 5.677804e-02
7.031250e+00 5.487546e-02
7.187500e+00 5.277221e-02
7.343750e+00 5.085055e-02
7.500000e+00 4.913859e-02
7.656250e+00 4.762845e-02
7.812500e+00 4.580375e-02
7.968750e+00 4.416973e-02
8.125000e+00 4.242223e-02
8.281250e+00 4.078721e-02
8.437500e+00 3.906274e-02
8.593750e+00 3.758650e-02
8.750000e+00 3.641180e-02
8.906250e+00 3.544802e-02
9.062500e+00 3.432254e-02
9.218750e+00 3.310553e-02
9.375000e+00 3.153421e-02
9.531250e+00 2.977623e-02
9.687500e+00 2.815819e-02
9.843750e+00 2.694291e-02
1.000000e+01 2.594176e-02
1.015625e+01 2.499480e-02
1.031250e+01 2.428157e-02
1.046875e+01 2.309931e-02
1.062500e+01 2.197463e-02
1.078125e+01 2.104561e-02
1.093750e+01 2.015664e-02
1.109375e+01 1.930800e-02
1.125000e+01 1.863617e-02
1.140625e+01 1.803851e-02
1.156250e+01 1.708946e-02
1.171875e+01 1.666547e-02
1.187500e+01 1.609804e-02
1.203125e+01 1.537946e-02
1.218750e+01 1.483019e-02
1.234375e+01 1.429644e-02
1.250000e+01 1.370900e-02
1.265625e+01 1.306976e-02
1.281250e+01 1.244749e-02
1.296875e+01 1.198202e-02
1.312500e+01 1.155111e-02
1.328125e+01 1.116276e-02
1.343750e+01 1.083264e-02
1.359375e+01 1.045653e-02
1.375000e+01 9.856041e-03
1.390625e+01 9.468488e-03
1.406250e+01 9.045816e-03
1.421875e+01 8.459067e-03
1.437500e+01 7.859331e-03
1.453125e+01 7.380996e-03
1.468750e+01 6.970504e-03
1.484375e+01 6.479409e-03
1.500000e+01 6.111706e-03
1.515625e+01 5.643753e-03
1.531250e+01 5.382444e-03
1.546875e+01 5.119872e-03
1.562500e+01 4.870707e-03
1.578125e+01 4.634568e-03
1.593750e+01 4.376741e-03
1.609375e+01 3.940749e-03
1.625000e+01 3.601228e-03
1.640625e+01 3.394390e-03
1.656250e+01 3.267698e-03
1.671875e+01 3.099677e-03
