# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.562500e-01
1.123324e-15 1.138455e-01
1.261857e-15 1.562500e-01
1.417474e-15 1.562500e-01
1.592283e-15 1.562500e-01
1.788650e-15 1.562500e-01
2.009233e-15 1.562500e-01
2.257020e-15 1.562500e-01
2.535364e-15 1.562500e-01
2.848036e-15 1.562500e-01
3.199267e-15 1.562500e-01
3.593814e-15 1.562500e-01
4.037017e-15 1.562500e-01
4.534879e-15 1.562500e-01
5.094138e-15 1.562500e-01
5.722368e-15 1.562500e-01
6.428073e-15 1.615133e-01
7.220809e-15 1.626976e-01
8.111308e-15 1.758381e-01
9.111628e-15 1.882752e-01
1.023531e-14 2.094244e-01
1.149757e-14 2.383167e-01
1.291550e-14 3.177337e-01
1.450829e-14 4.057850e-01
1.629751e-14 6.320963e-01
1.830738e-14 8.323651e-01
2.056512e-14 1.184344e+00
2.310130e-14 1.512564e+00
2.595024e-14 1.875123e+00
2.915053e-14 2.330581e+00
3.274549e-14 2.646155e+00
3.678380e-14 2.891444e+00
4.132012e-14 3.445934e+00
4.641589e-14 3.777899e+00
5.214008e-14 4.480283e+00
5.857021e-14 4.788710e+00
6.579332e-14 5.135365e+00
7.390722e-14 5.715101e+00
8.302176e-14 6.288058e+00
9.326033e-14 6.636624e+00
1.047616e-13 7.377436e+00
1.176812e-13 8.394843e+00
1.321941e-13 8.905622e+00
1.484968e-13 9.866867e+00
1.668101e-13 1.071454e+01
1.873817e-13 1.213002e+01
2.104904e-13 1.326238e+01
2.364489e-13 1.449894e+01
2.656088e-13 1.611348e+01
2.983647e-13 1.780705e+01
3.351603e-13 1.929372e+01
3.764936e-13 2.139757e+01
4.229243e-13 2.334101e+01
4.750810e-13 2.534109e+01
5.336699e-13 2.695510e+01
5.994843e-13 2.943795e+01
6.734151e-13 3.314788e+01
7.564633e-13 3.528609e+01
8.497534e-13 3.687631e+01
9.545485e-13 3.980626e+01
1.072267e-12 4.464603e+01
1.204504e-12 4.778537e+01
1.353048e-12 5.127739e+01
1.519911e-12 5.426127e+01
1.707353e-12 5.902289e+01
1.917910e-12 6.297419e+01
2.154435e-12 6.610229e+01
2.420128e-12 6.796425e+01
2.718588e-12 7.201471e+01
3.053856e-12 7.305135e+01
3.430469e-12 8.428892e+01
3.853529e-12 8.709964e+01
4.328761e-12 8.638486e+01
4.862602e-12 9.325602e+01
5.462277e-12 9.826058e+01
6.135907e-12 1.036898e+02
6.892612e-12 1.095711e+02
7.742637e-12 1.115369e+02
8.697490e-12 1.164487e+02
9.770100e-12 1.234666e+02
1.097499e-11 1.253148e+02
1.232847e-11 1.297475e+02
1.384886e-11 1.274323e+02
1.555676e-11 1.290593e+02
1.747528e-11 1.407387e+02
1.963041e-11 1.440342e+02
2.205131e-11 1.443577e+02
2.477076e-11 1.574316e+02
2.782559e-11 1.556556e+02
3.125716e-11 1.577443e+02
3.511192e-11 1.730220e+02
3.944206e-11 1.639446e+02
4.430621e-11 1.663635e+02
4.977024e-11 1.839680e+02
5.590810e-11 1.873727e+02
6.280291e-11 2.032143e+02
7.054802e-11 1.838830e+02
7.924829e-11 1.925306e+02
8.902151e-11 1.939390e+02
1.000000e-10 2.037285e+02
