# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 nan
1.123324e-15 nan
1.261857e-15 nan
1.417474e-15 nan
1.592283e-15 4.046097e-01
1.788650e-15 1.380506e-01
2.009233e-15 1.466046e-01
2.257020e-15 nan
2.535364e-15 1.745062e-01
2.848036e-15 1.572752e-01
3.199267e-15 1.770683e-01
3.593814e-15 4.421043e-01
4.037017e-15 1.021416e-01
4.534879e-15 1.668775e-01
5.094138e-15 1.530601e-01
5.722368e-15 2.112790e-01
6.428073e-15 1.655289e-01
7.220809e-15 2.082652e-01
8.111308e-15 3.049609e-01
9.111628e-15 2.510711e-01
1.023531e-14 2.471391e-01
1.149757e-14 2.352630e-01
1.291550e-14 2.909347e-01
1.450829e-14 3.167701e-01
1.629751e-14 3.213468e-01
1.830738e-14 3.240410e-01
2.056512e-14 3.221192e-01
2.310130e-14 3.540408e-01
2.595024e-14 3.179853e-01
2.915053e-14 3.487299e-01
3.274549e-14 3.074133e-01
3.678380e-14 4.846799e-01
4.132012e-14 5.193041e-01
4.641589e-14 4.863287e-01
5.214008e-14 4.520801e-01
5.857021e-14 5.662299e-01
6.579332e-14 4.831752e-01
7.390722e-14 4.637465e-01
8.302176e-14 5.234218e-01
9.326033e-14 6.708234e-01
1.047616e-13 6.175576e-01
1.176812e-13 6.928890e-01
1.321941e-13 7.761135e-01
1.484968e-13 6.950974e-01
1.668101e-13 8.795661e-01
1.873817e-13 7.299861e-01
2.104904e-13 8.345041e-01
2.364489e-13 7.777876e-01
2.656088e-13 1.000858e+00
2.983647e-13 9.749328e-01
3.351603e-13 9.731585e-01
3.764936e-13 1.144190e+00
4.229243e-13 1.124226e+00
4.750810e-13 1.050475e+00
5.336699e-13 1.170302e+00
5.994843e-13 1.180759e+00
6.734151e-13 1.242892e+00
7.564633e-13 1.205009e+00
8.497534e-13 1.231970e+00
9.545485e-13 1.449130e+00
1.072267e-12 1.239619e+00
1.204504e-12 1.490053e+00
1.353048e-12 1.587376e+00
1.519911e-12 1.476568e+00
1.707353e-12 1.463700e+00
1.917910e-12 1.640823e+00
2.154435e-12 1.561598e+00
2.420128e-12 1.715799e+00
2.718588e-12 1.588424e+00
3.053856e-12 1.712091e+00
3.430469e-12 1.826479e+00
3.853529e-12 1.775103e+00
4.328761e-12 1.705307e+00
4.862602e-12 1.898041e+00
5.462277e-12 1.959378e+00
6.135907e-12 2.046887e+00
6.892612e-12 2.086351e+00
7.742637e-12 2.158052e+00
8.697490e-12 2.240851e+00
9.770100e-12 2.505083e+00
1.097499e-11 2.332599e+00
1.232847e-11 2.491899e+00
1.384886e-11 2.597992e+00
1.555676e-11 2.698400e+00
1.747528e-11 2.768164e+00
1.963041e-11 2.722421e+00
2.205131e-11 3.021063e+00
2.477076e-11 3.112499e+00
2.782559e-11 3.175056e+00
3.125716e-11 3.340216e+00
3.511192e-11 3.668083e+00
3.944206e-11 3.782423e+00
4.430621e-11 3.671716e+00
4.977024e-11 3.896109e+00
5.590810e-11 4.080313e+00
6.280291e-11 4.071600e+00
7.054802e-11 4.627803e+00
7.924829e-11 4.719324e+00
8.902151e-11 5.017798e+00
1.000000e-10 5.069858e+00
