# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 nan
1.123324e-15 nan
1.261857e-15 nan
1.417474e-15 nan
1.592283e-15 nan
1.788650e-15 nan
2.009233e-15 nan
2.257020e-15 nan
2.535364e-15 nan
2.848036e-15 2.050231e-01
3.199267e-15 2.155566e-01
3.593814e-15 1.127029e-01
4.037017e-15 nan
4.534879e-15 2.026557e-01
5.094138e-15 2.035778e-01
5.722368e-15 1.797926e-01
6.428073e-15 2.327204e-01
7.220809e-15 2.098077e-01
8.111308e-15 2.362652e-01
9.111628e-15 2.081996e-01
1.023531e-14 2.203693e-01
1.149757e-14 2.482137e-01
1.291550e-14 2.712869e-01
1.450829e-14 3.013651e-01
1.629751e-14 3.206663e-01
1.830738e-14 3.379663e-01
2.056512e-14 3.136221e-01
2.310130e-14 3.491016e-01
2.595024e-14 3.742384e-01
2.915053e-14 4.141048e-01
3.274549e-14 4.065170e-01
3.678380e-14 4.477542e-01
4.132012e-14 4.286089e-01
4.641589e-14 4.832212e-01
5.214008e-14 5.252586e-01
5.857021e-14 5.069944e-01
6.579332e-14 5.890813e-01
7.390722e-14 6.168494e-01
8.302176e-14 6.303019e-01
9.326033e-14 6.947684e-01
1.047616e-13 7.757707e-01
1.176812e-13 8.185732e-01
1.321941e-13 8.677850e-01
1.484968e-13 9.542889e-01
1.668101e-13 1.054547e+00
1.873817e-13 1.037298e+00
2.104904e-13 1.108843e+00
2.364489e-13 1.178533e+00
2.656088e-13 1.236303e+00
2.983647e-13 1.465591e+00
3.351603e-13 1.486185e+00
3.764936e-13 1.721106e+00
4.229243e-13 1.726720e+00
4.750810e-13 1.716152e+00
5.336699e-13 1.978996e+00
5.994843e-13 2.148501e+00
6.734151e-13 2.136744e+00
7.564633e-13 2.391628e+00
8.497534e-13 2.487736e+00
9.545485e-13 2.870857e+00
1.072267e-12 2.787993e+00
1.204504e-12 3.067977e+00
1.353048e-12 3.229643e+00
1.519911e-12 3.443504e+00
1.707353e-12 3.589863e+00
1.917910e-12 3.596251e+00
2.154435e-12 3.828326e+00
2.420128e-12 4.150367e+00
2.718588e-12 4.462514e+00
3.053856e-12 4.354128e+00
3.430469e-12 4.878431e+00
3.853529e-12 4.678165e+00
4.328761e-12 5.084882e+00
4.862602e-12 5.353742e+00
5.462277e-12 5.584087e+00
6.135907e-12 5.440916e+00
6.892612e-12 6.036078e+00
7.742637e-12 5.759656e+00
8.697490e-12 6.043727e+00
9.770100e-12 6.772573e+00
1.097499e-11 6.536087e+00
1.232847e-11 6.914095e+00
1.384886e-11 7.426669e+00
1.555676e-11 6.996433e+00
1.747528e-11 7.787263e+00
1.963041e-11 7.665333e+00
2.205131e-11 7.328178e+00
2.477076e-11 7.931137e+00
2.782559e-11 8.303230e+00
3.125716e-11 8.837438e+00
3.511192e-11 8.744592e+00
3.944206e-11 8.849883e+00
4.430621e-11 8.811351e+00
4.977024e-11 8.977004e+00
5.590810e-11 9.689406e+00
6.280291e-11 9.576880e+00
7.054802e-11 9.554267e+00
7.924829e-11 1.028906e+01
8.902151e-11 1.025892e+01
1.000000e-10 1.035890e+01
