# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 nan
1.123324e-15 nan
1.261857e-15 nan
1.417474e-15 nan
1.592283e-15 nan
1.788650e-15 nan
2.009233e-15 nan
2.257020e-15 nan
2.535364e-15 nan
2.848036e-15 nan
3.199267e-15 nan
3.593814e-15 7.062689e-02
4.037017e-15 1.048706e-01
4.534879e-15 9.973040e-02
5.094138e-15 1.139128e-01
5.722368e-15 1.550922e-01
6.428073e-15 2.617491e-01
7.220809e-15 1.437198e-01
8.111308e-15 2.047582e-01
9.111628e-15 2.207173e-01
1.023531e-14 2.786271e-01
1.149757e-14 2.303828e-01
1.291550e-14 2.509077e-01
1.450829e-14 3.241534e-01
1.629751e-14 3.636462e-01
1.830738e-14 3.321432e-01
2.056512e-14 3.658142e-01
2.310130e-14 3.496241e-01
2.595024e-14 3.592828e-01
2.915053e-14 4.116819e-01
3.274549e-14 4.359751e-01
3.678380e-14 3.992092e-01
4.132012e-14 4.687346e-01
4.641589e-14 5.307866e-01
5.214008e-14 4.775917e-01
5.857021e-14 5.268165e-01
6.579332e-14 5.044800e-01
7.390722e-14 6.295653e-01
8.302176e-14 6.076154e-01
9.326033e-14 6.240803e-01
1.047616e-13 7.027419e-01
1.176812e-13 7.825300e-01
1.321941e-13 8.068302e-01
1.484968e-13 8.061233e-01
1.668101e-13 9.916740e-01
1.873817e-13 9.529783e-01
2.104904e-13 1.144878e+00
2.364489e-13 1.134094e+00
2.656088e-13 1.215306e+00
2.983647e-13 1.402380e+00
3.351603e-13 1.441759e+00
3.764936e-13 1.491160e+00
4.229243e-13 1.723487e+00
4.750810e-13 1.829125e+00
5.336699e-13 1.997446e+00
5.994843e-13 2.292108e+00
6.734151e-13 2.321119e+00
7.564633e-13 2.510924e+00
8.497534e-13 2.635465e+00
9.545485e-13 2.952297e+00
1.072267e-12 3.048357e+00
1.204504e-12 3.369905e+00
1.353048e-12 3.630579e+00
1.519911e-12 3.864842e+00
1.707353e-12 4.233832e+00
1.917910e-12 4.260417e+00
2.154435e-12 4.564575e+00
2.420128e-12 5.138379e+00
2.718588e-12 5.299522e+00
3.053856e-12 5.596201e+00
3.430469e-12 5.863069e+00
3.853529e-12 6.279128e+00
4.328761e-12 6.562756e+00
4.862602e-12 6.599116e+00
5.462277e-12 7.220595e+00
6.135907e-12 7.645451e+00
6.892612e-12 7.613952e+00
7.742637e-12 8.384640e+00
8.697490e-12 8.154621e+00
9.770100e-12 8.678881e+00
1.097499e-11 9.158017e+00
1.232847e-11 9.683994e+00
1.384886e-11 9.701439e+00
1.555676e-11 9.915534e+00
1.747528e-11 1.063798e+01
1.963041e-11 1.090743e+01
2.205131e-11 1.136405e+01
2.477076e-11 1.096650e+01
2.782559e-11 1.197265e+01
3.125716e-11 1.164023e+01
3.511192e-11 1.223084e+01
3.944206e-11 1.274252e+01
4.430621e-11 1.367775e+01
4.977024e-11 1.274801e+01
5.590810e-11 1.364638e+01
6.280291e-11 1.397397e+01
7.054802e-11 1.485322e+01
7.924829e-11 1.427353e+01
8.902151e-11 1.476708e+01
1.000000e-10 1.578485e+01
