# x[h^-1_cMpc]  F_mean
0.000000e+00 1.484414e-02
1.562500e-01 8.328685e-03
3.125000e-01 5.170208e-03
4.687500e-01 2.187763e-03
6.250000e-01 9.902421e-04
7.812500e-01 6.676114e-04
9.375000e-01 4.809178e-04
1.093750e+00 2.853956e-04
1.250000e+00 1.627225e-04
1.406250e+00 2.808243e-05
1.562500e+00 1.462697e-05
1.718750e+00 9.455292e-06
1.875000e+00 3.277881e-06
2.031250e+00 1.554846e-06
2.187500e+00 1.240625e-06
2.343750e+00 6.885003e-07
2.500000e+00 4.392604e-07
2.656250e+00 3.628157e-07
2.812500e+00 3.215996e-07
2.968750e+00 2.839112e-07
3.125000e+00 7.771302e-08
3.281250e+00 3.838496e-08
3.437500e+00 3.631797e-08
3.593750e+00 3.016546e-08
3.750000e+00 1.907646e-08
3.906250e+00 1.113945e-08
4.062500e+00 8.252041e-09
4.218750e+00 3.759333e-09
4.375000e+00 4.366961e-10
4.531250e+00 4.025992e-10
4.687500e+00 3.639468e-10
4.843750e+00 3.363664e-10
5.000000e+00 1.906304e-10
5.156250e+00 1.097358e-10
5.312500e+00 9.939224e-11
5.468750e+00 8.757471e-11
5.625000e+00 8.121959e-11
5.781250e+00 7.795311e-11
5.937500e+00 7.303667e-11
6.093750e+00 6.230829e-11
6.250000e+00 4.873239e-11
6.406250e+00 2.774865e-11
6.562500e+00 1.398891e-11
6.718750e+00 1.147473e-11
6.875000e+00 1.048374e-11
7.031250e+00 8.858357e-12
7.187500e+00 5.220871e-12
7.343750e+00 3.816077e-13
7.500000e+00 1.832882e-14
7.656250e+00 5.667110e-15
7.812500e+00 3.203124e-15
7.968750e+00 5.556008e-16
8.125000e+00 1.425185e-18
8.281250e+00 7.051135e-21
8.437500e+00 3.970761e-21
8.593750e+00 1.263487e-21
8.750000e+00 8.440909e-23
8.906250e+00 1.025658e-23
9.062500e+00 1.346026e-24
9.218750e+00 3.390182e-25
9.375000e+00 6.353199e-26
9.531250e+00 1.851049e-26
9.687500e+00 1.369358e-26
9.843750e+00 9.487313e-27
1.000000e+01 7.850781e-28
1.015625e+01 6.313646e-29
1.031250e+01 9.360049e-30
1.046875e+01 1.308279e-32
1.062500e+01 3.484756e-52
1.078125e+01 1.187661e-53
1.093750e+01 3.053594e-55
1.109375e+01 1.269419e-57
1.125000e+01 1.784971e-59
1.140625e+01 8.761273e-61
1.156250e+01 5.751157e-61
1.171875e+01 3.746415e-61
1.187500e+01 2.856183e-61
1.203125e+01 2.262630e-61
1.218750e+01 1.345185e-61
1.234375e+01 1.185698e-61
1.250000e+01 9.655386e-62
1.265625e+01 6.222195e-62
1.281250e+01 4.677335e-62
1.296875e+01 3.899484e-62
1.312500e+01 3.580281e-62
1.328125e+01 3.019033e-62
