# x[h^-1_cMpc]  F_mean
0.000000e+00 4.667882e-01
1.562500e-01 4.281696e-01
3.125000e-01 4.048818e-01
4.687500e-01 3.864784e-01
6.250000e-01 3.714093e-01
7.812500e-01 3.563776e-01
9.375000e-01 3.438603e-01
1.093750e+00 3.323666e-01
1.250000e+00 3.214473e-01
1.406250e+00 3.117725e-01
1.562500e+00 3.027801e-01
1.718750e+00 2.939451e-01
1.875000e+00 2.856249e-01
2.031250e+00 2.785578e-01
2.187500e+00 2.726113e-01
2.343750e+00 2.659478e-01
2.500000e+00 2.595693e-01
2.656250e+00 2.529374e-01
2.812500e+00 2.455335e-01
2.968750e+00 2.387296e-01
3.125000e+00 2.327739e-01
3.281250e+00 2.274649e-01
3.437500e+00 2.220502e-01
3.593750e+00 2.175719e-01
3.750000e+00 2.124156e-01
3.906250e+00 2.081370e-01
4.062500e+00 2.037856e-01
4.218750e+00 1.991670e-01
4.375000e+00 1.944558e-01
4.531250e+00 1.901355e-01
4.687500e+00 1.852919e-01
4.843750e+00 1.806049e-01
5.000000e+00 1.763763e-01
5.156250e+00 1.720538e-01
5.312500e+00 1.686102e-01
5.468750e+00 1.651942e-01
5.625000e+00 1.622006e-01
5.781250e+00 1.588930e-01
5.937500e+00 1.559749e-01
6.093750e+00 1.531078e-01
6.250000e+00 1.500051e-01
6.406250e+00 1.472392e-01
6.562500e+00 1.437577e-01
6.718750e+00 1.402143e-01
6.875000e+00 1.368457e-01
7.031250e+00 1.341533e-01
7.187500e+00 1.311319e-01
7.343750e+00 1.288777e-01
7.500000e+00 1.262775e-01
7.656250e+00 1.238607e-01
7.812500e+00 1.217503e-01
7.968750e+00 1.196493e-01
8.125000e+00 1.178645e-01
8.281250e+00 1.157188e-01
8.437500e+00 1.132574e-01
8.593750e+00 1.111866e-01
8.750000e+00 1.088634e-01
8.906250e+00 1.063794e-01
9.062500e+00 1.044232e-01
9.218750e+00 1.021871e-01
9.375000e+00 1.004259e-01
9.531250e+00 9.801222e-02
9.687500e+00 9.593987e-02
9.843750e+00 9.434143e-02
1.000000e+01 9.280042e-02
1.015625e+01 9.120769e-02
1.031250e+01 8.952908e-02
1.046875e+01 8.744260e-02
1.062500e+01 8.563055e-02
1.078125e+01 8.387846e-02
1.093750e+01 8.200226e-02
1.109375e+01 8.048707e-02
1.125000e+01 7.885877e-02
1.140625e+01 7.738301e-02
1.156250e+01 7.572727e-02
1.171875e+01 7.332694e-02
1.187500e+01 7.091987e-02
1.203125e+01 6.907270e-02
1.218750e+01 6.727277e-02
1.234375e+01 6.567970e-02
1.250000e+01 6.400691e-02
1.265625e+01 6.196859e-02
