# x[h^-1_cMpc]  F_mean
0.000000e+00 5.198150e-01
1.562500e-01 4.770136e-01
3.125000e-01 4.492272e-01
4.687500e-01 4.290505e-01
6.250000e-01 4.113354e-01
7.812500e-01 3.927535e-01
9.375000e-01 3.768763e-01
1.093750e+00 3.578557e-01
1.250000e+00 3.385971e-01
1.406250e+00 3.230743e-01
1.562500e+00 3.119997e-01
1.718750e+00 2.977583e-01
1.875000e+00 2.814903e-01
2.031250e+00 2.682563e-01
2.187500e+00 2.589532e-01
2.343750e+00 2.491316e-01
2.500000e+00 2.377731e-01
2.656250e+00 2.266658e-01
2.812500e+00 2.174133e-01
2.968750e+00 2.069357e-01
3.125000e+00 1.983460e-01
3.281250e+00 1.898121e-01
3.437500e+00 1.820784e-01
3.593750e+00 1.752451e-01
3.750000e+00 1.669588e-01
3.906250e+00 1.589288e-01
4.062500e+00 1.528164e-01
4.218750e+00 1.453648e-01
4.375000e+00 1.387865e-01
4.531250e+00 1.329014e-01
4.687500e+00 1.282841e-01
4.843750e+00 1.228521e-01
5.000000e+00 1.173924e-01
5.156250e+00 1.121767e-01
5.312500e+00 1.074248e-01
5.468750e+00 1.028859e-01
5.625000e+00 9.811889e-02
5.781250e+00 9.422484e-02
5.937500e+00 9.027498e-02
6.093750e+00 8.663663e-02
6.250000e+00 8.332968e-02
6.406250e+00 8.038467e-02
6.562500e+00 7.759590e-02
6.718750e+00 7.458904e-02
6.875000e+00 7.195171e-02
7.031250e+00 6.956409e-02
7.187500e+00 6.734842e-02
7.343750e+00 6.526967e-02
7.500000e+00 6.230114e-02
7.656250e+00 6.022851e-02
7.812500e+00 5.800309e-02
7.968750e+00 5.585148e-02
8.125000e+00 5.353692e-02
8.281250e+00 5.091729e-02
8.437500e+00 4.884378e-02
8.593750e+00 4.677947e-02
8.750000e+00 4.527372e-02
8.906250e+00 4.377318e-02
9.062500e+00 4.231899e-02
9.218750e+00 4.088112e-02
9.375000e+00 3.919210e-02
9.531250e+00 3.722945e-02
9.687500e+00 3.589618e-02
9.843750e+00 3.441717e-02
1.000000e+01 3.297880e-02
1.015625e+01 3.161119e-02
1.031250e+01 3.067087e-02
1.046875e+01 2.974991e-02
1.062500e+01 2.884264e-02
1.078125e+01 2.790261e-02
1.093750e+01 2.700238e-02
1.109375e+01 2.604050e-02
1.125000e+01 2.496539e-02
1.140625e+01 2.363025e-02
1.156250e+01 2.301510e-02
1.171875e+01 2.237875e-02
1.187500e+01 2.149204e-02
1.203125e+01 2.060301e-02
1.218750e+01 2.012108e-02
1.234375e+01 1.942896e-02
1.250000e+01 1.873629e-02
1.265625e+01 1.819276e-02
1.281250e+01 1.749875e-02
1.296875e+01 1.664490e-02
1.312500e+01 1.578590e-02
1.328125e+01 1.485822e-02
1.343750e+01 1.434512e-02
1.359375e+01 1.381787e-02
1.375000e+01 1.334453e-02
1.390625e+01 1.303086e-02
1.406250e+01 1.257182e-02
1.421875e+01 1.199568e-02
1.437500e+01 1.157647e-02
1.453125e+01 1.125612e-02
1.468750e+01 1.098608e-02
1.484375e+01 1.055056e-02
1.500000e+01 1.022453e-02
1.515625e+01 9.836532e-03
1.531250e+01 9.466463e-03
1.546875e+01 9.052858e-03
1.562500e+01 8.644376e-03
1.578125e+01 8.334560e-03
1.593750e+01 8.147007e-03
1.609375e+01 7.806434e-03
1.625000e+01 7.526143e-03
1.640625e+01 7.338418e-03
1.656250e+01 7.200434e-03
1.671875e+01 7.033761e-03
1.687500e+01 6.839595e-03
1.703125e+01 6.719978e-03
1.718750e+01 6.569912e-03
1.734375e+01 6.282142e-03
1.750000e+01 6.029125e-03
1.765625e+01 5.885089e-03
1.781250e+01 5.659670e-03
1.796875e+01 5.595925e-03
1.812500e+01 5.526652e-03
1.828125e+01 5.468673e-03
1.843750e+01 5.283789e-03
1.859375e+01 5.193138e-03
1.875000e+01 5.081432e-03
1.890625e+01 4.883152e-03
1.906250e+01 4.747351e-03
1.921875e+01 4.639661e-03
1.937500e+01 4.512405e-03
1.953125e+01 4.388738e-03
1.968750e+01 4.271581e-03
1.984375e+01 4.127016e-03
2.000000e+01 3.997690e-03
2.015625e+01 3.881201e-03
2.031250e+01 3.761981e-03
2.046875e+01 3.593789e-03
2.062500e+01 3.407456e-03
2.078125e+01 3.317296e-03
2.093750e+01 3.198829e-03
2.109375e+01 3.040876e-03
2.125000e+01 3.002821e-03
2.140625e+01 2.928719e-03
2.156250e+01 2.776481e-03
2.171875e+01 2.609706e-03
2.187500e+01 2.502478e-03
2.203125e+01 2.378074e-03
2.218750e+01 2.268411e-03
2.234375e+01 2.201453e-03
2.250000e+01 2.058125e-03
2.265625e+01 1.944684e-03
2.281250e+01 1.817394e-03
2.296875e+01 1.679938e-03
2.312500e+01 1.362908e-03
2.328125e+01 1.219695e-03
2.343750e+01 1.161814e-03
2.359375e+01 1.062663e-03
2.375000e+01 9.845158e-04
2.390625e+01 8.218791e-04
2.406250e+01 7.721356e-04
2.421875e+01 7.007838e-04
