# x[h^-1_cMpc]  F_mean
0.000000e+00 1.275258e-01
1.562500e-01 1.009713e-01
3.125000e-01 8.302336e-02
4.687500e-01 7.062365e-02
6.250000e-01 6.185116e-02
7.812500e-01 5.535962e-02
9.375000e-01 4.953424e-02
1.093750e+00 4.367586e-02
1.250000e+00 3.872645e-02
1.406250e+00 3.494823e-02
1.562500e+00 3.245172e-02
1.718750e+00 3.024635e-02
1.875000e+00 2.831231e-02
2.031250e+00 2.598204e-02
2.187500e+00 2.365352e-02
2.343750e+00 2.128963e-02
2.500000e+00 1.900194e-02
2.656250e+00 1.723433e-02
2.812500e+00 1.581059e-02
2.968750e+00 1.505339e-02
3.125000e+00 1.352812e-02
3.281250e+00 1.250499e-02
3.437500e+00 1.142692e-02
3.593750e+00 1.055323e-02
3.750000e+00 9.860812e-03
3.906250e+00 8.885822e-03
4.062500e+00 8.008832e-03
4.218750e+00 7.532256e-03
4.375000e+00 6.940661e-03
4.531250e+00 6.226962e-03
4.687500e+00 5.345617e-03
4.843750e+00 4.687589e-03
5.000000e+00 4.204422e-03
5.156250e+00 3.800688e-03
5.312500e+00 3.361890e-03
5.468750e+00 2.866938e-03
5.625000e+00 2.655256e-03
5.781250e+00 2.538437e-03
5.937500e+00 2.330337e-03
6.093750e+00 2.147054e-03
6.250000e+00 1.796493e-03
6.406250e+00 1.688598e-03
6.562500e+00 1.577864e-03
6.718750e+00 1.508844e-03
6.875000e+00 1.322043e-03
7.031250e+00 1.204710e-03
7.187500e+00 1.065333e-03
7.343750e+00 9.661799e-04
7.500000e+00 8.742115e-04
7.656250e+00 7.349497e-04
7.812500e+00 5.941169e-04
7.968750e+00 5.129893e-04
8.125000e+00 4.024886e-04
8.281250e+00 3.694389e-04
8.437500e+00 3.371145e-04
8.593750e+00 2.784219e-04
8.750000e+00 2.603638e-04
8.906250e+00 2.373893e-04
9.062500e+00 2.141079e-04
9.218750e+00 1.661322e-04
9.375000e+00 1.331119e-04
9.531250e+00 1.197787e-04
9.687500e+00 1.127488e-04
9.843750e+00 1.095340e-04
1.000000e+01 1.067726e-04
1.015625e+01 1.047690e-04
1.031250e+01 1.022010e-04
1.046875e+01 1.000704e-04
1.062500e+01 9.815970e-05
1.078125e+01 9.180588e-05
1.093750e+01 8.968027e-05
1.109375e+01 8.703189e-05
1.125000e+01 7.146725e-05
1.140625e+01 6.452685e-05
1.156250e+01 6.197279e-05
1.171875e+01 6.047739e-05
1.187500e+01 5.936857e-05
1.203125e+01 5.854415e-05
1.218750e+01 5.807949e-05
1.234375e+01 5.182627e-05
1.250000e+01 4.994227e-05
1.265625e+01 4.719349e-05
1.281250e+01 4.560680e-05
1.296875e+01 4.222631e-05
