# x[h^-1_cMpc]  F_mean
0.000000e+00 1.040204e-01
1.562500e-01 6.882583e-02
3.125000e-01 4.633455e-02
4.687500e-01 3.291855e-02
6.250000e-01 2.384788e-02
7.812500e-01 1.715108e-02
9.375000e-01 1.248326e-02
1.093750e+00 8.831421e-03
1.250000e+00 6.605905e-03
1.406250e+00 4.689488e-03
1.562500e+00 3.512317e-03
1.718750e+00 2.512453e-03
1.875000e+00 1.810605e-03
2.031250e+00 1.201371e-03
2.187500e+00 8.382852e-04
2.343750e+00 6.716283e-04
2.500000e+00 5.110856e-04
2.656250e+00 3.411558e-04
2.812500e+00 2.570276e-04
2.968750e+00 2.104235e-04
3.125000e+00 1.634600e-04
3.281250e+00 1.376645e-04
3.437500e+00 1.212390e-04
3.593750e+00 1.018787e-04
3.750000e+00 9.077898e-05
3.906250e+00 7.820411e-05
4.062500e+00 6.962963e-05
4.218750e+00 5.833600e-05
4.375000e+00 3.994603e-05
4.531250e+00 2.472094e-05
4.687500e+00 1.849381e-05
4.843750e+00 1.571258e-05
5.000000e+00 1.482125e-05
5.156250e+00 1.263258e-05
5.312500e+00 1.095845e-05
5.468750e+00 9.741675e-06
5.625000e+00 7.047221e-06
5.781250e+00 5.701805e-06
5.937500e+00 5.140121e-06
6.093750e+00 4.665241e-06
6.250000e+00 4.291089e-06
6.406250e+00 2.857421e-06
6.562500e+00 1.582054e-06
6.718750e+00 5.994917e-07
6.875000e+00 1.628854e-07
7.031250e+00 1.155003e-07
7.187500e+00 7.884535e-08
7.343750e+00 4.363086e-08
7.500000e+00 3.147325e-08
7.656250e+00 2.176616e-08
7.812500e+00 1.560751e-08
7.968750e+00 1.140487e-08
8.125000e+00 1.000985e-08
8.281250e+00 7.292491e-09
8.437500e+00 3.744815e-09
8.593750e+00 2.189649e-09
8.750000e+00 1.942172e-09
8.906250e+00 1.585423e-09
9.062500e+00 1.260195e-09
9.218750e+00 9.370589e-10
9.375000e+00 5.109237e-10
9.531250e+00 3.800393e-10
9.687500e+00 1.242883e-10
9.843750e+00 9.902472e-11
1.000000e+01 4.844888e-11
1.015625e+01 8.029667e-12
1.031250e+01 3.686840e-13
1.046875e+01 6.890907e-14
1.062500e+01 5.865318e-14
1.078125e+01 5.435908e-14
1.093750e+01 5.141263e-14
1.109375e+01 4.766734e-14
1.125000e+01 4.265510e-14
1.140625e+01 3.776292e-14
1.156250e+01 3.420882e-14
1.171875e+01 3.024513e-14
1.187500e+01 2.566318e-14
1.203125e+01 1.762429e-14
1.218750e+01 1.277250e-14
1.234375e+01 1.016223e-14
1.250000e+01 8.859030e-15
1.265625e+01 7.250354e-15
1.281250e+01 6.445430e-15
1.296875e+01 5.105755e-15
1.312500e+01 2.367111e-15
1.328125e+01 1.704568e-15
1.343750e+01 1.519137e-15
1.359375e+01 1.003702e-15
1.375000e+01 8.236538e-16
1.390625e+01 7.235678e-16
1.406250e+01 6.352013e-16
1.421875e+01 5.483223e-16
1.437500e+01 4.765224e-16
1.453125e+01 4.128600e-16
1.468750e+01 2.913780e-16
1.484375e+01 2.442481e-16
1.500000e+01 1.703110e-16
1.515625e+01 1.289394e-16
1.531250e+01 6.636209e-17
1.546875e+01 1.009812e-17
1.562500e+01 7.522560e-18
1.578125e+01 6.312196e-18
1.593750e+01 5.731432e-18
1.609375e+01 5.179278e-18
1.625000e+01 2.930019e-18
1.640625e+01 1.419773e-18
1.656250e+01 8.753031e-19
1.671875e+01 7.650336e-19
1.687500e+01 1.944648e-19
1.703125e+01 1.811439e-20
1.718750e+01 1.376904e-20
1.734375e+01 1.095901e-20
1.750000e+01 4.018543e-21
1.765625e+01 1.330128e-21
1.781250e+01 1.654874e-23
1.796875e+01 9.653000e-24
1.812500e+01 7.980770e-24
1.828125e+01 6.586968e-24
1.843750e+01 6.225021e-24
1.859375e+01 5.799187e-24
1.875000e+01 5.104533e-24
1.890625e+01 4.055980e-24
1.906250e+01 2.037836e-24
1.921875e+01 4.763921e-25
1.937500e+01 3.932550e-25
1.953125e+01 3.519868e-25
1.968750e+01 3.100072e-25
1.984375e+01 2.473578e-25
2.000000e+01 1.190166e-25
2.015625e+01 1.251945e-30
2.031250e+01 7.650152e-35
2.046875e+01 6.896759e-35
2.062500e+01 5.301587e-35
2.078125e+01 3.542661e-35
2.093750e+01 1.677332e-35
2.109375e+01 1.449513e-35
2.125000e+01 1.397619e-35
2.140625e+01 1.340262e-35
2.156250e+01 1.199831e-35
2.171875e+01 9.957245e-36
2.187500e+01 8.978448e-36
2.203125e+01 7.376017e-36
2.218750e+01 6.473050e-36
2.234375e+01 4.069371e-36
2.250000e+01 3.643715e-36
2.265625e+01 3.268411e-36
2.281250e+01 3.012335e-36
2.296875e+01 2.597477e-36
2.312500e+01 2.142549e-36
2.328125e+01 2.018912e-36
2.343750e+01 1.817004e-36
2.359375e+01 1.666828e-36
2.375000e+01 1.630299e-36
2.390625e+01 1.542612e-36
2.406250e+01 1.022372e-36
2.421875e+01 2.432273e-37
2.437500e+01 1.103916e-37
2.453125e+01 5.711337e-38
2.468750e+01 4.061718e-38
2.484375e+01 1.620876e-38
2.500000e+01 3.023326e-39
2.515625e+01 1.952155e-47
2.531250e+01 1.299059e-47
2.546875e+01 1.365068e-48
2.562500e+01 9.108026e-49
2.578125e+01 2.709029e-49
2.593750e+01 2.526085e-49
2.609375e+01 2.037303e-49
2.625000e+01 1.322486e-49
2.640625e+01 9.570122e-50
2.656250e+01 3.301426e-50
2.671875e+01 3.070198e-51
2.687500e+01 4.005596e-52
2.703125e+01 3.273118e-53
2.718750e+01 2.226519e-53
2.734375e+01 1.801424e-53
2.750000e+01 1.204445e-53
2.765625e+01 9.232729e-54
2.781250e+01 8.035895e-54
2.796875e+01 3.174857e-54
2.812500e+01 2.518940e-54
2.828125e+01 2.035562e-54
2.843750e+01 1.434163e-54
2.859375e+01 1.304660e-54
2.875000e+01 1.162990e-54
2.890625e+01 9.418173e-55
2.906250e+01 5.875390e-55
2.921875e+01 2.968499e-55
2.937500e+01 2.018010e-55
2.953125e+01 1.926631e-55
2.968750e+01 1.847930e-55
2.984375e+01 1.727691e-55
3.000000e+01 1.140948e-55
3.015625e+01 8.193619e-56
3.031250e+01 3.872901e-56
3.046875e+01 2.722632e-56
3.062500e+01 2.474834e-56
3.078125e+01 2.184276e-56
3.093750e+01 4.758381e-57
3.109375e+01 1.804981e-57
3.125000e+01 9.835121e-58
3.140625e+01 4.529283e-58
3.156250e+01 2.174414e-58
3.171875e+01 1.344967e-58
3.187500e+01 1.021652e-60
3.203125e+01 8.618622e-61
3.218750e+01 7.480526e-61
3.234375e+01 6.397528e-61
3.250000e+01 5.481064e-61
3.265625e+01 4.597621e-61
3.281250e+01 4.210577e-61
3.296875e+01 4.052956e-61
3.312500e+01 3.812532e-61
3.328125e+01 3.575585e-61
3.343750e+01 3.285022e-61
3.359375e+01 1.319899e-61
3.375000e+01 6.614958e-62
3.390625e+01 5.825736e-62
3.406250e+01 5.370508e-62
