# x[h^-1_cMpc]  F_mean
0.000000e+00 1.024533e-01
1.562500e-01 7.873957e-02
3.125000e-01 6.540324e-02
4.687500e-01 5.525697e-02
6.250000e-01 4.870561e-02
7.812500e-01 4.395609e-02
9.375000e-01 3.915958e-02
1.093750e+00 3.534820e-02
1.250000e+00 3.167442e-02
1.406250e+00 2.860164e-02
1.562500e+00 2.512025e-02
1.718750e+00 2.248062e-02
1.875000e+00 2.009820e-02
2.031250e+00 1.800726e-02
2.187500e+00 1.633831e-02
2.343750e+00 1.486200e-02
2.500000e+00 1.327351e-02
2.656250e+00 1.207146e-02
2.812500e+00 1.081633e-02
2.968750e+00 9.655084e-03
3.125000e+00 8.467029e-03
3.281250e+00 7.728826e-03
3.437500e+00 7.132863e-03
3.593750e+00 6.376467e-03
3.750000e+00 5.687423e-03
3.906250e+00 4.733128e-03
4.062500e+00 4.130900e-03
4.218750e+00 3.462021e-03
4.375000e+00 2.903625e-03
4.531250e+00 2.285235e-03
4.687500e+00 1.876007e-03
4.843750e+00 1.441624e-03
5.000000e+00 1.091369e-03
5.156250e+00 9.696662e-04
5.312500e+00 8.764490e-04
5.468750e+00 8.151907e-04
5.625000e+00 7.412694e-04
5.781250e+00 6.853920e-04
5.937500e+00 6.369344e-04
6.093750e+00 6.061798e-04
6.250000e+00 5.511995e-04
6.406250e+00 5.216025e-04
6.562500e+00 4.893920e-04
6.718750e+00 4.727405e-04
6.875000e+00 4.142824e-04
7.031250e+00 3.794032e-04
7.187500e+00 3.450251e-04
7.343750e+00 2.396758e-04
7.500000e+00 2.332198e-04
7.656250e+00 2.271685e-04
7.812500e+00 2.159374e-04
7.968750e+00 2.091323e-04
8.125000e+00 1.987759e-04
8.281250e+00 1.665837e-04
8.437500e+00 1.628035e-04
8.593750e+00 1.591104e-04
8.750000e+00 1.420161e-04
8.906250e+00 1.319871e-04
9.062500e+00 1.115011e-04
9.218750e+00 6.732670e-05
9.375000e+00 2.821277e-05
9.531250e+00 2.190237e-06
9.687500e+00 1.884702e-06
9.843750e+00 8.485139e-07
1.000000e+01 7.595698e-07
1.015625e+01 4.973462e-07
1.031250e+01 4.659406e-07
1.046875e+01 2.822130e-07
1.062500e+01 2.420573e-07
1.078125e+01 1.606338e-07
1.093750e+01 1.206789e-07
1.109375e+01 6.167184e-08
1.125000e+01 6.483029e-12
1.140625e+01 4.373694e-12
1.156250e+01 3.753159e-12
1.171875e+01 3.213829e-12
1.187500e+01 2.959998e-12
1.203125e+01 2.929476e-12
1.218750e+01 2.905197e-12
1.234375e+01 2.577973e-12
1.250000e+01 2.487436e-12
1.265625e+01 2.375661e-12
1.281250e+01 2.060946e-12
1.296875e+01 1.203399e-12
1.312500e+01 4.572234e-20
1.328125e+01 1.320223e-21
1.343750e+01 9.522568e-22
1.359375e+01 8.674729e-22
1.375000e+01 7.618552e-22
1.390625e+01 4.832589e-22
1.406250e+01 7.849882e-23
1.421875e+01 5.723150e-23
1.437500e+01 4.630171e-23
1.453125e+01 1.891499e-34
1.468750e+01 4.095841e-71
1.484375e+01 1.307397e-147
1.500000e+01 5.834565e-158
1.515625e+01 5.868339e-171
1.531250e+01 2.485060e-186
1.546875e+01 2.450096e-186
1.562500e+01 1.621059e-186
1.578125e+01 1.613662e-186
1.593750e+01 1.607642e-186
1.609375e+01 1.600802e-186
1.625000e+01 1.578591e-186
1.640625e+01 1.530289e-186
1.656250e+01 1.266298e-186
1.671875e+01 9.363184e-187
1.687500e+01 6.877785e-187
1.703125e+01 3.950639e-187
1.718750e+01 2.725357e-187
1.734375e+01 2.540272e-187
1.750000e+01 2.287559e-187
1.765625e+01 2.101373e-187
1.781250e+01 1.658334e-187
1.796875e+01 1.601257e-187
1.812500e+01 1.518277e-187
1.828125e+01 1.459678e-187
1.843750e+01 1.302057e-187
1.859375e+01 1.256130e-187
1.875000e+01 1.234405e-187
1.890625e+01 1.212397e-187
1.906250e+01 1.204734e-187
1.921875e+01 1.171673e-187
1.937500e+01 9.003936e-188
1.953125e+01 8.477012e-188
1.968750e+01 8.368322e-188
1.984375e+01 8.219789e-188
2.000000e+01 7.308232e-188
2.015625e+01 3.856783e-188
2.031250e+01 3.330394e-188
