# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 1.537363e-01
1.123324e-15 nan
1.261857e-15 1.693854e-01
1.417474e-15 1.588973e-01
1.592283e-15 nan
1.788650e-15 1.055504e-01
2.009233e-15 nan
2.257020e-15 2.515176e-01
2.535364e-15 1.948590e-01
2.848036e-15 1.735929e-01
3.199267e-15 1.278423e-01
3.593814e-15 nan
4.037017e-15 1.103344e-01
4.534879e-15 1.295041e-01
5.094138e-15 1.515350e-01
5.722368e-15 1.477195e-01
6.428073e-15 2.697366e-01
7.220809e-15 3.013452e-01
8.111308e-15 2.197757e-01
9.111628e-15 2.966632e-01
1.023531e-14 2.450367e-01
1.149757e-14 3.319827e-01
1.291550e-14 3.481253e-01
1.450829e-14 3.046671e-01
1.629751e-14 4.151094e-01
1.830738e-14 3.147949e-01
2.056512e-14 3.141701e-01
2.310130e-14 4.435502e-01
2.595024e-14 4.893733e-01
2.915053e-14 3.566208e-01
3.274549e-14 4.035532e-01
3.678380e-14 4.342791e-01
4.132012e-14 4.719105e-01
4.641589e-14 5.792162e-01
5.214008e-14 5.540585e-01
5.857021e-14 4.640820e-01
6.579332e-14 5.515638e-01
7.390722e-14 6.184461e-01
8.302176e-14 7.155302e-01
9.326033e-14 7.508138e-01
1.047616e-13 6.298564e-01
1.176812e-13 6.829455e-01
1.321941e-13 7.295203e-01
1.484968e-13 8.164562e-01
1.668101e-13 7.626712e-01
1.873817e-13 7.915218e-01
2.104904e-13 9.032220e-01
2.364489e-13 9.211035e-01
2.656088e-13 9.506077e-01
2.983647e-13 1.017567e+00
3.351603e-13 1.100998e+00
3.764936e-13 1.127120e+00
4.229243e-13 1.083511e+00
4.750810e-13 1.306605e+00
5.336699e-13 1.117479e+00
5.994843e-13 1.195098e+00
6.734151e-13 1.267933e+00
7.564633e-13 1.259990e+00
8.497534e-13 1.446691e+00
9.545485e-13 1.435183e+00
1.072267e-12 1.498014e+00
1.204504e-12 1.501551e+00
1.353048e-12 1.388670e+00
1.519911e-12 1.616563e+00
1.707353e-12 1.485882e+00
1.917910e-12 1.775736e+00
2.154435e-12 1.536098e+00
2.420128e-12 1.823405e+00
2.718588e-12 1.627801e+00
3.053856e-12 1.785775e+00
3.430469e-12 1.921186e+00
3.853529e-12 1.983703e+00
4.328761e-12 2.040938e+00
4.862602e-12 2.149483e+00
5.462277e-12 2.114146e+00
6.135907e-12 2.066086e+00
6.892612e-12 2.264666e+00
7.742637e-12 2.340582e+00
8.697490e-12 2.224230e+00
9.770100e-12 2.555707e+00
1.097499e-11 2.571626e+00
1.232847e-11 2.577309e+00
1.384886e-11 2.741115e+00
1.555676e-11 2.793842e+00
1.747528e-11 2.854111e+00
1.963041e-11 3.008654e+00
2.205131e-11 3.071521e+00
2.477076e-11 3.077762e+00
2.782559e-11 3.363483e+00
3.125716e-11 3.442013e+00
3.511192e-11 3.764562e+00
3.944206e-11 3.774443e+00
4.430621e-11 3.971566e+00
4.977024e-11 3.910015e+00
5.590810e-11 4.095189e+00
6.280291e-11 4.226307e+00
7.054802e-11 4.573374e+00
7.924829e-11 4.795065e+00
8.902151e-11 5.016575e+00
1.000000e-10 5.195618e+00
