# x[h^-1_cMpc]  F_mean
0.000000e+00 9.891782e-01
1.562500e-01 9.833556e-01
3.125000e-01 9.780856e-01
4.687500e-01 9.737092e-01
6.250000e-01 9.694979e-01
7.812500e-01 9.655075e-01
9.375000e-01 9.618696e-01
1.093750e+00 9.583108e-01
1.250000e+00 9.548020e-01
1.406250e+00 9.514442e-01
1.562500e+00 9.473662e-01
1.718750e+00 9.436246e-01
1.875000e+00 9.402323e-01
2.031250e+00 9.370936e-01
2.187500e+00 9.338747e-01
2.343750e+00 9.307176e-01
2.500000e+00 9.273461e-01
2.656250e+00 9.239437e-01
2.812500e+00 9.208423e-01
2.968750e+00 9.179658e-01
3.125000e+00 9.152315e-01
3.281250e+00 9.124356e-01
3.437500e+00 9.099489e-01
3.593750e+00 9.068650e-01
3.750000e+00 9.043291e-01
3.906250e+00 9.020023e-01
4.062500e+00 8.991667e-01
4.218750e+00 8.967527e-01
4.375000e+00 8.944459e-01
4.531250e+00 8.922646e-01
4.687500e+00 8.899624e-01
4.843750e+00 8.870953e-01
5.000000e+00 8.849629e-01
5.156250e+00 8.827545e-01
5.312500e+00 8.804178e-01
5.468750e+00 8.783518e-01
5.625000e+00 8.764053e-01
5.781250e+00 8.741752e-01
5.937500e+00 8.720244e-01
6.093750e+00 8.698502e-01
6.250000e+00 8.678576e-01
6.406250e+00 8.651350e-01
6.562500e+00 8.631504e-01
6.718750e+00 8.610724e-01
6.875000e+00 8.587532e-01
7.031250e+00 8.566444e-01
7.187500e+00 8.547116e-01
7.343750e+00 8.528437e-01
7.500000e+00 8.507212e-01
7.656250e+00 8.487137e-01
7.812500e+00 8.468060e-01
7.968750e+00 8.449429e-01
8.125000e+00 8.429476e-01
8.281250e+00 8.408811e-01
8.437500e+00 8.383816e-01
8.593750e+00 8.363724e-01
8.750000e+00 8.336143e-01
8.906250e+00 8.316043e-01
9.062500e+00 8.292380e-01
9.218750e+00 8.270584e-01
9.375000e+00 8.251675e-01
9.531250e+00 8.228689e-01
9.687500e+00 8.208844e-01
9.843750e+00 8.187629e-01
1.000000e+01 8.164857e-01
1.015625e+01 8.140010e-01
1.031250e+01 8.119907e-01
1.046875e+01 8.096721e-01
1.062500e+01 8.077589e-01
1.078125e+01 8.056716e-01
1.093750e+01 8.037682e-01
1.109375e+01 8.016641e-01
1.125000e+01 7.998363e-01
1.140625e+01 7.979351e-01
1.156250e+01 7.962221e-01
1.171875e+01 7.939259e-01
1.187500e+01 7.919752e-01
1.203125e+01 7.897011e-01
1.218750e+01 7.873859e-01
1.234375e+01 7.851461e-01
1.250000e+01 7.836877e-01
1.265625e+01 7.818535e-01
1.281250e+01 7.800295e-01
1.296875e+01 7.781494e-01
1.312500e+01 7.765682e-01
1.328125e+01 7.746557e-01
1.343750e+01 7.725620e-01
1.359375e+01 7.709683e-01
1.375000e+01 7.692491e-01
1.390625e+01 7.671911e-01
1.406250e+01 7.654260e-01
1.421875e+01 7.636624e-01
1.437500e+01 7.622007e-01
1.453125e+01 7.607137e-01
1.468750e+01 7.590540e-01
1.484375e+01 7.571110e-01
1.500000e+01 7.554314e-01
1.515625e+01 7.536825e-01
1.531250e+01 7.518177e-01
1.546875e+01 7.498015e-01
1.562500e+01 7.480222e-01
1.578125e+01 7.460570e-01
1.593750e+01 7.441924e-01
1.609375e+01 7.426920e-01
1.625000e+01 7.408979e-01
1.640625e+01 7.393467e-01
1.656250e+01 7.373279e-01
1.671875e+01 7.354583e-01
1.687500e+01 7.337476e-01
1.703125e+01 7.319587e-01
1.718750e+01 7.300376e-01
1.734375e+01 7.282479e-01
1.750000e+01 7.264432e-01
1.765625e+01 7.247251e-01
1.781250e+01 7.228365e-01
1.796875e+01 7.209071e-01
1.812500e+01 7.186713e-01
1.828125e+01 7.167569e-01
1.843750e+01 7.146990e-01
1.859375e+01 7.129661e-01
1.875000e+01 7.113866e-01
1.890625e+01 7.097360e-01
1.906250e+01 7.078826e-01
1.921875e+01 7.060987e-01
1.937500e+01 7.043421e-01
1.953125e+01 7.024076e-01
1.968750e+01 7.008871e-01
1.984375e+01 6.993042e-01
2.000000e+01 6.975179e-01
2.015625e+01 6.957984e-01
2.031250e+01 6.942497e-01
2.046875e+01 6.925702e-01
2.062500e+01 6.910444e-01
2.078125e+01 6.892118e-01
2.093750e+01 6.872274e-01
2.109375e+01 6.855123e-01
2.125000e+01 6.837331e-01
2.140625e+01 6.822381e-01
2.156250e+01 6.807528e-01
2.171875e+01 6.790625e-01
2.187500e+01 6.775429e-01
2.203125e+01 6.758012e-01
2.218750e+01 6.742899e-01
2.234375e+01 6.727262e-01
2.250000e+01 6.712829e-01
2.265625e+01 6.698299e-01
2.281250e+01 6.681540e-01
2.296875e+01 6.667115e-01
2.312500e+01 6.652817e-01
2.328125e+01 6.638653e-01
2.343750e+01 6.623342e-01
2.359375e+01 6.609795e-01
2.375000e+01 6.596676e-01
2.390625e+01 6.580927e-01
2.406250e+01 6.564543e-01
2.421875e+01 6.550643e-01
2.437500e+01 6.537696e-01
2.453125e+01 6.524676e-01
2.468750e+01 6.509571e-01
2.484375e+01 6.493081e-01
2.500000e+01 6.478005e-01
2.515625e+01 6.463670e-01
2.531250e+01 6.448039e-01
2.546875e+01 6.434677e-01
2.562500e+01 6.421323e-01
2.578125e+01 6.407230e-01
