# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 nan
1.123324e-15 nan
1.261857e-15 nan
1.417474e-15 nan
1.592283e-15 nan
1.788650e-15 nan
2.009233e-15 nan
2.257020e-15 nan
2.535364e-15 nan
2.848036e-15 nan
3.199267e-15 nan
3.593814e-15 nan
4.037017e-15 nan
4.534879e-15 nan
5.094138e-15 1.776574e-01
5.722368e-15 nan
6.428073e-15 1.688809e-01
7.220809e-15 1.876685e-01
8.111308e-15 1.967018e-01
9.111628e-15 1.910924e-01
1.023531e-14 2.614541e-01
1.149757e-14 3.080772e-01
1.291550e-14 2.517242e-01
1.450829e-14 2.623707e-01
1.629751e-14 3.093440e-01
1.830738e-14 3.361221e-01
2.056512e-14 3.317399e-01
2.310130e-14 3.736414e-01
2.595024e-14 3.832633e-01
2.915053e-14 4.091391e-01
3.274549e-14 4.207563e-01
3.678380e-14 4.130057e-01
4.132012e-14 4.384650e-01
4.641589e-14 4.817583e-01
5.214008e-14 4.618855e-01
5.857021e-14 5.453301e-01
6.579332e-14 5.609483e-01
7.390722e-14 5.854714e-01
8.302176e-14 5.887461e-01
9.326033e-14 6.571221e-01
1.047616e-13 6.907999e-01
1.176812e-13 7.296530e-01
1.321941e-13 7.929788e-01
1.484968e-13 8.025929e-01
1.668101e-13 8.914970e-01
1.873817e-13 9.090171e-01
2.104904e-13 9.902372e-01
2.364489e-13 1.066980e+00
2.656088e-13 1.173413e+00
2.983647e-13 1.282870e+00
3.351603e-13 1.345484e+00
3.764936e-13 1.472691e+00
4.229243e-13 1.631491e+00
4.750810e-13 1.720755e+00
5.336699e-13 1.893154e+00
5.994843e-13 2.079595e+00
6.734151e-13 2.345933e+00
7.564633e-13 2.371328e+00
8.497534e-13 2.625502e+00
9.545485e-13 2.887479e+00
1.072267e-12 3.050311e+00
1.204504e-12 3.592989e+00
1.353048e-12 3.808277e+00
1.519911e-12 3.949885e+00
1.707353e-12 4.527725e+00
1.917910e-12 4.867532e+00
2.154435e-12 5.145665e+00
2.420128e-12 5.602510e+00
2.718588e-12 6.142002e+00
3.053856e-12 6.189640e+00
3.430469e-12 7.047990e+00
3.853529e-12 7.755854e+00
4.328761e-12 8.336202e+00
4.862602e-12 8.543276e+00
5.462277e-12 9.389117e+00
6.135907e-12 9.679674e+00
6.892612e-12 1.004620e+01
7.742637e-12 1.123830e+01
8.697490e-12 1.095928e+01
9.770100e-12 1.245190e+01
1.097499e-11 1.286333e+01
1.232847e-11 1.317038e+01
1.384886e-11 1.392338e+01
1.555676e-11 1.499985e+01
1.747528e-11 1.588502e+01
1.963041e-11 1.590706e+01
2.205131e-11 1.644579e+01
2.477076e-11 1.735201e+01
2.782559e-11 1.788005e+01
3.125716e-11 1.918687e+01
3.511192e-11 1.914322e+01
3.944206e-11 1.973407e+01
4.430621e-11 2.130257e+01
4.977024e-11 2.068010e+01
5.590810e-11 2.091683e+01
6.280291e-11 2.305787e+01
7.054802e-11 2.397672e+01
7.924829e-11 2.354926e+01
8.902151e-11 2.382067e+01
1.000000e-10 2.671626e+01
