# x[h^-1_cMpc]  F_mean
0.000000e+00 1.550876e-01
1.562500e-01 1.248080e-01
3.125000e-01 1.049628e-01
4.687500e-01 9.294370e-02
6.250000e-01 8.341900e-02
7.812500e-01 7.527469e-02
9.375000e-01 6.842885e-02
1.093750e+00 6.181044e-02
1.250000e+00 5.732933e-02
1.406250e+00 5.300376e-02
1.562500e+00 4.888683e-02
1.718750e+00 4.551015e-02
1.875000e+00 4.239496e-02
2.031250e+00 3.922351e-02
2.187500e+00 3.665383e-02
2.343750e+00 3.288476e-02
2.500000e+00 3.064943e-02
2.656250e+00 2.815987e-02
2.812500e+00 2.560911e-02
2.968750e+00 2.338799e-02
3.125000e+00 2.102162e-02
3.281250e+00 1.912322e-02
3.437500e+00 1.737397e-02
3.593750e+00 1.595815e-02
3.750000e+00 1.448719e-02
3.906250e+00 1.342461e-02
4.062500e+00 1.238613e-02
4.218750e+00 1.077529e-02
4.375000e+00 9.569466e-03
4.531250e+00 8.728516e-03
4.687500e+00 8.006186e-03
4.843750e+00 7.177906e-03
5.000000e+00 6.241671e-03
5.156250e+00 5.295366e-03
5.312500e+00 5.048620e-03
5.468750e+00 4.883376e-03
5.625000e+00 4.637827e-03
5.781250e+00 4.355714e-03
5.937500e+00 4.223313e-03
6.093750e+00 4.002799e-03
6.250000e+00 3.835962e-03
6.406250e+00 3.667211e-03
6.562500e+00 3.350681e-03
6.718750e+00 3.219793e-03
6.875000e+00 3.094700e-03
7.031250e+00 2.985028e-03
7.187500e+00 2.809305e-03
7.343750e+00 2.607129e-03
7.500000e+00 2.433725e-03
7.656250e+00 2.174948e-03
7.812500e+00 1.785566e-03
7.968750e+00 1.635216e-03
8.125000e+00 1.498342e-03
8.281250e+00 1.387198e-03
8.437500e+00 1.066290e-03
8.593750e+00 9.142437e-04
8.750000e+00 7.142480e-04
8.906250e+00 6.279514e-04
9.062500e+00 5.061628e-04
9.218750e+00 3.948421e-04
9.375000e+00 2.848945e-04
9.531250e+00 2.293168e-04
9.687500e+00 1.942446e-04
9.843750e+00 1.687329e-04
