# x[h^-1_cMpc]  F_mean
0.000000e+00 8.864310e-01
1.562500e-01 8.639182e-01
3.125000e-01 8.476400e-01
4.687500e-01 8.331658e-01
6.250000e-01 8.184848e-01
7.812500e-01 8.062976e-01
9.375000e-01 7.952333e-01
1.093750e+00 7.840617e-01
1.250000e+00 7.736385e-01
1.406250e+00 7.627963e-01
1.562500e+00 7.536748e-01
1.718750e+00 7.450037e-01
1.875000e+00 7.359657e-01
2.031250e+00 7.275324e-01
2.187500e+00 7.182104e-01
2.343750e+00 7.091962e-01
2.500000e+00 7.009746e-01
2.656250e+00 6.925576e-01
2.812500e+00 6.848238e-01
2.968750e+00 6.765247e-01
3.125000e+00 6.692687e-01
3.281250e+00 6.607660e-01
3.437500e+00 6.542105e-01
3.593750e+00 6.476057e-01
3.750000e+00 6.425489e-01
3.906250e+00 6.360308e-01
4.062500e+00 6.299858e-01
4.218750e+00 6.241489e-01
4.375000e+00 6.179639e-01
4.531250e+00 6.119349e-01
4.687500e+00 6.060177e-01
4.843750e+00 6.003273e-01
5.000000e+00 5.952032e-01
5.156250e+00 5.901783e-01
5.312500e+00 5.858037e-01
5.468750e+00 5.814529e-01
5.625000e+00 5.769770e-01
5.781250e+00 5.723486e-01
5.937500e+00 5.682575e-01
6.093750e+00 5.632028e-01
6.250000e+00 5.584617e-01
6.406250e+00 5.539442e-01
6.562500e+00 5.499485e-01
6.718750e+00 5.461459e-01
6.875000e+00 5.421821e-01
7.031250e+00 5.378592e-01
7.187500e+00 5.336817e-01
7.343750e+00 5.292389e-01
7.500000e+00 5.247901e-01
7.656250e+00 5.195439e-01
7.812500e+00 5.153042e-01
7.968750e+00 5.113582e-01
8.125000e+00 5.067581e-01
8.281250e+00 5.028671e-01
8.437500e+00 4.981477e-01
8.593750e+00 4.936733e-01
8.750000e+00 4.900625e-01
8.906250e+00 4.861317e-01
9.062500e+00 4.821371e-01
9.218750e+00 4.780011e-01
9.375000e+00 4.746311e-01
9.531250e+00 4.703536e-01
9.687500e+00 4.665199e-01
9.843750e+00 4.626619e-01
1.000000e+01 4.586032e-01
1.015625e+01 4.543560e-01
1.031250e+01 4.512465e-01
1.046875e+01 4.477787e-01
1.062500e+01 4.443419e-01
1.078125e+01 4.416658e-01
1.093750e+01 4.383030e-01
1.109375e+01 4.348669e-01
1.125000e+01 4.319687e-01
1.140625e+01 4.285495e-01
1.156250e+01 4.243297e-01
1.171875e+01 4.204773e-01
1.187500e+01 4.172857e-01
1.203125e+01 4.142937e-01
1.218750e+01 4.108562e-01
1.234375e+01 4.071793e-01
1.250000e+01 4.038140e-01
1.265625e+01 4.006705e-01
1.281250e+01 3.977667e-01
1.296875e+01 3.949306e-01
1.312500e+01 3.918016e-01
1.328125e+01 3.890031e-01
1.343750e+01 3.860360e-01
1.359375e+01 3.833233e-01
1.375000e+01 3.801355e-01
1.390625e+01 3.776978e-01
1.406250e+01 3.746674e-01
1.421875e+01 3.716580e-01
1.437500e+01 3.689898e-01
1.453125e+01 3.663147e-01
1.468750e+01 3.633961e-01
1.484375e+01 3.607711e-01
1.500000e+01 3.577779e-01
1.515625e+01 3.551882e-01
1.531250e+01 3.529130e-01
1.546875e+01 3.505076e-01
1.562500e+01 3.483822e-01
1.578125e+01 3.455462e-01
1.593750e+01 3.424916e-01
1.609375e+01 3.398292e-01
1.625000e+01 3.372302e-01
1.640625e+01 3.346825e-01
1.656250e+01 3.320297e-01
1.671875e+01 3.296838e-01
1.687500e+01 3.275255e-01
1.703125e+01 3.248881e-01
1.718750e+01 3.222846e-01
1.734375e+01 3.203479e-01
1.750000e+01 3.185817e-01
1.765625e+01 3.161312e-01
1.781250e+01 3.136389e-01
1.796875e+01 3.115415e-01
1.812500e+01 3.091918e-01
1.828125e+01 3.069562e-01
1.843750e+01 3.052515e-01
1.859375e+01 3.031815e-01
1.875000e+01 3.007361e-01
1.890625e+01 2.988133e-01
1.906250e+01 2.969153e-01
1.921875e+01 2.942792e-01
1.937500e+01 2.914612e-01
1.953125e+01 2.893976e-01
1.968750e+01 2.873565e-01
1.984375e+01 2.855481e-01
2.000000e+01 2.838122e-01
2.015625e+01 2.821835e-01
2.031250e+01 2.804114e-01
2.046875e+01 2.785321e-01
2.062500e+01 2.766343e-01
2.078125e+01 2.747128e-01
2.093750e+01 2.726619e-01
2.109375e+01 2.708591e-01
2.125000e+01 2.688138e-01
2.140625e+01 2.670314e-01
2.156250e+01 2.648327e-01
2.171875e+01 2.627000e-01
2.187500e+01 2.603248e-01
2.203125e+01 2.581859e-01
2.218750e+01 2.562200e-01
2.234375e+01 2.544498e-01
2.250000e+01 2.525934e-01
2.265625e+01 2.507044e-01
2.281250e+01 2.487590e-01
2.296875e+01 2.469928e-01
2.312500e+01 2.451002e-01
2.328125e+01 2.435666e-01
2.343750e+01 2.420300e-01
2.359375e+01 2.403416e-01
2.375000e+01 2.384221e-01
2.390625e+01 2.369449e-01
2.406250e+01 2.352108e-01
2.421875e+01 2.331663e-01
2.437500e+01 2.314474e-01
2.453125e+01 2.299441e-01
2.468750e+01 2.285463e-01
2.484375e+01 2.267326e-01
2.500000e+01 2.250061e-01
2.515625e+01 2.234112e-01
2.531250e+01 2.215915e-01
2.546875e+01 2.198713e-01
2.562500e+01 2.175963e-01
2.578125e+01 2.156211e-01
2.593750e+01 2.140922e-01
2.609375e+01 2.121861e-01
2.625000e+01 2.106427e-01
2.640625e+01 2.092287e-01
2.656250e+01 2.076950e-01
2.671875e+01 2.061480e-01
2.687500e+01 2.046409e-01
2.703125e+01 2.030631e-01
2.718750e+01 2.014302e-01
2.734375e+01 1.998571e-01
2.750000e+01 1.982060e-01
2.765625e+01 1.967830e-01
2.781250e+01 1.954354e-01
2.796875e+01 1.942767e-01
2.812500e+01 1.928441e-01
2.828125e+01 1.914307e-01
2.843750e+01 1.898904e-01
2.859375e+01 1.886201e-01
2.875000e+01 1.872554e-01
2.890625e+01 1.858409e-01
2.906250e+01 1.841004e-01
2.921875e+01 1.825388e-01
2.937500e+01 1.813270e-01
2.953125e+01 1.800919e-01
2.968750e+01 1.788560e-01
2.984375e+01 1.774787e-01
3.000000e+01 1.761169e-01
3.015625e+01 1.751404e-01
3.031250e+01 1.740105e-01
3.046875e+01 1.730498e-01
