# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 nan
1.123324e-15 nan
1.261857e-15 nan
1.417474e-15 nan
1.592283e-15 nan
1.788650e-15 nan
2.009233e-15 nan
2.257020e-15 nan
2.535364e-15 nan
2.848036e-15 nan
3.199267e-15 nan
3.593814e-15 nan
4.037017e-15 nan
4.534879e-15 nan
5.094138e-15 nan
5.722368e-15 nan
6.428073e-15 nan
7.220809e-15 2.662027e-01
8.111308e-15 1.349177e-01
9.111628e-15 2.105092e-01
1.023531e-14 2.320787e-01
1.149757e-14 2.799899e-01
1.291550e-14 2.559283e-01
1.450829e-14 3.067636e-01
1.629751e-14 3.418612e-01
1.830738e-14 3.195651e-01
2.056512e-14 3.388782e-01
2.310130e-14 3.825493e-01
2.595024e-14 3.795916e-01
2.915053e-14 3.914006e-01
3.274549e-14 3.916208e-01
3.678380e-14 4.407189e-01
4.132012e-14 4.770016e-01
4.641589e-14 4.876603e-01
5.214008e-14 4.830767e-01
5.857021e-14 5.389920e-01
6.579332e-14 5.754861e-01
7.390722e-14 5.869580e-01
8.302176e-14 6.191450e-01
9.326033e-14 6.478226e-01
1.047616e-13 6.499351e-01
1.176812e-13 7.333938e-01
1.321941e-13 7.451213e-01
1.484968e-13 7.692667e-01
1.668101e-13 8.334198e-01
1.873817e-13 9.151960e-01
2.104904e-13 9.906902e-01
2.364489e-13 1.074644e+00
2.656088e-13 1.112946e+00
2.983647e-13 1.149536e+00
3.351603e-13 1.291762e+00
3.764936e-13 1.350393e+00
4.229243e-13 1.459892e+00
4.750810e-13 1.624322e+00
5.336699e-13 1.772150e+00
5.994843e-13 1.858524e+00
6.734151e-13 2.124681e+00
7.564633e-13 2.268431e+00
8.497534e-13 2.583234e+00
9.545485e-13 2.582991e+00
1.072267e-12 3.072547e+00
1.204504e-12 3.226610e+00
1.353048e-12 3.536737e+00
1.519911e-12 4.030179e+00
1.707353e-12 4.501207e+00
1.917910e-12 4.679882e+00
2.154435e-12 5.265626e+00
2.420128e-12 5.875706e+00
2.718588e-12 6.258020e+00
3.053856e-12 6.525843e+00
3.430469e-12 7.285359e+00
3.853529e-12 7.912275e+00
4.328761e-12 8.592889e+00
4.862602e-12 9.487726e+00
5.462277e-12 1.031272e+01
6.135907e-12 1.116290e+01
6.892612e-12 1.229510e+01
7.742637e-12 1.276871e+01
8.697490e-12 1.376977e+01
9.770100e-12 1.499741e+01
1.097499e-11 1.625925e+01
1.232847e-11 1.704930e+01
1.384886e-11 1.799300e+01
1.555676e-11 1.944295e+01
1.747528e-11 1.989909e+01
1.963041e-11 2.077916e+01
2.205131e-11 2.260933e+01
2.477076e-11 2.216950e+01
2.782559e-11 2.457846e+01
3.125716e-11 2.630821e+01
3.511192e-11 2.870187e+01
3.944206e-11 2.907601e+01
4.430621e-11 3.047243e+01
4.977024e-11 3.154949e+01
5.590810e-11 3.348818e+01
6.280291e-11 3.426897e+01
7.054802e-11 3.354780e+01
7.924829e-11 3.662425e+01
8.902151e-11 3.656010e+01
1.000000e-10 3.997009e+01
