# mean_Gamma[s^-1]  lambda_mfp[h^-1_cMpc]
1.000000e-15 nan
1.123324e-15 nan
1.261857e-15 nan
1.417474e-15 nan
1.592283e-15 nan
1.788650e-15 nan
2.009233e-15 2.288138e-01
2.257020e-15 nan
2.535364e-15 2.278077e-01
2.848036e-15 nan
3.199267e-15 1.531597e-01
3.593814e-15 1.677914e-01
4.037017e-15 1.610692e-01
4.534879e-15 2.879214e-01
5.094138e-15 2.508571e-01
5.722368e-15 3.053777e-01
6.428073e-15 2.387250e-01
7.220809e-15 2.371883e-01
8.111308e-15 1.915776e-01
9.111628e-15 2.225754e-01
1.023531e-14 2.545045e-01
1.149757e-14 2.656039e-01
1.291550e-14 2.907196e-01
1.450829e-14 3.184446e-01
1.629751e-14 2.996271e-01
1.830738e-14 3.572898e-01
2.056512e-14 3.244260e-01
2.310130e-14 3.315263e-01
2.595024e-14 4.228189e-01
2.915053e-14 3.867776e-01
3.274549e-14 3.956397e-01
3.678380e-14 4.590034e-01
4.132012e-14 5.236151e-01
4.641589e-14 4.456552e-01
5.214008e-14 5.742137e-01
5.857021e-14 5.659097e-01
6.579332e-14 6.238199e-01
7.390722e-14 6.564583e-01
8.302176e-14 6.090128e-01
9.326033e-14 6.311527e-01
1.047616e-13 7.960128e-01
1.176812e-13 8.253252e-01
1.321941e-13 8.224032e-01
1.484968e-13 9.833051e-01
1.668101e-13 9.554805e-01
1.873817e-13 9.567816e-01
2.104904e-13 1.242595e+00
2.364489e-13 1.162753e+00
2.656088e-13 1.290361e+00
2.983647e-13 1.426355e+00
3.351603e-13 1.482617e+00
3.764936e-13 1.533158e+00
4.229243e-13 1.682744e+00
4.750810e-13 1.918921e+00
5.336699e-13 1.890134e+00
5.994843e-13 2.031532e+00
6.734151e-13 2.129332e+00
7.564633e-13 2.293921e+00
8.497534e-13 2.471784e+00
9.545485e-13 2.591224e+00
1.072267e-12 2.873549e+00
1.204504e-12 3.169364e+00
1.353048e-12 3.068197e+00
1.519911e-12 3.248624e+00
1.707353e-12 3.143904e+00
1.917910e-12 3.652913e+00
2.154435e-12 3.644963e+00
2.420128e-12 3.913877e+00
2.718588e-12 3.906457e+00
3.053856e-12 4.067457e+00
3.430469e-12 4.276813e+00
3.853529e-12 4.344052e+00
4.328761e-12 4.834343e+00
4.862602e-12 4.977098e+00
5.462277e-12 5.071602e+00
6.135907e-12 5.081100e+00
6.892612e-12 5.311323e+00
7.742637e-12 5.944896e+00
8.697490e-12 5.537566e+00
9.770100e-12 5.713147e+00
1.097499e-11 5.971879e+00
1.232847e-11 6.396260e+00
1.384886e-11 6.542367e+00
1.555676e-11 6.487407e+00
1.747528e-11 6.510333e+00
1.963041e-11 7.283127e+00
2.205131e-11 7.313933e+00
2.477076e-11 7.226123e+00
2.782559e-11 7.427122e+00
3.125716e-11 7.556667e+00
3.511192e-11 7.850209e+00
3.944206e-11 8.127578e+00
4.430621e-11 8.512028e+00
4.977024e-11 8.082069e+00
5.590810e-11 8.451167e+00
6.280291e-11 8.585001e+00
7.054802e-11 9.150774e+00
7.924829e-11 9.364040e+00
8.902151e-11 9.532420e+00
1.000000e-10 9.224770e+00
