# x[h^-1_cMpc]  F_mean
0.000000e+00 3.712257e-01
1.562500e-01 3.351943e-01
3.125000e-01 3.092653e-01
4.687500e-01 2.892391e-01
6.250000e-01 2.706253e-01
7.812500e-01 2.549453e-01
9.375000e-01 2.393449e-01
1.093750e+00 2.233650e-01
1.250000e+00 2.068614e-01
1.406250e+00 1.946429e-01
1.562500e+00 1.851006e-01
1.718750e+00 1.747168e-01
1.875000e+00 1.643878e-01
2.031250e+00 1.545652e-01
2.187500e+00 1.470606e-01
2.343750e+00 1.391587e-01
2.500000e+00 1.300717e-01
2.656250e+00 1.218709e-01
2.812500e+00 1.155080e-01
2.968750e+00 1.079472e-01
3.125000e+00 1.021912e-01
3.281250e+00 9.701972e-02
3.437500e+00 9.230611e-02
3.593750e+00 8.704357e-02
3.750000e+00 8.151805e-02
3.906250e+00 7.686600e-02
4.062500e+00 7.354472e-02
4.218750e+00 6.939433e-02
4.375000e+00 6.524733e-02
4.531250e+00 6.127010e-02
4.687500e+00 5.735976e-02
4.843750e+00 5.456850e-02
5.000000e+00 5.102405e-02
5.156250e+00 4.817258e-02
5.312500e+00 4.624334e-02
5.468750e+00 4.427925e-02
5.625000e+00 4.166854e-02
5.781250e+00 3.973349e-02
5.937500e+00 3.805434e-02
6.093750e+00 3.616294e-02
6.250000e+00 3.439010e-02
6.406250e+00 3.280493e-02
6.562500e+00 3.108090e-02
6.718750e+00 2.960360e-02
6.875000e+00 2.786351e-02
7.031250e+00 2.646587e-02
7.187500e+00 2.487086e-02
7.343750e+00 2.334807e-02
7.500000e+00 2.229193e-02
7.656250e+00 2.107963e-02
7.812500e+00 2.010900e-02
7.968750e+00 1.901031e-02
8.125000e+00 1.815464e-02
8.281250e+00 1.676461e-02
8.437500e+00 1.581870e-02
8.593750e+00 1.479804e-02
8.750000e+00 1.396630e-02
8.906250e+00 1.324737e-02
9.062500e+00 1.244159e-02
9.218750e+00 1.182454e-02
9.375000e+00 1.127893e-02
9.531250e+00 1.039193e-02
9.687500e+00 9.899810e-03
9.843750e+00 9.351962e-03
1.000000e+01 8.779008e-03
1.015625e+01 8.055969e-03
1.031250e+01 7.666780e-03
1.046875e+01 7.259672e-03
1.062500e+01 6.666238e-03
1.078125e+01 6.267981e-03
1.093750e+01 5.820977e-03
1.109375e+01 5.576555e-03
1.125000e+01 5.341863e-03
1.140625e+01 5.117449e-03
1.156250e+01 4.822766e-03
1.171875e+01 4.460289e-03
1.187500e+01 4.254159e-03
1.203125e+01 3.893718e-03
1.218750e+01 3.607862e-03
1.234375e+01 3.431927e-03
1.250000e+01 3.220318e-03
1.265625e+01 2.923022e-03
1.281250e+01 2.841514e-03
1.296875e+01 2.672650e-03
1.312500e+01 2.533816e-03
1.328125e+01 2.436820e-03
1.343750e+01 2.345269e-03
1.359375e+01 2.203411e-03
1.375000e+01 2.127421e-03
1.390625e+01 1.979291e-03
1.406250e+01 1.878147e-03
1.421875e+01 1.750398e-03
1.437500e+01 1.598634e-03
1.453125e+01 1.517913e-03
1.468750e+01 1.468987e-03
1.484375e+01 1.417075e-03
1.500000e+01 1.364031e-03
1.515625e+01 1.330277e-03
1.531250e+01 1.312655e-03
1.546875e+01 1.296629e-03
1.562500e+01 1.272208e-03
1.578125e+01 1.248605e-03
1.593750e+01 1.235783e-03
1.609375e+01 1.214714e-03
1.625000e+01 1.207707e-03
1.640625e+01 1.200880e-03
1.656250e+01 1.192199e-03
1.671875e+01 1.176558e-03
1.687500e+01 1.157369e-03
1.703125e+01 1.151203e-03
1.718750e+01 1.146263e-03
1.734375e+01 1.143266e-03
1.750000e+01 1.140268e-03
1.765625e+01 1.136496e-03
1.781250e+01 1.131878e-03
1.796875e+01 1.125021e-03
1.812500e+01 1.116358e-03
1.828125e+01 1.100991e-03
1.843750e+01 1.093732e-03
1.859375e+01 1.084069e-03
1.875000e+01 1.065813e-03
1.890625e+01 1.039051e-03
1.906250e+01 1.006880e-03
1.921875e+01 9.282460e-04
1.937500e+01 8.749013e-04
1.953125e+01 8.466474e-04
1.968750e+01 8.186050e-04
1.984375e+01 7.766644e-04
2.000000e+01 7.377773e-04
2.015625e+01 6.822687e-04
2.031250e+01 6.298814e-04
2.046875e+01 5.837975e-04
2.062500e+01 5.476827e-04
2.078125e+01 5.197465e-04
2.093750e+01 4.688709e-04
2.109375e+01 4.302767e-04
2.125000e+01 3.848201e-04
2.140625e+01 3.548816e-04
2.156250e+01 3.417579e-04
2.171875e+01 3.346639e-04
2.187500e+01 2.663012e-04
2.203125e+01 2.473277e-04
2.218750e+01 2.057362e-04
2.234375e+01 1.857274e-04
2.250000e+01 1.834298e-04
2.265625e+01 1.810760e-04
2.281250e+01 1.793312e-04
2.296875e+01 1.768609e-04
2.312500e+01 1.727352e-04
2.328125e+01 1.657543e-04
2.343750e+01 1.567273e-04
2.359375e+01 1.127161e-04
2.375000e+01 1.106201e-04
2.390625e+01 1.082485e-04
2.406250e+01 1.029221e-04
2.421875e+01 9.821191e-05
2.437500e+01 9.399507e-05
2.453125e+01 8.998715e-05
2.468750e+01 8.596017e-05
2.484375e+01 8.368273e-05
2.500000e+01 8.265931e-05
2.515625e+01 7.983761e-05
2.531250e+01 7.554405e-05
2.546875e+01 6.981349e-05
2.562500e+01 6.472226e-05
2.578125e+01 6.100925e-05
2.593750e+01 5.934960e-05
2.609375e+01 5.897120e-05
2.625000e+01 5.856165e-05
2.640625e+01 5.841573e-05
2.656250e+01 5.822332e-05
2.671875e+01 5.789397e-05
2.687500e+01 5.708680e-05
2.703125e+01 5.538729e-05
2.718750e+01 4.742291e-05
2.734375e+01 4.666609e-05
2.750000e+01 4.487084e-05
2.765625e+01 4.127261e-05
2.781250e+01 3.979430e-05
2.796875e+01 3.882484e-05
2.812500e+01 3.818809e-05
2.828125e+01 3.685796e-05
2.843750e+01 3.488005e-05
2.859375e+01 3.447260e-05
2.875000e+01 3.377137e-05
2.890625e+01 3.108148e-05
2.906250e+01 3.025842e-05
2.921875e+01 2.962481e-05
2.937500e+01 2.943151e-05
2.953125e+01 2.935388e-05
2.968750e+01 2.929617e-05
2.984375e+01 2.924153e-05
3.000000e+01 2.914839e-05
3.015625e+01 2.899935e-05
3.031250e+01 2.895652e-05
3.046875e+01 2.890214e-05
3.062500e+01 2.883835e-05
3.078125e+01 2.875583e-05
3.093750e+01 2.870213e-05
3.109375e+01 2.864051e-05
3.125000e+01 2.814686e-05
3.140625e+01 2.789357e-05
3.156250e+01 2.732747e-05
3.171875e+01 2.678031e-05
3.187500e+01 2.609554e-05
3.203125e+01 2.517561e-05
3.218750e+01 2.337034e-05
3.234375e+01 2.061407e-05
3.250000e+01 1.741305e-05
3.265625e+01 1.607847e-05
3.281250e+01 1.446629e-05
3.296875e+01 1.164289e-05
3.312500e+01 1.052001e-05
3.328125e+01 1.007903e-05
3.343750e+01 9.709163e-06
3.359375e+01 9.333306e-06
3.375000e+01 8.744357e-06
3.390625e+01 8.529534e-06
3.406250e+01 8.314905e-06
3.421875e+01 7.237739e-06
3.437500e+01 5.085397e-06
3.453125e+01 4.129131e-06
3.468750e+01 3.318602e-06
3.484375e+01 3.011652e-06
3.500000e+01 2.723476e-06
3.515625e+01 2.623154e-06
3.531250e+01 2.596648e-06
3.546875e+01 2.574918e-06
3.562500e+01 2.554082e-06
3.578125e+01 2.518527e-06
3.593750e+01 2.458602e-06
3.609375e+01 2.314216e-06
3.625000e+01 2.157085e-06
3.640625e+01 1.974256e-06
3.656250e+01 1.665825e-06
3.671875e+01 1.205624e-06
3.687500e+01 2.428415e-07
3.703125e+01 1.043444e-07
3.718750e+01 8.041274e-08
3.734375e+01 4.722800e-08
3.750000e+01 3.183033e-08
3.765625e+01 4.176338e-12
3.781250e+01 1.559566e-15
3.796875e+01 1.473243e-15
3.812500e+01 1.434440e-15
3.828125e+01 1.414466e-15
3.843750e+01 1.384987e-15
3.859375e+01 1.320314e-15
3.875000e+01 1.155076e-15
3.890625e+01 1.045323e-15
3.906250e+01 8.611988e-16
3.921875e+01 7.198686e-16
3.937500e+01 7.029491e-16
3.953125e+01 6.744318e-16
3.968750e+01 6.645915e-16
3.984375e+01 6.544671e-16
4.000000e+01 6.074565e-16
4.015625e+01 5.681640e-16
4.031250e+01 5.543916e-16
4.046875e+01 4.624210e-16
4.062500e+01 3.798659e-16
4.078125e+01 3.461740e-16
4.093750e+01 3.119863e-16
4.109375e+01 1.574637e-16
4.125000e+01 1.260234e-16
4.140625e+01 1.134460e-16
4.156250e+01 4.858475e-17
4.171875e+01 1.797139e-22
4.187500e+01 1.728126e-22
4.203125e+01 1.702808e-22
4.218750e+01 1.649727e-22
4.234375e+01 1.619347e-22
4.250000e+01 1.587718e-22
4.265625e+01 1.548231e-22
4.281250e+01 1.503342e-22
4.296875e+01 1.419858e-22
4.312500e+01 1.319584e-22
4.328125e+01 1.292889e-22
4.343750e+01 1.270317e-22
4.359375e+01 1.175824e-22
4.375000e+01 9.873936e-23
4.390625e+01 8.021606e-23
4.406250e+01 3.916223e-23
4.421875e+01 1.305466e-23
4.437500e+01 1.859418e-54
4.453125e+01 1.858458e-54
4.468750e+01 1.857014e-54
4.484375e+01 1.855846e-54
4.500000e+01 1.854061e-54
4.515625e+01 1.848838e-54
4.531250e+01 1.845155e-54
4.546875e+01 1.842013e-54
4.562500e+01 1.841049e-54
4.578125e+01 1.840768e-54
4.593750e+01 1.840196e-54
4.609375e+01 1.838361e-54
4.625000e+01 1.836693e-54
4.640625e+01 1.836528e-54
4.656250e+01 1.835523e-54
